AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000001,-0.000124,0.000136,0.000188,0.000992,0.000767,-0.000010,0.000336,0.002186,-0.000367,0.000538,-0.000125,0.000008,-0.000976,0.001276,-0.000775,0.000020
0.000026,-0.000074,0.000240,0.000189,0.001077,0.000896,0.000003,0.000252,0.002418,-0.000487,0.000666,-0.000209,-0.000005,-0.001037,0.001476,-0.000963,0.000082
0.000081,-0.000033,0.000366,0.000149,0.001151,0.001032,0.000045,0.000138,0.002616,-0.000608,0.000789,-0.000303,-0.000055,-0.001045,0.001666,-0.001158,0.000177
0.000163,-0.000009,0.000508,0.000065,0.001217,0.001163,0.000128,0.000041,0.002780,-0.000727,0.000892,-0.000402,-0.000156,-0.000978,0.001826,-0.001333,0.000302
0.000263,-0.000000,0.000664,0.000007,0.001272,0.001289,0.000244,0.000000,0.002904,-0.000837,0.000965,-0.000505,-0.000299,-0.000843,0.001983,-0.001481,0.000456
0.000375,0.000009,0.000834,-0.000010,0.001319,0.001411,0.000379,-0.000030,0.002988,-0.000940,0.001020,-0.000611,-0.000476,-0.000618,0.002125,-0.001579,0.000636
0.000494,0.000037,0.001023,-0.000075,0.001358,0.001541,0.000524,-0.000127,0.003026,-0.001025,0.001056,-0.000720,-0.000675,-0.000332,0.002246,-0.001622,0.000838
0.000615,0.000088,0.001226,-0.000205,0.001389,0.001691,0.000671,-0.000282,0.003005,-0.001086,0.001069,-0.000827,-0.000889,-0.000089,0.002337,-0.001649,0.001062
0.000731,0.000155,0.001432,-0.000387,0.001409,0.001841,0.000819,-0.000486,0.002916,-0.001117,0.001055,-0.000923,-0.001106,0.000000,0.002398,-0.001659,0.001303
0.000834,0.000217,0.001624,-0.000614,0.001412,0.001976,0.000965,-0.000724,0.002746,-0.001104,0.001017,-0.001010,-0.001306,0.000087,0.002414,-0.001649,0.001557
0.000915,0.000269,0.001794,-0.000876,0.001400,0.002090,0.001115,-0.000987,0.002498,-0.001069,0.000951,-0.001083,-0.001485,0.000322,0.002371,-0.001580,0.001816
0.000969,0.000308,0.001926,-0.001164,0.001371,0.002177,0.001274,-0.001264,0.002167,-0.001005,0.000838,-0.001146,-0.001646,0.000676,0.002265,-0.001416,0.002078
0.000995,0.000339,0.002012,-0.001465,0.001322,0.002221,0.001446,-0.001544,0.001763,-0.000901,0.000679,-0.001196,-0.001787,0.001121,0.002091,-0.001143,0.002334
0.001009,0.000363,0.002046,-0.001775,0.001258,0.002220,0.001629,-0.001792,0.001301,-0.000732,0.000491,-0.001228,-0.001887,0.001638,0.001843,-0.000770,0.002581
0.001016,0.000382,0.002029,-0.002094,0.001177,0.002163,0.001820,-0.001998,0.000817,-0.000511,0.000310,-0.001240,-0.001953,0.002210,0.001524,-0.000378,0.002808
0.001007,0.000379,0.001956,-0.002410,0.001104,0.002115,0.002004,-0.002111,0.000392,-0.000277,0.000139,-0.001200,-0.001980,0.002809,0.001165,-0.000086,0.003007
0.000987,0.000362,0.001831,-0.002712,0.001034,0.002066,0.002172,-0.002115,0.000097,-0.000074,0.000020,-0.001109,-0.001972,0.003412,0.000792,0.000003,0.003168
0.000948,0.000334,0.001663,-0.002979,0.000976,0.001970,0.002309,-0.002004,-0.000000,0.000000,-0.000017,-0.000975,-0.001934,0.004002,0.000434,0.000154,0.003278
0.000891,0.000310,0.001463,-0.003220,0.000918,0.001815,0.002415,-0.001801,-0.000107,0.000102,-0.000157,-0.000824,-0.001889,0.004534,0.000148,0.000487,0.003309
0.000821,0.000293,0.001249,-0.003402,0.000834,0.001587,0.002483,-0.001532,-0.000379,0.000352,-0.000425,-0.000659,-0.001824,0.004955,0.000008,0.000949,0.003256
0.000724,0.000287,0.001021,-0.003526,0.000702,0.001295,0.002500,-0.001246,-0.000749,0.000696,-0.000797,-0.000504,-0.001729,0.005232,-0.000037,0.001497,0.003104
0.000612,0.000301,0.000781,-0.003562,0.000505,0.000951,0.002469,-0.000980,-0.001164,0.001049,-0.001186,-0.000349,-0.001596,0.005346,-0.000183,0.002036,0.002847
0.000499,0.000333,0.000535,-0.003503,0.000273,0.000574,0.002384,-0.000741,-0.001572,0.001376,-0.001519,-0.000204,-0.001416,0.005291,-0.000368,0.002529,0.002478
0.000388,0.000366,0.000301,-0.003364,0.000079,0.000241,0.002261,-0.000517,-0.001955,0.001678,-0.001780,-0.000104,-0.001184,0.005067,-0.000529,0.002974,0.002031
0.000283,0.000402,0.000124,-0.003170,0.000001,0.000041,0.002101,-0.000316,-0.002300,0.001949,-0.001964,-0.000037,-0.000932,0.004694,-0.000680,0.003361,0.001539
0.000190,0.000456,0.000024,-0.002901,-0.000050,-0.000009,0.001905,-0.000154,-0.002609,0.002157,-0.002105,-0.000006,-0.000669,0.004183,-0.000838,0.003674,0.001023
0.000121,0.000535,-0.000001,-0.002523,-0.000206,-0.000146,0.001674,-0.000044,-0.002885,0.002297,-0.002205,0.000001,-0.000392,0.003515,-0.000974,0.003867,0.000553
0.000075,0.000633,-0.000046,-0.002005,-0.000449,-0.000399,0.001412,-0.000000,-0.003136,0.002366,-0.002257,0.000016,-0.000142,0.002711,-0.001074,0.003915,0.000197
0.000044,0.000745,-0.000135,-0.001383,-0.000769,-0.000726,0.001145,0.000044,-0.003379,0.002389,-0.002242,0.000060,-0.000007,0.001829,-0.001141,0.003819,0.000015
0.000023,0.000855,-0.000249,-0.000743,-0.001146,-0.001108,0.000892,0.000165,-0.003634,0.002362,-0.002158,0.000135,0.000046,0.000975,-0.001223,0.003571,-0.000045
0.000014,0.000947,-0.000373,-0.000236,-0.001565,-0.001541,0.000653,0.000326,-0.003886,0.002278,-0.002027,0.000247,0.000199,0.000315,-0.001336,0.003228,-0.000285
0.000012,0.001023,-0.000483,-0.000005,-0.002015,-0.002015,0.000430,0.000480,-0.004133,0.002151,-0.001876,0.000376,0.000373,0.000007,-0.001402,0.002795,-0.000672
0.000020,0.001075,-0.000558,0.000123,-0.002479,-0.002504,0.000215,0.000597,-0.004357,0.001976,-0.001707,0.000516,0.000520,-0.000151,-0.001428,0.002374,-0.001138
