AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.064624,-0.037869,0.014607,-0.033820,0.012695,-0.018929,-0.016275,-0.033906,0.005746,-0.027483,-0.000863,-0.079551,0.025379,-0.010249,-0.075862,0.020303,0.046270
-0.075273,-0.048060,0.018311,-0.032421,0.021235,-0.017156,-0.022467,-0.046983,0.010427,-0.031139,0.000000,-0.070055,0.036933,-0.018055,-0.092001,0.046156,0.067818
-0.070171,-0.050562,0.019417,-0.035442,0.027695,-0.013680,-0.027576,-0.058537,0.009291,-0.028673,-0.000572,-0.067682,0.043523,-0.023624,-0.101729,0.066982,0.083889
-0.052100,-0.019328,0.017755,-0.023803,0.031539,-0.032102,-0.028797,-0.062045,0.003928,-0.022531,-0.004601,-0.054620,0.049396,-0.025872,-0.108762,0.088476,0.088724
-0.028750,-0.001176,0.013205,-0.018282,0.033524,-0.046780,-0.017085,-0.046283,0.002719,-0.013175,-0.003182,-0.031622,0.023940,-0.035293,-0.099297,0.099892,0.081427
-0.006061,0.005700,0.011250,-0.003534,0.035094,-0.024493,-0.006081,-0.017580,0.005819,-0.003919,-0.000362,-0.003298,0.012228,-0.041752,-0.043964,0.110583,0.063065
-0.000063,0.005113,0.009414,-0.000478,0.036006,-0.003457,0.000231,0.002241,0.005335,0.000918,0.000101,-0.003664,0.001620,-0.041806,-0.015118,0.104340,0.038688
0.010812,0.006736,0.018338,-0.016590,0.049814,0.013806,0.010879,0.029843,0.012441,0.023326,0.001298,-0.006098,0.000085,-0.035438,-0.000278,0.041614,0.042786
0.000003,0.005880,0.033083,-0.035348,0.073804,0.038796,0.019355,0.063828,0.025276,0.020639,0.012904,-0.001919,-0.001254,-0.025561,-0.000542,0.000974,0.079668
-0.009263,0.002804,0.058505,-0.054887,0.088283,0.083403,0.015740,0.080079,0.043731,0.015144,0.041136,0.002026,-0.006964,-0.031714,-0.000091,-0.011030,0.137821
-0.024552,-0.000203,0.075447,-0.026783,0.097991,0.134844,0.000239,0.077003,0.057689,0.002816,0.068550,0.025467,-0.010857,-0.036568,-0.002973,-0.043225,0.209674
-0.023921,0.002758,0.049048,-0.012239,0.101849,0.168217,-0.005419,0.065376,0.063529,-0.000939,0.058327,0.027239,-0.021275,-0.052159,-0.010170,-0.090512,0.271210
-0.016242,0.035708,0.020305,-0.000545,0.092021,0.107105,-0.021258,0.046282,0.056177,-0.013813,0.050468,0.037260,-0.022854,-0.060364,-0.028164,-0.114624,0.314807
0.001367,0.096623,0.000452,0.017916,0.064819,0.040768,-0.039278,0.027027,0.039874,-0.029625,0.015198,0.041106,-0.043436,-0.055907,-0.017921,-0.117250,0.328464
0.019767,0.142076,-0.015457,0.081535,0.034870,0.006015,-0.054494,0.010762,0.025339,-0.057649,-0.000031,0.051092,-0.063046,-0.034926,0.000044,-0.066029,0.296321
0.050396,0.165513,-0.056249,0.138263,0.011554,-0.002949,-0.062186,0.004537,0.010191,-0.055918,-0.016128,0.061755,-0.075373,-0.013032,0.017174,-0.035022,0.225148
0.072315,0.120282,-0.055478,0.136235,0.003405,-0.004525,-0.057236,0.006410,0.005685,-0.049043,-0.034402,0.063072,-0.089590,-0.000837,0.035689,-0.001623,0.144810
0.067940,0.053418,-0.029122,0.045654,0.010910,0.000100,-0.023198,0.009303,0.001267,-0.032395,-0.055320,0.037480,-0.088283,0.004074,0.024827,0.000158,0.063962
0.051320,0.002223,-0.003278,0.001237,0.018721,0.027657,-0.002194,0.004660,0.000894,-0.016577,-0.074519,0.006647,-0.084653,0.010531,0.006549,0.015582,0.002915
0.018761,-0.032088,0.007412,-0.012270,0.022768,0.078998,0.000095,-0.003200,0.000087,-0.007758,-0.069540,-0.002280,-0.048489,0.033068,-0.001107,0.013454,-0.024974
0.001847,-0.104686,0.019392,-0.055885,0.032035,0.119414,0.004960,-0.010374,0.001355,-0.001707,-0.027448,-0.033728,-0.020426,0.024096,-0.015476,0.018703,-0.086982
-0.014182,-0.147909,0.029991,-0.117114,0.035759,0.107324,0.030737,-0.008456,0.005366,-0.000980,-0.000010,-0.050556,-0.000003,0.012532,-0.040532,0.024354,-0.138294
-0.012154,-0.131240,0.027134,-0.112433,0.027934,0.064541,0.041691,-0.001989,0.004474,0.001184,0.000888,-0.065831,0.028298,0.010110,-0.025840,0.025155,-0.164502
-0.003634,-0.096654,0.009755,-0.076232,0.008985,0.013364,0.039804,-0.000004,0.000141,-0.000380,-0.000002,-0.067418,0.052975,0.015498,-0.005759,0.023535,-0.168825
0.000372,-0.057194,-0.000596,-0.029673,-0.000333,-0.019370,0.027989,-0.008356,-0.002927,0.002466,0.000204,-0.048946,0.077001,0.021048,0.001606,0.001338,-0.158346
0.003477,-0.036027,-0.000751,-0.001191,-0.018550,-0.095963,0.002877,-0.019461,-0.002442,0.006849,0.000964,-0.044023,0.067067,0.020807,0.009112,0.002535,-0.133177
0.004329,-0.033451,0.005606,0.000282,-0.017162,-0.133628,-0.000335,-0.014152,-0.001178,0.016082,0.001355,-0.043861,0.055383,0.002967,0.015140,-0.002688,-0.104045
0.004260,-0.033568,0.018516,0.007243,-0.011345,-0.134464,-0.005932,-0.007564,-0.000762,0.013352,0.000106,-0.044019,0.032001,-0.000813,0.005074,-0.000610,-0.080548
0.000022,-0.030121,0.021316,0.012825,-0.009448,-0.116181,-0.015098,-0.006572,-0.004329,0.007297,-0.000110,-0.032082,0.016129,0.000708,0.001401,-0.013311,-0.064584
-0.005584,-0.021706,0.018012,0.024181,-0.009625,-0.088903,-0.027998,-0.005489,-0.007689,-0.001332,0.021272,-0.021949,0.002994,0.003787,0.001488,-0.000615,-0.047158
-0.019766,-0.012698,0.013087,0.034453,-0.008369,-0.052557,-0.019394,0.000019,-0.007830,-0.000372,0.062187,-0.010747,0.001682,0.008765,0.002821,-0.001467,-0.041827
-0.034066,-0.007066,0.017058,0.041921,-0.005201,-0.020695,-0.012803,0.010343,-0.005696,-0.008462,0.084630,-0.005141,0.005661,0.017153,-0.001054,0.006021,-0.039519
-0.046639,-0.004392,0.016697,0.019096,-0.003953,0.002467,-0.001379,0.006040,-0.006440,-0.008054,0.098765,-0.002404,0.005661,0.026921,-0.005667,0.014137,-0.035097
-0.058159,-0.005077,0.007224,0.008817,-0.012323,0.001822,0.005557,-0.001346,-0.006588,-0.004630,0.124990,0.000008,0.008514,0.037058,-0.010365,0.018543,-0.040373
-0.060873,-0.000175,0.000358,0.000060,-0.022639,-0.000001,0.009467,-0.019709,-0.000928,-0.001148,0.083543,-0.002386,0.016545,0.037822,-0.007234,0.026861,-0.043221
-0.054030,-0.002622,0.000059,-0.003987,-0.023272,-0.009125,0.006553,-0.022188,0.003752,0.000519,0.048065,-0.009480,0.041097,0.019685,0.000048,0.029612,-0.043706
-0.041949,-0.009086,0.000158,-0.020976,-0.020073,-0.029809,0.001499,-0.036935,0.015565,0.001616,0.016240,-0.029187,0.058600,0.006337,0.003809,0.030625,-0.038369
-0.012679,-0.019178,-0.000076,-0.029240,-0.017147,-0.048899,0.000340,-0.031845,0.017733,0.005250,0.000773,-0.009621,0.036709,0.006919,0.006248,0.005397,-0.035151
