AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.000575,0.014434,-0.022184,-0.013326,-0.000950,-0.019296,0.000787,-0.020078,0.005319,-0.034383,-0.010970,-0.026625,-0.006941,-0.003165,-0.000278,-0.000528,0.005453
-0.000126,0.022235,-0.019847,-0.010872,-0.001289,-0.023697,0.002140,-0.021694,0.009070,-0.041142,-0.014229,-0.019759,-0.007623,-0.003682,0.002361,-0.003014,0.007441
0.000002,0.029563,-0.013014,-0.010734,-0.001281,-0.023474,0.003455,-0.018723,0.009688,-0.033582,-0.020327,-0.012263,-0.000296,-0.002819,0.005090,-0.005984,0.010576
-0.007532,0.032890,-0.005536,-0.023247,0.000147,-0.019297,0.009814,-0.010238,0.008946,-0.022668,-0.028580,-0.007269,0.007628,-0.001705,0.007279,-0.011793,0.014127
-0.022179,0.027348,-0.000528,-0.036919,0.003119,-0.008023,0.016914,-0.002886,0.004279,-0.011706,-0.039207,-0.010713,0.024983,-0.000579,0.008467,-0.016605,0.015032
-0.035527,0.018634,-0.000215,-0.043599,0.008176,-0.000120,0.022116,-0.000472,0.002437,-0.001655,-0.048671,-0.010417,0.042697,0.000386,0.015964,-0.024731,0.015558
-0.042626,0.012031,-0.000779,-0.038578,0.006399,-0.000045,0.022871,-0.000026,0.001675,0.008797,-0.055136,-0.000613,0.054392,0.003137,0.028577,-0.030829,0.013749
-0.049398,0.006389,-0.003994,-0.030280,0.005679,0.000003,0.018728,0.006242,0.000469,0.022623,-0.054992,0.000039,0.059856,0.008886,0.038407,-0.032558,0.012416
-0.043516,-0.006418,-0.008081,-0.015595,0.003518,-0.000674,0.002328,0.007533,0.002668,0.024011,-0.048956,0.000024,0.057426,0.012120,0.039563,-0.031599,0.003588
-0.038817,-0.022490,-0.009446,-0.009042,0.006862,-0.003707,-0.000389,0.004557,0.008224,0.018174,-0.038217,-0.000061,0.045959,0.012091,0.035166,-0.027875,0.000095
-0.032159,-0.030193,-0.008491,-0.002965,0.010401,-0.014032,-0.007218,0.003011,0.016693,0.010668,-0.023023,0.003158,0.034117,0.005233,0.033799,-0.025820,-0.000582
-0.020827,-0.029293,-0.008809,-0.000754,0.012084,-0.023840,-0.016106,0.002182,0.024540,0.016694,-0.017135,0.013812,0.026856,0.001212,0.025857,-0.020007,-0.001510
-0.017432,-0.024886,-0.011921,-0.006879,0.015920,-0.034327,-0.011512,0.011584,0.035442,0.025085,-0.012442,0.005508,0.027580,0.002722,0.014426,-0.021246,-0.000920
-0.013356,-0.020714,-0.013364,-0.031492,0.019763,-0.048708,-0.003508,0.021416,0.053677,0.035483,-0.014814,-0.000806,0.026939,0.009138,0.008314,-0.019026,-0.002739
-0.004705,-0.013585,-0.023839,-0.061441,0.026876,-0.058826,-0.000000,0.017041,0.077107,0.044994,-0.023106,-0.016625,0.023385,0.014999,0.005634,-0.022909,-0.007970
-0.000215,-0.000266,-0.035287,-0.051014,0.029698,-0.065940,0.004323,0.009009,0.102371,0.068596,-0.034813,-0.023543,0.007876,0.021708,0.010187,-0.029089,-0.012172
0.001789,0.017543,-0.047949,-0.034446,0.031584,-0.069421,0.015749,0.007745,0.122292,0.086200,-0.045409,-0.029477,0.000251,0.021505,0.000032,-0.031308,-0.010354
0.010416,0.006158,-0.058551,-0.022594,0.029998,-0.062164,0.007207,0.001947,0.135226,0.090449,-0.048578,-0.030129,-0.003026,0.019161,-0.002128,-0.030403,-0.011992
0.012522,0.000190,-0.057239,-0.014365,0.027949,-0.030503,0.001084,-0.000434,0.143342,0.087639,-0.042637,-0.026189,-0.021212,0.016578,-0.007725,-0.044338,-0.012637
0.010637,-0.000278,-0.050596,-0.001106,0.025076,-0.007415,-0.001650,-0.006588,0.131265,0.077658,-0.031184,-0.019560,-0.035944,0.009301,-0.011493,-0.057201,-0.011725
0.007585,0.000844,-0.041392,0.001057,0.019658,-0.000020,-0.005251,-0.009647,0.099986,0.065057,-0.026720,-0.012170,-0.033556,0.001491,-0.014430,-0.039193,-0.008427
0.004351,0.002751,-0.030616,0.017715,0.011139,0.001868,-0.009821,-0.001604,0.063115,0.052239,-0.018422,-0.013759,-0.021628,0.000075,-0.027589,-0.024946,-0.000156
-0.000381,0.000378,-0.013425,0.013964,0.003858,0.000569,-0.011316,0.000895,0.038035,0.032695,-0.006467,-0.018014,-0.010304,0.006062,-0.027754,-0.006396,0.006354
-0.000461,-0.002737,-0.001531,0.012850,0.002354,0.001714,-0.011797,0.007900,0.010293,0.018880,0.000097,-0.022752,0.000259,0.015672,-0.021803,-0.000545,0.012685
-0.000381,-0.000673,0.002198,0.017995,0.002090,0.004562,-0.009496,0.015809,-0.000050,0.006344,0.004134,-0.024343,0.010604,0.025042,-0.012949,0.005087,0.016934
0.000116,0.001564,0.016562,0.021247,0.005711,0.005815,-0.000033,0.023162,-0.010572,0.000001,0.000276,-0.016309,0.030884,0.025543,-0.026613,0.014470,0.019478
0.001226,0.008579,0.017203,0.006292,0.016241,0.004283,0.004387,0.015664,-0.016267,-0.006550,-0.002745,-0.001429,0.050909,0.022222,-0.037991,0.032615,0.014224
0.004076,0.014984,0.015013,-0.000116,0.024956,0.022006,0.011524,0.011248,-0.000811,-0.000021,-0.007173,0.002066,0.054735,0.018622,-0.044258,0.017358,0.008480
0.012740,0.022492,0.008466,-0.000872,0.029256,0.052002,0.007708,0.013778,0.003734,0.008613,-0.010450,0.005074,0.048125,0.021753,-0.041908,0.002700,0.000608
0.022344,0.038937,0.000377,-0.003433,0.029455,0.068951,0.004565,0.021216,0.013815,0.023468,-0.008499,0.009081,0.053408,0.021199,-0.023007,0.000000,-0.005839
0.037271,0.052660,-0.003376,0.000001,0.028598,0.066655,0.001334,0.018007,0.026068,0.026192,-0.007129,0.012594,0.053005,0.019176,-0.010348,-0.003715,-0.017310
0.037668,0.038369,-0.006076,-0.000985,0.028477,0.052657,0.000005,0.010039,0.036811,0.018757,-0.002513,0.019731,0.045213,0.021352,-0.001938,-0.009624,-0.025817
0.035939,0.015415,-0.005017,-0.012652,0.026440,0.039428,-0.003177,0.002710,0.034595,0.013236,0.000024,0.018935,0.043587,0.021287,0.000748,-0.023962,-0.023194
0.027869,0.004754,-0.011494,-0.024734,0.024932,0.023344,-0.017386,0.000032,0.027517,0.014901,0.007069,0.013325,0.043211,0.021220,0.014434,-0.022971,-0.017538
0.018339,-0.000025,-0.015791,-0.022355,0.019892,0.003036,-0.026278,-0.000597,0.023658,0.012203,-0.000054,0.004979,0.045494,0.031421,0.024249,-0.030689,-0.011381
0.008134,-0.001687,-0.019612,-0.016064,0.017752,-0.009667,-0.027537,-0.003812,0.023218,0.009055,-0.010734,0.004214,0.047547,0.041993,0.015306,-0.036853,-0.006686
0.001285,-0.004853,-0.021398,-0.007713,0.017632,-0.034620,-0.030334,-0.009246,0.029129,0.013718,-0.028620,0.008610,0.044750,0.047141,0.003294,-0.052195,-0.001930
-0.000297,0.000981,-0.020379,-0.000499,0.016031,-0.048635,-0.038447,-0.002911,0.032023,0.028928,-0.045095,0.006941,0.024009,0.067322,-0.003375,-0.068352,-0.002117
-0.001192,0.009729,-0.013229,0.005230,0.014069,-0.058647,-0.043385,-0.000034,0.032544,0.054037,-0.044033,0.001212,0.011204,0.078843,-0.011873,-0.079325,-0.004768
-0.001144,0.022680,-0.006337,0.025626,0.012351,-0.056077,-0.045134,-0.000411,0.039718,0.053997,-0.032752,-0.009737,0.002390,0.075548,-0.021042,-0.080968,-0.006027
