AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.003647,-0.001568,-0.003221,0.002930,0.001449,0.007491,0.001509,0.003652,0.002531,0.001319,-0.002805,0.001524,0.001938,0.001658,-0.000716,-0.000674,0.001244
0.004343,-0.003109,-0.004527,0.003860,0.002043,0.011045,0.001118,0.005855,0.003606,0.002260,-0.005660,-0.000692,0.003617,0.001627,-0.000456,-0.000645,0.002322
0.004105,-0.004326,-0.005805,0.003594,0.002503,0.014181,0.000283,0.007748,0.004706,0.004324,-0.009336,-0.003770,0.005431,0.001472,0.000159,-0.000509,0.002989
0.002938,-0.004368,-0.006590,0.002546,0.003394,0.015906,-0.001058,0.008745,0.005860,0.006316,-0.012853,-0.007104,0.006325,0.001308,0.000959,0.000025,0.003208
0.001258,-0.003159,-0.005867,0.000961,0.004405,0.015190,-0.002233,0.008998,0.006508,0.007430,-0.015298,-0.009888,0.005991,0.001256,0.001786,0.001426,0.003197
-0.001059,-0.000614,-0.003537,-0.000691,0.005263,0.011694,-0.003241,0.008689,0.006255,0.007883,-0.016284,-0.011329,0.004198,0.001201,0.002177,0.003304,0.002940
-0.003235,0.003153,-0.000807,-0.001275,0.005851,0.005109,-0.003364,0.007814,0.005258,0.007731,-0.014880,-0.010129,0.001235,0.001288,0.001817,0.005164,0.002737
-0.004165,0.008043,0.002433,-0.001690,0.005780,-0.004295,-0.002643,0.006405,0.003384,0.006766,-0.010870,-0.006389,-0.001755,0.001073,0.001684,0.006204,0.002500
-0.004370,0.012875,0.006468,-0.001320,0.005589,-0.012483,-0.001832,0.004760,0.001672,0.003897,-0.006335,-0.000240,-0.004350,0.000842,0.001632,0.006282,0.002466
-0.003893,0.014943,0.009640,-0.000331,0.005230,-0.017818,-0.000887,0.003884,-0.000047,-0.001116,-0.000993,0.005135,-0.005915,0.000176,0.001659,0.005217,0.002599
-0.003101,0.014013,0.012033,0.001563,0.004489,-0.020609,0.000005,0.002838,-0.001159,-0.006164,0.004637,0.007766,-0.005068,-0.001384,0.002585,0.003672,0.003101
-0.002239,0.010559,0.012892,0.002712,0.002963,-0.020035,0.000720,0.001394,-0.000934,-0.008501,0.009116,0.007877,-0.002069,-0.003058,0.004353,0.002291,0.003285
-0.001501,0.005180,0.011597,0.003331,0.002260,-0.016523,0.000880,-0.000900,0.000794,-0.008775,0.011767,0.005735,0.001219,-0.004563,0.006240,0.001001,0.002822
-0.000945,-0.001591,0.009423,0.003869,0.002137,-0.009728,0.000655,-0.003129,0.003532,-0.008410,0.013381,0.002217,0.003604,-0.005055,0.008063,0.001034,0.001600
-0.000801,-0.008304,0.006490,0.004668,0.002102,-0.000962,0.000425,-0.004409,0.006225,-0.006948,0.013251,-0.001565,0.004206,-0.004650,0.008721,0.001994,-0.000329
-0.000876,-0.013238,0.002621,0.005810,0.003327,0.005015,0.000237,-0.005337,0.008841,-0.003409,0.011807,-0.006182,0.002906,-0.003948,0.012414,0.002768,-0.002431
-0.000599,-0.015305,-0.001750,0.004744,0.004413,0.007129,0.000214,-0.005188,0.010577,0.001360,0.009738,-0.009824,0.000276,-0.003626,0.018466,0.002596,-0.004458
-0.000238,-0.014892,-0.005482,0.002816,0.005254,0.008944,0.000458,-0.002573,0.011505,0.005653,0.006499,-0.012373,-0.003258,-0.004611,0.029718,0.000929,-0.006646
-0.000062,-0.012627,-0.008719,0.000760,0.006465,0.011176,0.001121,0.001876,0.012202,0.007569,0.003615,-0.014952,-0.005941,-0.008145,0.044035,-0.003132,-0.008664
0.000262,-0.008991,-0.010761,-0.001086,0.007914,0.013235,0.002025,0.005620,0.011287,0.008055,0.001837,-0.018368,-0.006055,-0.013448,0.058351,-0.008823,-0.009905
0.001459,-0.004056,-0.011390,-0.002988,0.008109,0.014583,0.003208,0.008153,0.009047,0.008563,0.000828,-0.020986,-0.003545,-0.019213,0.068142,-0.013614,-0.009670
0.003325,0.000403,-0.011106,-0.004137,0.007746,0.014522,0.004306,0.009063,0.005835,0.008426,-0.000758,-0.021666,0.000614,-0.023845,0.070135,-0.017112,-0.007589
0.004784,0.003006,-0.009752,-0.003665,0.006253,0.015410,0.004068,0.008598,0.001753,0.006124,-0.001683,-0.019573,0.005137,-0.025077,0.061470,-0.017922,-0.004044
0.005683,0.004047,-0.007825,-0.000952,0.002820,0.017245,0.003130,0.006754,-0.003856,0.001160,-0.002552,-0.013785,0.009152,-0.022156,0.038611,-0.015833,0.001306
0.006073,0.004534,-0.005382,0.003241,0.000237,0.015315,0.001302,0.002346,-0.009311,-0.003010,-0.002728,-0.006454,0.011089,-0.015094,0.010594,-0.010327,0.007530
0.005835,0.005415,-0.002971,0.005494,-0.002086,0.007654,-0.001499,-0.003092,-0.014494,-0.006249,-0.002384,0.003295,0.010518,-0.004184,-0.022821,-0.002143,0.013938
0.004964,0.006149,-0.001028,0.005772,-0.005251,-0.001862,-0.004109,-0.006850,-0.018498,-0.008871,-0.001868,0.013550,0.006716,0.007954,-0.049454,0.006120,0.018344
0.003066,0.006951,0.001002,0.004946,-0.007911,-0.011149,-0.006500,-0.008999,-0.019072,-0.011543,-0.001608,0.021716,0.002176,0.017124,-0.064627,0.011234,0.020192
0.001031,0.006738,0.002493,0.003943,-0.008798,-0.017872,-0.008377,-0.010591,-0.017577,-0.012391,0.000128,0.026451,-0.001877,0.022810,-0.069452,0.012849,0.019038
-0.000360,0.006173,0.003534,0.002146,-0.009059,-0.021805,-0.008847,-0.011146,-0.014967,-0.010844,0.002582,0.028270,-0.004811,0.023860,-0.066595,0.011969,0.015102
-0.001158,0.004255,0.004053,0.000627,-0.008811,-0.023148,-0.007968,-0.010096,-0.010569,-0.006510,0.003885,0.027550,-0.006653,0.021518,-0.056913,0.008847,0.009168
-0.001995,0.001329,0.004348,-0.000749,-0.008375,-0.021558,-0.006629,-0.007705,-0.005320,-0.000729,0.004062,0.024085,-0.007066,0.017400,-0.043566,0.004464,0.002167
-0.002901,-0.002293,0.004507,-0.000412,-0.007964,-0.015389,-0.004668,-0.004784,-0.000899,0.003773,0.002414,0.019005,-0.006463,0.012301,-0.031888,-0.000685,-0.003650
-0.003355,-0.005276,0.004605,0.000115,-0.007044,-0.006830,-0.002472,-0.003000,0.002364,0.007668,0.000120,0.012486,-0.005822,0.007523,-0.021199,-0.003166,-0.007887
-0.003466,-0.006059,0.004055,-0.000357,-0.005165,0.000211,-0.000773,-0.002407,0.004157,0.010383,-0.002530,0.005909,-0.005237,0.004469,-0.015471,-0.002510,-0.009965
-0.002857,-0.003982,0.002735,-0.002147,-0.003502,0.004773,0.001020,-0.001456,0.004334,0.011367,-0.004790,0.000718,-0.005811,0.003297,-0.010279,0.000564,-0.010732
-0.001958,0.000661,0.002309,-0.004799,-0.002326,0.006300,0.002200,-0.000160,0.003600,0.009673,-0.008275,-0.002244,-0.006339,0.002576,-0.004066,0.004712,-0.009939
-0.000664,0.005108,0.002253,-0.006314,-0.000849,0.006496,0.002445,0.000549,0.001800,0.005727,-0.010535,-0.003443,-0.006148,0.002490,0.000765,0.008610,-0.008597
0.000740,0.008692,0.001699,-0.006794,-0.000018,0.005536,0.002570,0.001085,-0.001341,0.000388,-0.011136,-0.002817,-0.004647,0.001631,0.003305,0.011685,-0.007129
0.001827,0.009331,0.000284,-0.005766,-0.000255,0.003785,0.002505,0.001439,-0.003961,-0.003003,-0.009876,-0.000927,-0.002250,0.000661,0.004115,0.013003,-0.005979
0.002141,0.008268,-0.001238,-0.004777,-0.001271,0.000114,0.002357,0.001563,-0.005536,-0.003811,-0.006098,0.001041,0.001422,0.000182,0.003243,0.012403,-0.005151
0.001392,0.005405,-0.002525,-0.001976,-0.002150,-0.003057,0.002417,0.001200,-0.006310,-0.003266,-0.001452,0.002483,0.005034,-0.000165,0.001173,0.009194,-0.004194
0.000287,0.002209,-0.003368,0.000365,-0.003333,-0.004812,0.002602,0.000030,-0.006485,-0.002102,0.002477,0.002658,0.007746,-0.000344,-0.001632,0.005409,-0.003250
-0.000899,-0.000748,-0.004316,0.001611,-0.004174,-0.005193,0.002199,-0.002392,-0.005527,-0.000703,0.005415,0.000971,0.009270,-0.000668,-0.004462,0.000696,-0.002475
-0.000869,-0.002386,-0.005155,0.001373,-0.004289,-0.004231,0.001590,-0.004687,-0.003730,0.000318,0.007466,-0.002284,0.009231,-0.001140,-0.005464,-0.005035,-0.001893
0.000048,-0.002380,-0.004315,-0.000281,-0.004048,-0.003105,0.000849,-0.005760,-0.001713,0.000475,0.007406,-0.004697,0.007452,-0.001807,-0.004794,-0.009134,-0.001050
0.001454,-0.001517,-0.001596,-0.001861,-0.003025,-0.001531,0.000270,-0.005492,-0.000046,-0.001031,0.004752,-0.006184,0.004897,-0.002033,-0.003774,-0.011320,-0.000611
