AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000786,0.000133,0.000513,0.000651,0.004476,0.001663,0.001295,0.004395,0.003488,0.001862,0.000431,0.001096,0.000674,0.001493,0.000601,-0.000889,0.000499
0.001085,0.000125,0.000625,0.000973,0.004996,0.001705,0.001274,0.005138,0.003811,0.002025,0.000557,0.001389,0.000923,0.001682,0.000667,-0.001001,0.000452
0.001419,0.000105,0.000717,0.001308,0.005423,0.001701,0.001199,0.005813,0.004075,0.002105,0.000704,0.001688,0.001199,0.001779,0.000723,-0.001136,0.000378
0.001788,0.000093,0.000781,0.001635,0.005722,0.001658,0.001064,0.006379,0.004245,0.002095,0.000870,0.001964,0.001478,0.001782,0.000767,-0.001276,0.000282
0.002176,0.000079,0.000823,0.001957,0.005884,0.001548,0.000867,0.006827,0.004306,0.001996,0.001035,0.002215,0.001747,0.001712,0.000803,-0.001418,0.000169
0.002556,0.000059,0.000855,0.002274,0.005906,0.001348,0.000638,0.007156,0.004252,0.001822,0.001199,0.002442,0.002005,0.001570,0.000812,-0.001524,0.000025
0.002887,0.000030,0.000899,0.002590,0.005801,0.001057,0.000383,0.007364,0.004079,0.001611,0.001357,0.002653,0.002230,0.001407,0.000790,-0.001595,-0.000151
0.003167,-0.000011,0.000953,0.002903,0.005569,0.000681,0.000105,0.007446,0.003792,0.001365,0.001505,0.002844,0.002421,0.001224,0.000720,-0.001643,-0.000360
0.003391,-0.000066,0.001018,0.003202,0.005219,0.000259,-0.000195,0.007401,0.003409,0.001085,0.001640,0.003006,0.002587,0.001021,0.000611,-0.001672,-0.000602
0.003554,-0.000138,0.001081,0.003468,0.004767,-0.000172,-0.000522,0.007224,0.002953,0.000768,0.001753,0.003124,0.002750,0.000808,0.000475,-0.001670,-0.000864
0.003657,-0.000229,0.001143,0.003696,0.004234,-0.000583,-0.000871,0.006925,0.002439,0.000419,0.001838,0.003198,0.002907,0.000587,0.000330,-0.001647,-0.001134
0.003697,-0.000344,0.001213,0.003887,0.003629,-0.000956,-0.001232,0.006516,0.001872,0.000054,0.001892,0.003229,0.003046,0.000361,0.000179,-0.001596,-0.001389
0.003662,-0.000487,0.001289,0.004040,0.002971,-0.001309,-0.001601,0.006012,0.001266,-0.000309,0.001913,0.003219,0.003158,0.000135,0.000023,-0.001516,-0.001628
0.003551,-0.000656,0.001365,0.004146,0.002265,-0.001646,-0.001968,0.005430,0.000625,-0.000667,0.001910,0.003157,0.003241,-0.000089,-0.000146,-0.001414,-0.001840
0.003364,-0.000848,0.001434,0.004188,0.001509,-0.001963,-0.002325,0.004780,-0.000047,-0.001017,0.001882,0.003041,0.003292,-0.000320,-0.000316,-0.001305,-0.002024
0.003068,-0.001056,0.001503,0.004159,0.000790,-0.002182,-0.002611,0.004110,-0.000680,-0.001318,0.001816,0.002853,0.003314,-0.000547,-0.000476,-0.001204,-0.002150
0.002686,-0.001249,0.001592,0.004042,0.000115,-0.002307,-0.002822,0.003421,-0.001268,-0.001577,0.001710,0.002599,0.003286,-0.000767,-0.000617,-0.001110,-0.002218
0.002240,-0.001429,0.001706,0.003850,-0.000509,-0.002369,-0.002960,0.002726,-0.001792,-0.001801,0.001577,0.002303,0.003213,-0.000970,-0.000743,-0.001019,-0.002233
0.001740,-0.001596,0.001820,0.003587,-0.001079,-0.002381,-0.003060,0.002017,-0.002244,-0.001993,0.001423,0.001974,0.003086,-0.001156,-0.000874,-0.000932,-0.002210
