AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.007553,-0.015946,-0.015102,0.056760,0.014093,-0.010184,-0.034571,0.000707,0.041586,-0.004972,-0.048093,-0.014790,0.023231,0.002964,0.011522,-0.022646,0.151232
-0.006941,-0.012305,-0.015933,0.060071,0.018528,-0.006168,-0.038347,0.003168,0.053841,-0.001442,-0.055250,-0.019302,0.023489,0.004916,0.014357,-0.022832,0.165984
-0.006294,-0.008760,-0.015993,0.061157,0.026037,0.001922,-0.039058,0.007385,0.065954,0.002346,-0.061463,-0.023376,0.025282,0.006432,0.017467,-0.022809,0.174495
-0.005611,-0.006458,-0.015711,0.058799,0.033608,0.010773,-0.036537,0.014432,0.079878,0.008066,-0.066773,-0.027748,0.024837,0.005747,0.022133,-0.020980,0.177151
-0.004310,-0.004164,-0.015314,0.052795,0.042130,0.019347,-0.032455,0.020903,0.092493,0.013363,-0.069250,-0.031626,0.024284,0.005103,0.026323,-0.019064,0.173634
-0.003019,-0.000478,-0.014742,0.046291,0.050106,0.029007,-0.028347,0.026526,0.103545,0.018262,-0.070972,-0.035009,0.023530,0.006190,0.030765,-0.017449,0.164588
-0.001622,0.004912,-0.014502,0.037736,0.058508,0.037875,-0.024230,0.031269,0.113034,0.022090,-0.071534,-0.035785,0.022575,0.008607,0.034674,-0.016330,0.153238
0.001294,0.010831,-0.013674,0.030500,0.065912,0.046519,-0.020105,0.035444,0.121060,0.026188,-0.072165,-0.038591,0.019828,0.012236,0.039071,-0.017015,0.137083
0.004072,0.016435,-0.013178,0.023284,0.072997,0.055162,-0.015196,0.039129,0.128820,0.030281,-0.070892,-0.040959,0.016844,0.015560,0.045951,-0.017385,0.118299
0.006088,0.020409,-0.011394,0.016090,0.081108,0.063117,-0.010335,0.045028,0.137900,0.034768,-0.067607,-0.044919,0.012517,0.017128,0.062553,-0.016684,0.097114
0.007536,0.023322,-0.010696,0.007792,0.088027,0.069942,-0.002959,0.051881,0.146196,0.038732,-0.063724,-0.050079,0.007440,0.013041,0.081603,-0.013253,0.075496
0.008853,0.025615,-0.009401,-0.000399,0.094067,0.075374,0.005129,0.058209,0.152816,0.041589,-0.060292,-0.054869,0.001206,0.008924,0.098918,-0.008460,0.052938
0.010011,0.027795,-0.008640,-0.007332,0.099088,0.079943,0.012894,0.064154,0.157425,0.043535,-0.056182,-0.059129,-0.004841,0.005054,0.115345,-0.003701,0.030130
0.011038,0.030734,-0.007388,-0.014245,0.103811,0.083891,0.018836,0.069635,0.161276,0.044422,-0.051250,-0.063210,-0.011330,0.001562,0.131244,-0.001521,0.006326
0.012036,0.033492,-0.006706,-0.021748,0.107318,0.088938,0.024570,0.074539,0.163035,0.044911,-0.045305,-0.066349,-0.017584,-0.001539,0.146089,0.000821,-0.018100
0.013019,0.033648,-0.005836,-0.029921,0.110097,0.091357,0.030444,0.078437,0.162089,0.045018,-0.037935,-0.067910,-0.024173,-0.004661,0.160036,0.003120,-0.042899
0.014286,0.033479,-0.004881,-0.037979,0.111448,0.093695,0.036659,0.081526,0.158992,0.043905,-0.030216,-0.067765,-0.030122,-0.008274,0.171029,0.005884,-0.068070
0.015321,0.032788,-0.004233,-0.044919,0.112141,0.097609,0.042340,0.084264,0.154392,0.044118,-0.023917,-0.065908,-0.033834,-0.012364,0.180051,0.008473,-0.093015
0.015300,0.030540,-0.003920,-0.051621,0.111723,0.100308,0.047607,0.086055,0.148189,0.042233,-0.017151,-0.063102,-0.036831,-0.016307,0.184841,0.010672,-0.117689
0.013708,0.026884,-0.004097,-0.057564,0.109907,0.100487,0.051694,0.086713,0.140037,0.041084,-0.008933,-0.059675,-0.040261,-0.019612,0.188370,0.010275,-0.141878
0.011281,0.022868,-0.004061,-0.063464,0.107052,0.098809,0.054689,0.086005,0.130996,0.039446,0.000955,-0.055738,-0.043433,-0.022795,0.188625,0.009796,-0.166051
0.007982,0.017582,-0.003199,-0.068139,0.102562,0.095042,0.057358,0.084780,0.120008,0.036773,0.011446,-0.050790,-0.046035,-0.026172,0.187922,0.010111,-0.181496
0.005873,0.012917,-0.003196,-0.062934,0.097285,0.088517,0.054959,0.082177,0.107777,0.032587,0.015477,-0.044594,-0.046989,-0.029267,0.187258,0.009258,-0.176055
0.003528,0.007778,-0.003303,-0.054219,0.090543,0.079505,0.050855,0.076877,0.095983,0.026161,0.017702,-0.038025,-0.046886,-0.030116,0.181836,0.008006,-0.167122
0.001451,0.003586,-0.004098,-0.044440,0.083295,0.070232,0.044662,0.070414,0.085384,0.020699,0.020039,-0.033361,-0.042837,-0.029738,0.174334,0.004893,-0.154909
0.001047,0.000632,-0.005008,-0.033966,0.076358,0.061020,0.037729,0.064987,0.076507,0.015054,0.019227,-0.029904,-0.040289,-0.029001,0.165530,0.003886,-0.140116
0.000446,-0.002536,-0.006159,-0.023413,0.068477,0.050810,0.030026,0.060543,0.068256,0.011513,0.017793,-0.025899,-0.037236,-0.027732,0.154608,0.002759,-0.122987
-0.001022,-0.005916,-0.007887,-0.014522,0.060882,0.040672,0.021211,0.055649,0.061151,0.007964,0.015948,-0.021897,-0.034333,-0.025629,0.143220,0.002482,-0.104540
-0.003039,-0.007265,-0.008437,-0.006164,0.053176,0.031502,0.012582,0.049876,0.055726,0.005936,0.013083,-0.018554,-0.032286,-0.023217,0.130542,0.001604,-0.084666
-0.004700,-0.007327,-0.007626,0.001168,0.047959,0.025820,0.005957,0.045197,0.050298,0.003622,0.009997,-0.015236,-0.028352,-0.020262,0.116060,0.000664,-0.066925
-0.006365,-0.008666,-0.006557,0.005452,0.042586,0.021050,0.002007,0.044037,0.047218,0.003137,0.006952,-0.011517,-0.025306,-0.019107,0.101888,0.001750,-0.051485
-0.007406,-0.010133,-0.005464,0.006504,0.038112,0.016759,-0.000576,0.042362,0.043627,0.002630,0.005703,-0.007596,-0.020992,-0.017773,0.084860,0.003160,-0.039271
-0.008666,-0.010673,-0.004258,0.006818,0.033337,0.013958,-0.003246,0.039790,0.039298,0.001580,0.004322,-0.003118,-0.016290,-0.014674,0.066895,0.003870,-0.030101
-0.010096,-0.009691,-0.003459,0.004622,0.029365,0.010900,-0.007139,0.036581,0.034339,-0.000142,0.003207,0.004479,-0.011479,-0.009998,0.047173,0.005383,-0.021402
-0.009774,-0.007677,-0.001877,0.003682,0.024994,0.008448,-0.011110,0.033343,0.028730,-0.000985,0.001952,0.009818,-0.007969,-0.003647,0.026717,0.002412,-0.016281
-0.008766,-0.004965,-0.000601,0.003314,0.020838,0.006664,-0.014201,0.029310,0.023566,-0.001370,0.000918,0.013456,-0.003643,0.002840,0.008027,-0.000466,-0.012805
-0.008138,-0.002717,0.002272,0.002958,0.018413,0.004942,-0.017031,0.026292,0.020957,-0.000839,0.001274,0.015050,-0.000471,0.008052,-0.001675,-0.002868,-0.011056
-0.007905,-0.001326,0.003957,0.001171,0.015718,0.002656,-0.017074,0.024482,0.019184,-0.000598,0.001597,0.015281,0.002022,0.007676,-0.006215,-0.002691,-0.009608
-0.007766,0.000218,0.005362,-0.000966,0.012972,-0.001975,-0.015860,0.022294,0.017394,-0.001127,0.000869,0.015778,0.003566,0.007044,-0.010811,-0.001015,-0.008811
-0.007663,0.001666,0.006119,-0.001607,0.010291,-0.006670,-0.013962,0.020316,0.015547,-0.002098,0.000183,0.015866,0.005388,0.007258,-0.014393,0.001335,-0.008168
-0.007556,0.003954,0.007230,-0.001991,0.008158,-0.010585,-0.013415,0.018644,0.014290,-0.004027,-0.000003,0.014929,0.006106,0.007468,-0.016395,0.001109,-0.008549
-0.006944,0.006104,0.006624,-0.002613,0.005614,-0.012458,-0.012891,0.017122,0.012870,-0.005504,-0.000321,0.013009,0.006657,0.007560,-0.016273,0.000726,-0.009230
-0.006119,0.007546,0.006061,-0.004031,0.003701,-0.016345,-0.011831,0.015186,0.010965,-0.006703,0.000451,0.010675,0.006944,0.007804,-0.014131,0.000397,-0.009998
-0.004225,0.008128,0.005431,-0.005758,0.001756,-0.019163,-0.010262,0.013226,0.008907,-0.007862,0.000819,0.008021,0.007114,0.007960,-0.011827,0.000408,-0.010909
-0.002203,0.008249,0.003795,-0.006299,0.000696,-0.019205,-0.008972,0.011855,0.006827,-0.007959,0.000635,0.006192,0.006805,0.007639,-0.009198,0.000835,-0.011396
-0.000608,0.007051,0.001703,-0.007239,-0.000012,-0.018484,-0.007553,0.011296,0.005111,-0.009418,-0.000206,0.004464,0.006976,0.007183,-0.008500,0.000655,-0.011310
0.000850,0.004712,-0.000409,-0.005753,-0.000749,-0.017908,-0.006487,0.010467,0.003450,-0.009639,-0.001422,0.003176,0.006823,0.007031,-0.006969,0.000501,-0.010828
0.001711,0.002491,-0.002311,-0.005818,-0.001601,-0.018193,-0.005794,0.009668,0.001974,-0.008756,-0.003540,0.002030,0.007386,0.007075,-0.005968,0.000490,-0.009990
0.001060,-0.000597,-0.003715,-0.005577,-0.002715,-0.018581,-0.004713,0.008870,0.000592,-0.007988,-0.005633,0.001629,0.006776,0.006655,-0.004233,0.000502,-0.009014
0.000227,-0.003854,-0.004827,-0.005266,-0.003778,-0.019288,-0.004083,0.008148,-0.000377,-0.006874,-0.007855,0.001802,0.005873,0.006084,-0.001653,0.000116,-0.007930
-0.000883,-0.008100,-0.005856,-0.004300,-0.004816,-0.020307,-0.003102,0.007382,-0.001082,-0.007134,-0.009560,0.002647,0.004835,0.005818,-0.001696,-0.000460,-0.007160
-0.001214,-0.011544,-0.006135,-0.003206,-0.005502,-0.020837,-0.002465,0.006285,-0.001927,-0.006502,-0.008116,0.003216,0.003919,0.005615,-0.001709,-0.001693,-0.006893
0.000351,-0.013949,-0.005890,-0.002234,-0.005902,-0.020040,-0.000815,0.005918,-0.002917,-0.006680,-0.006587,0.002787,0.003036,0.005232,0.000293,-0.000561,-0.007046
0.001516,-0.017151,-0.005916,-0.000423,-0.006156,-0.018512,0.000535,0.005895,-0.003844,-0.005626,-0.005529,0.002635,0.002185,0.004981,0.000969,0.001006,-0.007061
0.002022,-0.017760,-0.006429,-0.000163,-0.005599,-0.016732,0.001872,0.005016,-0.003753,-0.004190,-0.004815,0.002371,0.000575,0.004949,0.001719,0.002220,-0.007139
0.002237,-0.018790,-0.006588,-0.000759,-0.004873,-0.014945,0.002854,0.003674,-0.003638,-0.002643,-0.006449,0.003590,-0.001047,0.004809,0.002232,0.002988,-0.007103
0.002742,-0.018441,-0.006036,-0.001283,-0.004782,-0.013392,0.003995,0.001584,-0.003641,-0.002007,-0.007544,0.004375,-0.002996,0.005174,0.002954,0.005023,-0.007048
0.003203,-0.017944,-0.005428,-0.002144,-0.004711,-0.011127,0.005355,0.000468,-0.003605,-0.001599,-0.008897,0.006042,-0.004431,0.005486,0.003953,0.007739,-0.007151
0.003781,-0.016667,-0.004819,-0.001509,-0.004664,-0.008226,0.007063,-0.000340,-0.003676,0.000804,-0.010477,0.007530,-0.004896,0.005882,0.003969,0.010827,-0.007190
0.004532,-0.013650,-0.003613,0.000500,-0.004556,-0.005416,0.008707,-0.001038,-0.003951,0.002553,-0.011854,0.008939,-0.005336,0.006049,0.004224,0.013422,-0.006872
0.004786,-0.011220,-0.002411,0.001904,-0.004098,-0.003073,0.008850,-0.001816,-0.004014,0.004254,-0.012197,0.010489,-0.005910,0.006007,0.004556,0.017817,-0.006376
0.005282,-0.009179,-0.001056,0.002172,-0.003474,-0.001633,0.008702,-0.001811,-0.003983,0.005255,-0.010831,0.011736,-0.006473,0.005774,0.005006,0.019672,-0.005954
0.005946,-0.006769,-0.000397,0.002897,-0.002801,-0.000616,0.008584,-0.001629,-0.004021,0.006226,-0.009708,0.010116,-0.005633,0.005190,0.006067,0.019222,-0.005484
0.006611,-0.003643,0.000213,0.002710,-0.002162,0.000639,0.008806,-0.001174,-0.004022,0.007123,-0.008477,0.008711,-0.004532,0.004341,0.005820,0.018435,-0.004881
0.006125,-0.002037,0.000983,0.002277,-0.001586,0.001936,0.008894,0.000186,-0.003934,0.007280,-0.006793,0.007840,-0.003270,0.003166,0.006341,0.017651,-0.004446
0.005506,0.000380,0.001127,0.001460,-0.001286,0.000831,0.008850,0.001079,-0.004374,0.007851,-0.005038,0.007858,-0.001684,0.001912,0.006385,0.017118,-0.003956
0.005028,0.003515,0.001452,0.000922,-0.000852,-0.000112,0.008756,0.000658,-0.004449,0.007204,-0.002800,0.006516,0.000203,0.001647,0.006088,0.016887,-0.003759
0.004526,0.006749,0.002308,0.001183,-0.000717,0.001925,0.008922,0.000323,-0.005011,0.007093,0.000498,0.005315,0.001744,0.001406,0.005686,0.017152,-0.004091
0.004337,0.008738,0.002175,0.002026,-0.000978,0.004001,0.008798,-0.000502,-0.005464,0.007023,0.002719,0.003539,0.003435,0.000994,0.006106,0.017705,-0.004428
0.003055,0.010398,0.002033,0.002846,-0.001280,0.002182,0.008557,-0.001611,-0.006299,0.006954,0.004472,0.000663,0.005552,-0.000152,0.006677,0.018412,-0.004721
0.002143,0.012169,0.002009,0.003440,-0.001556,0.000161,0.008461,-0.002704,-0.007347,0.006782,0.005704,-0.002450,0.007677,-0.001375,0.005773,0.018810,-0.004958
0.001483,0.013908,0.001536,0.004813,-0.001452,-0.002113,0.007705,-0.004627,-0.008135,0.006290,0.007435,-0.005443,0.008546,-0.002431,0.004547,0.018572,-0.004873
0.001273,0.015167,0.001002,0.005176,-0.001060,-0.004186,0.007428,-0.005527,-0.008848,0.005704,0.009343,-0.007974,0.009263,-0.003438,0.002229,0.017772,-0.004775
0.001389,0.014354,0.000404,0.005466,-0.000869,-0.005557,0.006755,-0.007185,-0.009413,0.004425,0.010629,-0.009000,0.009891,-0.004321,-0.000117,0.016255,-0.004604
0.001304,0.013432,0.000394,0.004114,-0.000757,-0.006494,0.006566,-0.007957,-0.010332,0.004140,0.010310,-0.009744,0.011112,-0.004445,-0.001618,0.015309,-0.002799
0.000448,0.012106,0.000076,0.004668,-0.000238,-0.006609,0.006433,-0.008072,-0.011128,0.002934,0.009586,-0.010310,0.012300,-0.004937,-0.002507,0.013427,0.002006
-0.002545,0.008441,-0.000714,0.007325,0.000109,-0.006929,0.004348,-0.007528,-0.011069,0.001027,0.007735,-0.010897,0.011306,-0.011297,-0.001539,0.013030,0.019366
