AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.001403,-0.002078,-0.000651,-0.001150,-0.009149,-0.000918,-0.000196,-0.000016,0.004299,-0.000849,-0.017390,-0.009586,-0.010313,0.000096,0.008723,-0.010826,-0.017883
-0.001043,-0.002203,-0.000821,-0.001031,-0.008207,-0.000535,-0.000659,0.000015,0.005402,-0.001032,-0.018254,-0.009440,-0.009511,-0.000007,0.010945,-0.010409,-0.017320
-0.000727,-0.001519,-0.000988,-0.000967,-0.007211,-0.000016,-0.001235,0.000115,0.006494,-0.001216,-0.018399,-0.010594,-0.009135,0.000028,0.013229,-0.010850,-0.018150
-0.000501,-0.001188,-0.000853,-0.000826,-0.006299,0.000277,-0.001861,0.000457,0.007463,-0.001371,-0.018387,-0.011130,-0.008610,-0.000043,0.015082,-0.010003,-0.017483
-0.000501,-0.000878,-0.000730,-0.000739,-0.005595,0.000956,-0.002321,0.000844,0.008368,-0.002122,-0.018060,-0.011883,-0.008087,-0.000001,0.017770,-0.008983,-0.017812
-0.000801,-0.000673,-0.000837,-0.001133,-0.004582,0.002233,-0.002711,0.001539,0.009641,-0.003143,-0.017423,-0.012596,-0.006421,-0.000275,0.019779,-0.007847,-0.016491
-0.001089,-0.000476,-0.000936,-0.002167,-0.003902,0.003188,-0.002865,0.002115,0.010817,-0.004194,-0.015928,-0.014315,-0.005151,-0.000191,0.021482,-0.008152,-0.016173
-0.000575,-0.000482,-0.000752,-0.003569,-0.003286,0.004212,-0.002981,0.002687,0.012030,-0.004973,-0.014209,-0.015805,-0.003904,-0.000126,0.022844,-0.008232,-0.015526
-0.000219,-0.000456,-0.000102,-0.005002,-0.002616,0.005274,-0.003543,0.003233,0.013071,-0.005660,-0.012968,-0.017003,-0.002723,-0.000078,0.024116,-0.008363,-0.014564
-0.000209,-0.000980,-0.000070,-0.006385,-0.001997,0.004048,-0.004055,0.003486,0.014287,-0.006385,-0.011490,-0.017666,-0.001560,0.000012,0.025423,-0.008230,-0.013885
-0.000179,-0.001733,-0.000023,-0.006529,-0.001091,0.005558,-0.004667,0.004800,0.015162,-0.007731,-0.009817,-0.017975,-0.000654,-0.000081,0.026314,-0.007837,-0.010228
-0.000115,-0.002252,-0.000002,-0.007553,-0.000388,0.003627,-0.005512,0.005742,0.016134,-0.008337,-0.008173,-0.018471,-0.000194,0.000000,0.026771,-0.006862,-0.008445
-0.000000,-0.002074,0.000003,-0.007419,-0.000006,0.003049,-0.006293,0.007259,0.017168,-0.008779,-0.007229,-0.019398,-0.000000,0.000073,0.027171,-0.005711,-0.006540
0.000100,-0.001823,0.000050,-0.008140,0.000329,0.002563,-0.006278,0.009117,0.018953,-0.007968,-0.006635,-0.020405,0.000319,0.000258,0.027487,-0.003318,-0.004592
0.000333,-0.003080,0.000052,-0.008450,0.002845,0.002867,-0.005385,0.011440,0.020717,-0.006224,-0.006022,-0.020478,0.001557,0.000654,0.028002,-0.001358,-0.003064
-0.000026,-0.005718,0.000400,-0.009613,0.004999,0.002443,-0.004341,0.013858,0.022902,-0.002165,-0.006862,-0.022397,0.001826,0.000442,0.028563,-0.002489,-0.002015
