AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000263,-0.009655,0.007154,-0.008442,0.004526,0.017840,-0.013679,0.002441,0.020076,0.019031,-0.015451,0.007315,0.006569,0.009710,0.009649,0.000317,-0.001591
-0.000251,-0.008986,0.005296,-0.008976,0.006704,0.020002,-0.015469,0.004111,0.023947,0.021868,-0.015758,0.008228,0.006415,0.011544,0.010956,-0.000038,-0.002124
-0.000710,-0.008220,0.004263,-0.009987,0.008682,0.022611,-0.017012,0.005640,0.027828,0.024345,-0.015298,0.008688,0.005890,0.013837,0.012335,-0.001204,-0.002603
0.000032,-0.007399,0.003462,-0.010740,0.010994,0.026055,-0.018312,0.007171,0.031394,0.026960,-0.013919,0.009062,0.005289,0.016411,0.013522,-0.002275,-0.002958
-0.000117,-0.007413,0.002402,-0.011408,0.013168,0.030322,-0.019742,0.008549,0.035094,0.032128,-0.012804,0.011254,0.004682,0.019166,0.014561,-0.002993,-0.002065
-0.000235,-0.007567,0.000551,-0.012690,0.015287,0.034204,-0.020896,0.009962,0.038691,0.036649,-0.011057,0.013213,0.004181,0.021616,0.015404,-0.003067,-0.001216
-0.000568,-0.008003,-0.001268,-0.014848,0.018705,0.039242,-0.020680,0.011208,0.041973,0.039211,-0.009261,0.014885,0.004011,0.023999,0.016410,-0.003110,-0.001270
-0.000849,-0.008654,-0.003030,-0.016686,0.021743,0.043547,-0.020272,0.012123,0.044670,0.041227,-0.007417,0.016243,0.004328,0.025739,0.017367,-0.002752,-0.001301
-0.001366,-0.009641,-0.003664,-0.018203,0.024813,0.045503,-0.019742,0.012883,0.047770,0.042696,-0.006591,0.017464,0.005001,0.027128,0.018353,-0.002390,-0.001178
-0.001318,-0.009839,-0.004323,-0.018963,0.028229,0.046136,-0.019324,0.013486,0.050560,0.043665,-0.005778,0.018471,0.005116,0.027961,0.019561,-0.002163,-0.000631
-0.001980,-0.010082,-0.005169,-0.019435,0.031247,0.046729,-0.018685,0.014227,0.053369,0.044781,-0.005004,0.019302,0.005634,0.028467,0.021112,-0.001922,0.000148
-0.002549,-0.010100,-0.006027,-0.019909,0.034061,0.046727,-0.017813,0.014500,0.055389,0.045475,-0.003894,0.019845,0.006120,0.028592,0.022318,-0.000413,0.000941
-0.003772,-0.011254,-0.007223,-0.020324,0.036436,0.047479,-0.016126,0.014911,0.056620,0.045979,-0.002071,0.020211,0.006478,0.028518,0.022691,0.001507,0.001640
-0.005268,-0.012946,-0.008125,-0.021184,0.039075,0.047760,-0.014259,0.015228,0.057238,0.046325,-0.000150,0.020554,0.007204,0.027930,0.022521,0.002812,0.002352
-0.006581,-0.014491,-0.009037,-0.021673,0.041587,0.047604,-0.011948,0.015397,0.057467,0.045983,0.002223,0.020646,0.008487,0.027023,0.022165,0.002249,0.003168
-0.008203,-0.017019,-0.009958,-0.022245,0.043496,0.046433,-0.009670,0.015381,0.057372,0.044852,0.003629,0.019707,0.008021,0.025157,0.021513,0.001427,0.002627
-0.009387,-0.017535,-0.010370,-0.022243,0.045185,0.046744,-0.007400,0.014987,0.057234,0.042431,0.004501,0.018733,0.008751,0.022692,0.023164,0.000566,0.002262
-0.010463,-0.017032,-0.010411,-0.022522,0.046964,0.045925,-0.005015,0.014385,0.056509,0.040522,0.005327,0.017266,0.008121,0.019295,0.024534,-0.000230,0.001918
-0.011414,-0.017136,-0.010180,-0.022479,0.049740,0.044896,-0.002606,0.014592,0.056551,0.037538,0.006084,0.014696,0.008474,0.014818,0.031637,-0.000334,0.000883
-0.012034,-0.019441,-0.011136,-0.022224,0.051302,0.044798,-0.000671,0.015006,0.057652,0.034119,0.007505,0.011206,0.008783,0.008613,0.045106,0.000658,-0.000882
-0.011801,-0.022832,-0.011956,-0.023165,0.053862,0.044652,0.001475,0.019419,0.059592,0.031012,0.008627,0.005764,0.009501,0.001804,0.057175,0.001941,-0.002270
-0.011303,-0.025236,-0.012790,-0.024916,0.056237,0.044869,0.003974,0.024799,0.060808,0.028552,0.010853,0.000337,0.007938,-0.000241,0.068581,0.003980,-0.003277
-0.010725,-0.026649,-0.013199,-0.025330,0.059449,0.044421,0.006535,0.030238,0.062687,0.025852,0.013192,-0.004572,0.006208,-0.001377,0.078510,0.005279,-0.003857
-0.010249,-0.027037,-0.013430,-0.024623,0.063266,0.042135,0.008290,0.035403,0.064470,0.022443,0.014935,-0.009069,0.004567,-0.002487,0.088768,0.008195,-0.004998
-0.008752,-0.026877,-0.013752,-0.022898,0.067456,0.039187,0.010439,0.040746,0.066820,0.018962,0.015569,-0.011922,0.002789,-0.003039,0.098589,0.011142,-0.007356
-0.005847,-0.026153,-0.013939,-0.022812,0.071307,0.035209,0.012503,0.047069,0.068641,0.015794,0.015782,-0.015126,0.001838,-0.003509,0.107446,0.014380,-0.009575
-0.003089,-0.025188,-0.013701,-0.022220,0.074784,0.031621,0.015469,0.053215,0.070077,0.012159,0.016095,-0.018973,-0.000027,-0.006698,0.116075,0.015994,-0.011424
-0.001906,-0.023443,-0.013252,-0.018467,0.078826,0.029396,0.018638,0.058583,0.072959,0.006265,0.018729,-0.025139,-0.001642,-0.016768,0.131958,0.017778,-0.013134
-0.001749,-0.023756,-0.012747,-0.014418,0.082527,0.027545,0.021844,0.063899,0.076240,0.000828,0.021006,-0.031474,-0.003416,-0.026487,0.145514,0.019180,-0.014721
-0.001930,-0.024595,-0.011417,-0.012495,0.085301,0.025877,0.024601,0.068303,0.078772,-0.003344,0.021746,-0.038936,-0.005502,-0.035506,0.157012,0.019418,-0.015865
-0.000803,-0.024839,-0.009733,-0.010575,0.087671,0.025734,0.027200,0.073153,0.080498,-0.007060,0.023048,-0.044820,-0.007414,-0.043354,0.167326,0.019331,-0.016397
-0.000366,-0.024927,-0.008236,-0.008553,0.089852,0.028015,0.029932,0.077826,0.081695,-0.007576,0.024041,-0.048144,-0.009314,-0.050273,0.175966,0.018816,-0.015386
0.001224,-0.024293,-0.007087,-0.007503,0.091281,0.028525,0.032254,0.082261,0.082405,-0.007323,0.026021,-0.050813,-0.010870,-0.056290,0.182361,0.017937,-0.014229
0.002555,-0.023688,-0.006011,-0.007448,0.093661,0.032006,0.035369,0.085767,0.082598,-0.008367,0.027892,-0.053036,-0.012285,-0.061076,0.187131,0.016882,-0.013978
0.003707,-0.022177,-0.004551,-0.006490,0.095221,0.035479,0.037961,0.088987,0.081671,-0.009301,0.029463,-0.054720,-0.013743,-0.064763,0.189735,0.016364,-0.013637
0.003720,-0.021094,-0.002684,-0.005474,0.095978,0.037021,0.039954,0.091019,0.080691,-0.010100,0.029583,-0.055654,-0.014602,-0.067352,0.190053,0.015673,-0.012633
0.005137,-0.018211,-0.000100,-0.004763,0.096719,0.038320,0.041888,0.092161,0.078705,-0.010225,0.028679,-0.055401,-0.014581,-0.068867,0.188390,0.014662,-0.011118
0.006531,-0.014390,0.001646,-0.004523,0.096793,0.039566,0.044076,0.092516,0.076509,-0.009644,0.027223,-0.054319,-0.014004,-0.069086,0.184928,0.013174,-0.009770
0.008212,-0.010398,0.004217,-0.004200,0.096523,0.041213,0.045625,0.093377,0.073099,-0.010617,0.025224,-0.052253,-0.013261,-0.068461,0.178784,0.012877,-0.008536
0.009567,-0.007685,0.006418,-0.004987,0.095768,0.047324,0.048611,0.093218,0.068806,-0.010971,0.022906,-0.049161,-0.012027,-0.066793,0.168962,0.011530,-0.007282
0.010317,-0.004708,0.009982,-0.007379,0.095173,0.053205,0.051445,0.092370,0.063755,-0.009936,0.019853,-0.044919,-0.010153,-0.064535,0.155350,0.009742,-0.005780
0.010795,-0.002134,0.013436,-0.010641,0.093573,0.058344,0.053923,0.090756,0.058660,-0.008277,0.016292,-0.040130,-0.007483,-0.061372,0.139118,0.006085,-0.004382
0.011606,0.000288,0.017392,-0.013579,0.090700,0.062121,0.055690,0.088242,0.053177,-0.006515,0.011937,-0.035349,-0.005493,-0.058352,0.120733,0.002566,-0.002253
0.012921,0.003563,0.020645,-0.016048,0.087287,0.064448,0.056739,0.083766,0.046964,-0.006234,0.008098,-0.029972,-0.003813,-0.054958,0.103243,-0.001030,-0.000552
0.014018,0.008761,0.023474,-0.018016,0.083195,0.066775,0.057145,0.078145,0.039962,-0.005929,0.005404,-0.024096,-0.001906,-0.052175,0.084100,-0.004206,0.001444
0.014974,0.011981,0.026554,-0.019448,0.079316,0.068697,0.056356,0.071004,0.033257,-0.006469,0.002486,-0.018828,0.000083,-0.049914,0.069822,-0.006849,0.002949
0.015946,0.013748,0.028008,-0.019952,0.074254,0.070989,0.055164,0.063523,0.027173,-0.006977,-0.000021,-0.013712,0.003225,-0.048938,0.060617,-0.008133,0.003363
0.015852,0.014275,0.028457,-0.021320,0.069310,0.072455,0.052640,0.058695,0.021509,-0.007901,-0.003236,-0.010095,0.006656,-0.047430,0.052423,-0.009349,0.003439
0.015743,0.014451,0.027775,-0.022510,0.063635,0.072451,0.049340,0.053751,0.015660,-0.007443,-0.005688,-0.004551,0.008292,-0.040678,0.044037,-0.009572,0.003370
0.015234,0.014785,0.025096,-0.023567,0.057469,0.068285,0.044271,0.047469,0.010943,-0.006924,-0.007310,0.001311,0.010077,-0.032400,0.034474,-0.010551,0.003605
0.014826,0.016418,0.022146,-0.023589,0.051396,0.062933,0.038603,0.041155,0.006784,-0.007009,-0.008472,0.005808,0.011648,-0.023358,0.024738,-0.012575,0.002835
0.014168,0.018038,0.019244,-0.023044,0.046765,0.058546,0.033576,0.034894,0.003638,-0.006954,-0.010357,0.008549,0.012165,-0.013884,0.015059,-0.014597,0.001874
0.014863,0.020281,0.017259,-0.022604,0.042766,0.054352,0.028656,0.030129,0.000447,-0.006505,-0.012474,0.009849,0.012477,-0.003587,0.004991,-0.015931,0.000863
0.015027,0.021884,0.016225,-0.021564,0.039054,0.050131,0.024645,0.025289,-0.001931,-0.005919,-0.014356,0.010660,0.012613,0.004289,-0.005135,-0.017361,0.001722
0.014093,0.021291,0.015639,-0.017448,0.035369,0.044434,0.020762,0.020322,-0.002867,-0.008136,-0.012630,0.008826,0.012875,0.004967,-0.006398,-0.017904,0.003147
0.012063,0.018194,0.015079,-0.011747,0.031102,0.037617,0.016759,0.015914,-0.003288,-0.009950,-0.009462,0.007496,0.014383,0.004806,-0.007106,-0.018101,0.005283
0.009985,0.014429,0.014299,-0.007624,0.026576,0.029676,0.012506,0.011091,-0.003516,-0.011372,-0.007895,0.004791,0.015613,0.003797,-0.007888,-0.016877,0.007479
0.007737,0.010412,0.012132,-0.005573,0.021189,0.021350,0.008322,0.006181,-0.003176,-0.012475,-0.005872,0.003119,0.016031,0.002571,-0.007537,-0.015433,0.009859
0.005297,0.004889,0.009841,-0.003431,0.016502,0.014584,0.004973,0.001076,-0.002611,-0.013408,-0.004177,0.001750,0.015722,0.000715,-0.006496,-0.013805,0.011991
0.003777,-0.000215,0.007513,-0.001683,0.012176,0.006096,0.001663,-0.003485,-0.002132,-0.013491,-0.001643,-0.000005,0.015685,-0.001240,-0.005180,-0.012771,0.013926
0.001692,-0.005276,0.004647,0.000185,0.008798,-0.000461,-0.001561,-0.007201,-0.001553,-0.013355,0.000034,-0.002304,0.015248,-0.003685,-0.003417,-0.012640,0.015528
-0.000974,-0.009475,0.002225,0.001738,0.005683,-0.006569,-0.004900,-0.009945,-0.001033,-0.012411,0.002853,-0.004648,0.014234,-0.005654,-0.001223,-0.011987,0.017162
-0.004548,-0.012771,-0.000902,0.003570,0.002052,-0.012084,-0.008011,-0.012750,-0.000378,-0.011765,0.005860,-0.005746,0.013004,-0.007366,0.000967,-0.010641,0.019243
-0.007304,-0.017295,-0.003259,0.004786,-0.001699,-0.017133,-0.010078,-0.015644,-0.000159,-0.010100,0.009034,-0.006146,0.012781,-0.008664,0.003224,-0.007214,0.021647
-0.009529,-0.019008,-0.007076,0.006049,-0.004482,-0.021606,-0.010890,-0.018405,0.000577,-0.008241,0.012871,-0.005748,0.012434,-0.009377,0.005477,-0.004082,0.023363
-0.011324,-0.020999,-0.011241,0.006742,-0.006728,-0.025003,-0.011430,-0.019122,0.001263,-0.007847,0.016165,-0.005035,0.011848,-0.010309,0.006312,-0.001208,0.025369
-0.012689,-0.022729,-0.015241,0.006352,-0.007563,-0.022653,-0.010144,-0.019369,0.001950,-0.006410,0.018567,-0.004016,0.011556,-0.010942,0.006391,-0.000752,0.026888
-0.013791,-0.023073,-0.016523,0.005042,-0.008063,-0.018975,-0.007432,-0.019050,0.002550,-0.004285,0.020202,-0.002979,0.011082,-0.010741,0.005206,-0.001280,0.027999
-0.014616,-0.023116,-0.017425,0.003649,-0.008372,-0.015201,-0.004584,-0.018473,0.003496,-0.002550,0.020840,-0.002711,0.010436,-0.010175,0.003198,-0.001768,0.028179
-0.014649,-0.022371,-0.017396,0.002168,-0.008567,-0.011547,-0.001705,-0.017193,0.004327,-0.001124,0.020523,-0.002564,0.008902,-0.009775,0.001160,-0.001494,0.028256
-0.013893,-0.021098,-0.017700,-0.000372,-0.007806,-0.009235,0.001481,-0.015902,0.005151,-0.001048,0.019853,-0.002603,0.006636,-0.009328,-0.000533,-0.000291,0.028401
-0.012954,-0.018246,-0.017359,-0.003054,-0.007009,-0.004915,0.004782,-0.014176,0.005890,-0.000850,0.020332,-0.002569,0.004914,-0.009413,-0.002098,0.001820,0.028466
-0.011808,-0.016333,-0.016600,-0.006198,-0.005899,-0.000081,0.007670,-0.012665,0.006006,-0.000493,0.020917,-0.002113,0.002563,-0.009577,-0.003333,0.004056,0.028830
-0.010479,-0.012544,-0.015517,-0.008886,-0.004794,0.005017,0.010705,-0.010419,0.006025,-0.000065,0.021120,-0.001590,0.000918,-0.010514,-0.004217,0.006559,0.028848
-0.008426,-0.009291,-0.014206,-0.011640,-0.003598,0.008530,0.013155,-0.008081,0.006277,-0.000533,0.020030,-0.001097,-0.001418,-0.011749,-0.003548,0.008718,0.028897
-0.005769,-0.006338,-0.013723,-0.013190,-0.003365,0.011054,0.014886,-0.006483,0.006571,-0.000818,0.018119,0.001300,-0.003214,-0.012383,-0.002840,0.010859,0.029168
-0.003423,-0.003122,-0.014417,-0.014666,-0.003686,0.010115,0.015301,-0.006145,0.006984,0.000616,0.016936,0.003901,-0.004852,-0.013004,-0.002207,0.013741,0.029748
-0.001052,0.000778,-0.015119,-0.015043,-0.004383,0.008654,0.015494,-0.005730,0.007245,0.002165,0.015792,0.005265,-0.006467,-0.013413,-0.002041,0.014688,0.029530
0.001406,0.004796,-0.015708,-0.015690,-0.004449,0.009115,0.015217,-0.005927,0.007219,0.003466,0.013444,0.005133,-0.008607,-0.013905,-0.000824,0.014849,0.028920
0.004045,0.008857,-0.015894,-0.016138,-0.003434,0.010718,0.015561,-0.006191,0.007018,0.004716,0.010860,0.003898,-0.010325,-0.013438,0.000544,0.012922,0.027473
0.006111,0.012122,-0.015030,-0.015982,-0.002149,0.012444,0.015384,-0.006378,0.006993,0.005366,0.008765,0.002592,-0.011870,-0.012672,0.002973,0.010692,0.026853
0.006566,0.012715,-0.013400,-0.016024,-0.001029,0.011801,0.015159,-0.006293,0.007057,0.005576,0.007233,0.001663,-0.013110,-0.011629,0.005635,0.008534,0.026561
0.005955,0.013014,-0.011355,-0.014373,-0.000169,0.010546,0.014379,-0.005465,0.006753,0.005116,0.006825,0.001134,-0.012728,-0.011076,0.008762,0.007663,0.026952
0.005778,0.013789,-0.010674,-0.012000,0.000584,0.008778,0.013640,-0.004452,0.006418,0.004760,0.006789,-0.000559,-0.012698,-0.010604,0.011862,0.007770,0.027010
0.005537,0.014781,-0.010941,-0.011003,0.000524,0.006220,0.012782,-0.004192,0.006368,0.004526,0.007159,-0.002168,-0.013606,-0.009992,0.014820,0.008620,0.026705
0.005430,0.013942,-0.010831,-0.008428,0.000419,0.003724,0.012277,-0.004073,0.006549,0.004772,0.006381,-0.003400,-0.014904,-0.008860,0.017484,0.008850,0.026348
0.005175,0.013773,-0.010848,-0.005929,0.000504,0.001072,0.011514,-0.003460,0.006669,0.005211,0.005642,-0.003727,-0.016154,-0.007481,0.019874,0.010148,0.026140
0.004291,0.012638,-0.011152,-0.005150,0.001245,-0.001095,0.010599,-0.002601,0.006483,0.005597,0.004164,-0.005650,-0.017189,-0.006511,0.021153,0.011405,0.026156
