AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.322491,-0.310782,0.013913,-0.503002,-0.189745,-0.004890,0.011396,-0.287657,-0.226003,0.006776,0.022602,-0.090323,-0.095091,-0.024674,-0.201107,-0.042202,0.009305
-0.300594,-0.303719,0.016541,-0.517740,-0.177912,0.000893,0.018215,-0.271224,-0.214198,0.021694,0.056499,-0.039038,-0.087223,-0.030160,-0.191969,-0.002280,0.005239
-0.225444,-0.251785,0.009796,-0.439043,-0.140256,0.015194,0.025250,-0.214104,-0.168636,0.040359,0.094632,-0.004928,-0.068081,-0.021683,-0.151830,0.006264,0.000486
-0.125315,-0.165827,0.002870,-0.302349,-0.082063,0.046489,0.028997,-0.122463,-0.101547,0.055390,0.130055,0.007807,-0.035614,-0.012333,-0.084015,0.033241,-0.000453
-0.027896,-0.051664,0.000021,-0.125489,-0.021920,0.078879,0.028679,-0.025612,-0.029950,0.066839,0.158289,0.058163,-0.003706,-0.002722,-0.019386,0.067517,-0.003317
0.084272,0.039314,-0.000944,0.005169,0.033520,0.108034,0.020583,0.068568,0.032499,0.076464,0.180802,0.147528,0.042424,0.000438,0.026141,0.103766,-0.006632
0.085144,0.037771,-0.002003,0.056229,0.031661,0.110326,0.018817,0.061725,0.026381,0.071700,0.175123,0.106913,0.051711,0.005650,0.020161,0.070673,-0.008394
0.065027,0.028727,0.000023,0.071131,0.031870,0.105130,0.021576,0.053178,0.025082,0.056994,0.151786,0.064562,0.052868,0.000929,0.021223,0.029934,-0.004441
0.038591,0.032523,0.007333,0.059773,0.031780,0.090166,0.022634,0.048704,0.025182,0.034146,0.123866,0.012198,0.050735,-0.003433,0.017490,0.002021,-0.000032
0.014756,0.027495,0.020279,0.033305,0.029224,0.064069,0.017452,0.045030,0.023684,0.012655,0.099772,0.000422,0.044597,-0.020479,0.001852,-0.020480,0.002187
0.002058,0.014722,0.031918,0.008299,0.030949,0.049720,0.012332,0.036068,0.023352,0.000154,0.091431,-0.006638,0.035861,-0.039967,-0.000667,-0.016757,0.005381
0.000003,0.003275,0.025345,0.000433,0.029208,0.042102,0.008684,0.025425,0.022567,-0.003925,0.078418,-0.021358,0.014279,-0.050699,-0.005989,-0.000241,0.002786
-0.002378,-0.004731,0.013010,-0.006852,0.023378,0.042026,0.002864,0.017912,0.018348,-0.016048,0.062872,-0.023696,0.000905,-0.054243,-0.005155,0.006044,0.000064
-0.005668,-0.000033,0.002580,-0.029558,0.015310,0.039212,-0.002020,0.018291,0.011452,-0.025287,0.047709,-0.021204,-0.009081,-0.050155,-0.007265,0.014037,-0.003348
0.000519,0.003765,-0.000018,-0.026439,0.013322,0.036589,-0.021832,0.020351,0.004269,-0.024321,0.041138,-0.012017,-0.013261,-0.039521,-0.020122,0.015836,-0.008287
0.014767,0.017494,-0.000668,-0.019722,0.009185,0.044881,-0.034971,0.022305,-0.000627,-0.025919,0.036516,-0.005489,-0.017573,-0.026067,-0.031196,0.015586,-0.009436
0.027638,0.033920,-0.000621,-0.015709,0.007824,0.046445,-0.034353,0.029281,-0.004616,-0.024709,0.029811,0.000081,-0.019875,-0.018229,-0.019146,0.000943,-0.005693
0.011386,0.043507,0.001277,-0.015403,0.008214,0.046911,-0.027999,0.039360,-0.006642,-0.027956,0.022902,0.003624,-0.019356,-0.008752,-0.002399,-0.002284,-0.002503
0.009403,0.037702,0.002827,-0.018276,0.012632,0.022270,-0.021139,0.051323,0.000002,-0.026938,0.010270,0.021807,-0.013227,-0.001092,0.000811,-0.014526,-0.003069
0.005364,0.025822,0.004583,-0.018300,0.020970,0.007592,-0.007311,0.055409,0.010986,-0.028419,0.000253,0.029140,-0.001893,0.007407,0.010758,-0.027633,-0.003646
