AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.000158,-0.001018,0.000224,-0.000025,-0.000731,-0.001994,-0.003458,0.000458,0.000182,-0.000475,-0.001598,0.002581,-0.002169,0.000111,0.000116,-0.000404,0.000384
0.000459,0.000174,0.000406,-0.000001,-0.001301,-0.000333,-0.005104,0.000018,0.000356,-0.000596,-0.000388,0.004668,-0.002614,0.002214,0.000234,0.000034,-0.000000
0.001889,0.003375,0.000650,-0.000031,-0.001831,0.000017,-0.006655,-0.000376,0.000573,-0.000331,0.000117,0.007131,-0.002882,0.006203,0.000336,0.001106,-0.000643
0.003860,0.008418,0.000622,0.000075,-0.002284,0.001382,-0.006627,-0.000994,0.000832,0.000013,0.001030,0.009642,-0.002507,0.010120,0.000201,0.002579,-0.001849
0.005933,0.014012,0.000705,0.000446,-0.002309,0.004442,-0.004509,-0.001460,0.001308,0.000662,0.002326,0.010666,-0.000870,0.012695,0.000296,0.004333,-0.003207
0.007869,0.019312,0.000777,0.000954,-0.001752,0.008170,-0.001427,-0.001875,0.001991,0.001755,0.003947,0.009337,0.000133,0.013443,0.000841,0.006387,-0.004226
0.008669,0.022284,0.000915,0.001694,-0.000483,0.010566,0.000019,-0.002067,0.002691,0.003307,0.003923,0.005600,0.002009,0.010906,0.002605,0.008347,-0.003944
0.007742,0.023548,0.000801,0.001745,0.000035,0.009571,0.001351,-0.001691,0.003385,0.003013,0.002807,0.001357,0.003374,0.006282,0.005773,0.009430,-0.003015
0.005467,0.023642,0.000235,0.001225,0.001133,0.007446,0.004801,-0.000792,0.003896,0.002193,0.002128,-0.000281,0.001922,0.001872,0.008955,0.008762,-0.001907
0.002619,0.021764,-0.000011,0.000202,0.002707,0.005130,0.007985,0.000166,0.004700,0.000995,0.002216,-0.003498,0.000547,-0.000026,0.011295,0.006310,-0.001044
0.000109,0.016214,-0.000356,-0.000628,0.004992,0.003291,0.009816,0.002441,0.006157,0.000098,0.003271,-0.006407,-0.000008,-0.002749,0.012474,0.001600,-0.000043
-0.001898,0.007103,-0.000779,-0.003925,0.008629,0.001731,0.010214,0.006219,0.008407,-0.000225,0.005714,-0.006827,-0.001386,-0.003989,0.012194,-0.000135,0.000607
-0.006852,0.000312,-0.000858,-0.007239,0.014043,0.002816,0.011781,0.012921,0.011513,-0.001276,0.007658,-0.004926,-0.004562,-0.005577,0.011501,-0.003693,0.001977
-0.012704,-0.002963,-0.000263,-0.011027,0.021408,0.007188,0.014033,0.022121,0.016146,-0.001889,0.008691,-0.003267,-0.007686,-0.008329,0.012340,-0.008591,0.003261
-0.019195,-0.014467,0.000112,-0.015039,0.029372,0.015230,0.016184,0.032429,0.021415,-0.002703,0.008391,-0.002545,-0.009167,-0.012346,0.015035,-0.011726,0.003232
-0.025167,-0.026340,0.000642,-0.017696,0.035576,0.025297,0.017536,0.040703,0.025472,-0.003531,0.007292,-0.003075,-0.009425,-0.016715,0.019854,-0.011605,0.001587
-0.030167,-0.033495,0.001191,-0.019559,0.036806,0.033138,0.015964,0.043777,0.026905,-0.006067,0.004096,-0.005298,-0.008589,-0.019972,0.026015,-0.009261,0.000014
-0.033472,-0.035054,0.000852,-0.018224,0.031512,0.037199,0.012772,0.038922,0.023128,-0.008674,0.001036,-0.009191,-0.007991,-0.019730,0.030158,-0.005851,-0.001854
-0.032489,-0.030846,0.000004,-0.014078,0.018066,0.033689,0.008504,0.026002,0.013940,-0.009932,-0.000304,-0.011803,-0.005758,-0.013187,0.027406,-0.002048,-0.006940
-0.029585,-0.024055,-0.001220,-0.009348,0.002700,0.019220,0.002407,0.008013,0.003253,-0.008018,-0.002694,-0.011402,-0.002953,-0.001368,0.015003,-0.000216,-0.012096
-0.024775,-0.017451,-0.004591,-0.004579,-0.003196,0.001675,-0.000776,-0.000387,-0.000868,-0.002663,-0.004431,-0.007219,-0.000428,0.004131,0.001032,0.000694,-0.014625
-0.017226,-0.010594,-0.007472,-0.000026,-0.018551,-0.005489,-0.005879,-0.013529,-0.010827,0.000009,-0.005694,-0.001002,0.001560,0.018652,-0.006084,0.001790,-0.012690
-0.007456,-0.002644,-0.008932,0.003617,-0.030007,-0.023979,-0.010233,-0.029580,-0.020301,0.003742,-0.005391,0.001226,0.004856,0.033018,-0.024121,0.002730,-0.006487
-0.000398,0.000085,-0.008294,0.008073,-0.032769,-0.037996,-0.012062,-0.037158,-0.024771,0.009886,-0.004301,0.008279,0.007450,0.039661,-0.036313,0.004052,-0.000996
0.002879,0.002603,-0.006925,0.012506,-0.029066,-0.042759,-0.011162,-0.037050,-0.024435,0.013419,-0.001497,0.014072,0.009118,0.037516,-0.038467,0.006360,0.000978
