AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.003570,0.002530,-0.003881,0.003068,-0.002762,-0.007083,-0.002381,-0.000899,0.003079,0.002115,0.001986,-0.003340,-0.002485,0.003001,-0.000258,-0.005796,0.000071
-0.003756,0.002930,-0.004353,0.004176,-0.003061,-0.007916,-0.002476,-0.001064,0.003260,0.002075,0.002200,-0.003448,-0.002645,0.003173,-0.000252,-0.006437,0.000043
-0.003887,0.003317,-0.004808,0.005366,-0.003341,-0.008706,-0.002521,-0.001227,0.003388,0.001954,0.002378,-0.003515,-0.002792,0.003284,-0.000243,-0.007026,-0.000018
-0.003953,0.003677,-0.005234,0.006602,-0.003593,-0.009413,-0.002513,-0.001382,0.003457,0.001761,0.002511,-0.003552,-0.002917,0.003344,-0.000225,-0.007548,-0.000114
-0.003917,0.004009,-0.005603,0.007879,-0.003817,-0.010021,-0.002463,-0.001526,0.003458,0.001490,0.002598,-0.003552,-0.003014,0.003343,-0.000184,-0.008000,-0.000243
-0.003766,0.004309,-0.005908,0.009159,-0.004006,-0.010510,-0.002384,-0.001660,0.003390,0.001140,0.002643,-0.003523,-0.003070,0.003271,-0.000120,-0.008367,-0.000400
-0.003495,0.004567,-0.006140,0.010398,-0.004149,-0.010863,-0.002273,-0.001763,0.003254,0.000712,0.002645,-0.003447,-0.003081,0.003123,-0.000028,-0.008628,-0.000572
-0.003115,0.004770,-0.006294,0.011535,-0.004239,-0.011051,-0.002117,-0.001834,0.003045,0.000227,0.002602,-0.003315,-0.003040,0.002900,0.000091,-0.008770,-0.000744
-0.002633,0.004884,-0.006344,0.012533,-0.004257,-0.011016,-0.001904,-0.001875,0.002758,-0.000287,0.002512,-0.003110,-0.002931,0.002598,0.000222,-0.008772,-0.000870
-0.002054,0.004904,-0.006281,0.013375,-0.004197,-0.010760,-0.001632,-0.001882,0.002395,-0.000803,0.002362,-0.002820,-0.002739,0.002216,0.000363,-0.008622,-0.000943
-0.001412,0.004815,-0.006080,0.014045,-0.004043,-0.010279,-0.001289,-0.001867,0.001953,-0.001325,0.002154,-0.002424,-0.002459,0.001756,0.000502,-0.008282,-0.000966
-0.000721,0.004615,-0.005738,0.014502,-0.003774,-0.009569,-0.000878,-0.001822,0.001436,-0.001843,0.001911,-0.001894,-0.002086,0.001220,0.000632,-0.007742,-0.000936
0.000001,0.004315,-0.005264,0.014739,-0.003389,-0.008625,-0.000396,-0.001741,0.000862,-0.002354,0.001634,-0.001228,-0.001624,0.000608,0.000741,-0.006986,-0.000879
0.000755,0.003913,-0.004657,0.014771,-0.002882,-0.007441,0.000154,-0.001610,0.000238,-0.002859,0.001313,-0.000433,-0.001075,-0.000039,0.000826,-0.006003,-0.000842
0.001568,0.003422,-0.003916,0.014596,-0.002259,-0.006011,0.000773,-0.001429,-0.000434,-0.003362,0.000955,0.000490,-0.000440,-0.000725,0.000889,-0.004772,-0.000848
0.002410,0.002851,-0.003037,0.014158,-0.001498,-0.004298,0.001442,-0.001173,-0.001102,-0.003816,0.000586,0.001535,0.000265,-0.001426,0.000903,-0.003243,-0.000953
0.003279,0.002226,-0.002050,0.013465,-0.000603,-0.002336,0.002160,-0.000859,-0.001761,-0.004229,0.000206,0.002681,0.001028,-0.002148,0.000870,-0.001416,-0.001144
0.003993,0.001574,-0.001148,0.012374,0.000222,-0.000520,0.002768,-0.000546,-0.002327,-0.004542,-0.000141,0.003677,0.001701,-0.002785,0.000821,0.000242,-0.001232
0.004541,0.000919,-0.000340,0.010883,0.000974,0.001135,0.003266,-0.000242,-0.002795,-0.004755,-0.000448,0.004515,0.002284,-0.003339,0.000759,0.001731,-0.001221
0.004923,0.000289,0.000405,0.009118,0.001653,0.002614,0.003665,0.000053,-0.003172,-0.004865,-0.000711,0.005198,0.002781,-0.003808,0.000680,0.003075,-0.001138
0.005172,-0.000310,0.001088,0.007223,0.002256,0.003917,0.003976,0.000332,-0.003466,-0.004882,-0.000932,0.005736,0.003185,-0.004191,0.000587,0.004273,-0.001000
0.005302,-0.000866,0.001702,0.005281,0.002785,0.005075,0.004202,0.000589,-0.003673,-0.004814,-0.001115,0.006132,0.003498,-0.004477,0.000492,0.005330,-0.000845
0.005319,-0.001358,0.002241,0.003347,0.003240,0.006087,0.004337,0.000828,-0.003803,-0.004669,-0.001262,0.006402,0.003724,-0.004671,0.000395,0.006241,-0.000679
0.005237,-0.001777,0.002700,0.001508,0.003627,0.006932,0.004385,0.001040,-0.003851,-0.004451,-0.001372,0.006558,0.003869,-0.004779,0.000298,0.007004,-0.000509
0.005074,-0.002115,0.003073,-0.000213,0.003947,0.007591,0.004352,0.001221,-0.003823,-0.004164,-0.001434,0.006614,0.003947,-0.004808,0.000201,0.007618,-0.000337
0.004837,-0.002371,0.003354,-0.001789,0.004195,0.008063,0.004257,0.001369,-0.003723,-0.003822,-0.001447,0.006587,0.003974,-0.004762,0.000106,0.008091,-0.000164
0.004533,-0.002531,0.003546,-0.003202,0.004369,0.008346,0.004110,0.001479,-0.003564,-0.003449,-0.001406,0.006490,0.003962,-0.004648,0.000013,0.008415,0.000005
0.004167,-0.002599,0.003650,-0.004435,0.004472,0.008431,0.003923,0.001559,-0.003351,-0.003066,-0.001311,0.006341,0.003903,-0.004476,-0.000073,0.008590,0.000170
0.003745,-0.002579,0.003666,-0.005445,0.004506,0.008331,0.003709,0.001617,-0.003090,-0.002691,-0.001165,0.006162,0.003805,-0.004255,-0.000154,0.008623,0.000326
0.003272,-0.002488,0.003597,-0.006252,0.004464,0.008053,0.003470,0.001655,-0.002794,-0.002338,-0.001005,0.005914,0.003638,-0.003998,-0.000234,0.008515,0.000449
0.002757,-0.002338,0.003449,-0.006865,0.004346,0.007632,0.003214,0.001675,-0.002472,-0.002006,-0.000840,0.005588,0.003412,-0.003696,-0.000304,0.008273,0.000531
0.002243,-0.002143,0.003236,-0.007264,0.004151,0.007079,0.002930,0.001672,-0.002137,-0.001708,-0.000681,0.005189,0.003135,-0.003361,-0.000351,0.007891,0.000567
0.001754,-0.001913,0.002962,-0.007483,0.003879,0.006417,0.002607,0.001638,-0.001800,-0.001452,-0.000528,0.004709,0.002819,-0.003005,-0.000372,0.007372,0.000556
0.001302,-0.001657,0.002633,-0.007544,0.003546,0.005662,0.002249,0.001597,-0.001462,-0.001249,-0.000384,0.004167,0.002471,-0.002643,-0.000360,0.006731,0.000504
0.000891,-0.001393,0.002252,-0.007486,0.003156,0.004845,0.001874,0.001546,-0.001137,-0.001089,-0.000251,0.003573,0.002096,-0.002278,-0.000315,0.005978,0.000422
0.000527,-0.001159,0.001846,-0.007341,0.002732,0.004036,0.001499,0.001479,-0.000836,-0.000947,-0.000128,0.002947,0.001708,-0.001920,-0.000248,0.005143,0.000353
0.000217,-0.000963,0.001430,-0.007104,0.002286,0.003237,0.001132,0.001404,-0.000561,-0.000806,-0.000032,0.002309,0.001326,-0.001580,-0.000160,0.004249,0.000310
-0.000062,-0.000820,0.001038,-0.006779,0.001841,0.002479,0.000794,0.001305,-0.000328,-0.000673,0.000039,0.001687,0.000969,-0.001265,-0.000061,0.003351,0.000294
-0.000313,-0.000739,0.000683,-0.006400,0.001425,0.001784,0.000499,0.001190,-0.000141,-0.000545,0.000107,0.001127,0.000649,-0.000983,0.000044,0.002474,0.000318
-0.000541,-0.000701,0.000367,-0.005975,0.001053,0.001169,0.000255,0.001068,0.000010,-0.000418,0.000172,0.000646,0.000369,-0.000746,0.000138,0.001667,0.000357
-0.000737,-0.000711,0.000102,-0.005493,0.000742,0.000663,0.000066,0.000952,0.000120,-0.000299,0.000221,0.000255,0.000137,-0.000521,0.000216,0.000954,0.000367
-0.000866,-0.000757,-0.000095,-0.004966,0.000497,0.000296,-0.000060,0.000850,0.000189,-0.000192,0.000261,-0.000029,-0.000034,-0.000316,0.000276,0.000387,0.000321
-0.000921,-0.000839,-0.000217,-0.004409,0.000334,0.000110,-0.000120,0.000770,0.000217,-0.000106,0.000290,-0.000193,-0.000143,-0.000154,0.000314,0.000001,0.000212
-0.000889,-0.000961,-0.000247,-0.003827,0.000269,0.000116,-0.000098,0.000706,0.000201,-0.000051,0.000293,-0.000221,-0.000182,-0.000050,0.000324,-0.000170,0.000045
-0.000863,-0.001109,-0.000268,-0.003319,0.000208,0.000131,-0.000071,0.000625,0.000179,-0.000004,0.000285,-0.000226,-0.000213,0.000042,0.000320,-0.000351,-0.000086
-0.000844,-0.001261,-0.000292,-0.002935,0.000155,0.000150,-0.000047,0.000533,0.000159,0.000036,0.000275,-0.000214,-0.000235,0.000122,0.000303,-0.000534,-0.000175
-0.000841,-0.001396,-0.000304,-0.002655,0.000107,0.000163,-0.000030,0.000429,0.000136,0.000075,0.000256,-0.000188,-0.000246,0.000184,0.000267,-0.000709,-0.000231
-0.000835,-0.001522,-0.000307,-0.002440,0.000057,0.000174,-0.000008,0.000312,0.000104,0.000113,0.000227,-0.000154,-0.000258,0.000229,0.000209,-0.000874,-0.000255
-0.000821,-0.001634,-0.000302,-0.002266,0.000013,0.000199,0.000019,0.000183,0.000065,0.000146,0.000186,-0.000117,-0.000281,0.000265,0.000157,-0.001025,-0.000263
-0.000800,-0.001706,-0.000301,-0.002117,-0.000022,0.000242,0.000047,0.000051,0.000016,0.000173,0.000127,-0.000081,-0.000311,0.000289,0.000108,-0.001152,-0.000258
-0.000766,-0.001734,-0.000304,-0.001945,-0.000045,0.000305,0.000065,-0.000082,-0.000039,0.000199,0.000048,-0.000051,-0.000356,0.000302,0.000057,-0.001263,-0.000249
-0.000715,-0.001711,-0.000304,-0.001732,-0.000057,0.000363,0.000074,-0.000219,-0.000093,0.000224,-0.000036,-0.000026,-0.000403,0.000303,0.000004,-0.001355,-0.000237
-0.000644,-0.001640,-0.000308,-0.001470,-0.000064,0.000398,0.000078,-0.000356,-0.000144,0.000240,-0.000126,-0.000006,-0.000448,0.000292,-0.000043,-0.001415,-0.000222
-0.000553,-0.001499,-0.000315,-0.001177,-0.000071,0.000405,0.000077,-0.000497,-0.000195,0.000243,-0.000205,0.000009,-0.000477,0.000273,-0.000083,-0.001446,-0.000205
-0.000441,-0.001281,-0.000320,-0.000856,-0.000076,0.000375,0.000071,-0.000639,-0.000248,0.000226,-0.000269,0.000019,-0.000494,0.000245,-0.000115,-0.001442,-0.000185
-0.000318,-0.000996,-0.000318,-0.000487,-0.000081,0.000332,0.000060,-0.000766,-0.000298,0.000185,-0.000317,0.000029,-0.000504,0.000211,-0.000139,-0.001401,-0.000163
-0.000181,-0.000644,-0.000304,-0.000084,-0.000092,0.000269,0.000049,-0.000872,-0.000347,0.000121,-0.000360,0.000042,-0.000507,0.000171,-0.000154,-0.001323,-0.000139
-0.000038,-0.000230,-0.000275,0.000349,-0.000112,0.000191,0.000040,-0.000959,-0.000393,0.000034,-0.000397,0.000057,-0.000498,0.000129,-0.000160,-0.001215,-0.000113
0.000103,0.000201,-0.000241,0.000777,-0.000142,0.000100,0.000025,-0.001027,-0.000441,-0.000070,-0.000440,0.000074,-0.000467,0.000088,-0.000152,-0.001086,-0.000084
0.000242,0.000623,-0.000207,0.001145,-0.000186,0.000016,0.000004,-0.001081,-0.000492,-0.000179,-0.000493,0.000092,-0.000416,0.000051,-0.000139,-0.000947,-0.000053
0.000373,0.001028,-0.000173,0.001447,-0.000239,-0.000058,-0.000022,-0.001118,-0.000543,-0.000295,-0.000553,0.000109,-0.000344,0.000017,-0.000115,-0.000809,-0.000018
0.000498,0.001398,-0.000148,0.001688,-0.000299,-0.000118,-0.000049,-0.001141,-0.000596,-0.000410,-0.000616,0.000123,-0.000261,-0.000012,-0.000084,-0.000679,0.000016
0.000610,0.001725,-0.000144,0.001850,-0.000369,-0.000165,-0.000077,-0.001159,-0.000651,-0.000520,-0.000671,0.000139,-0.000180,-0.000033,-0.000045,-0.000554,0.000045
0.000707,0.001998,-0.000157,0.001958,-0.000441,-0.000218,-0.000105,-0.001170,-0.000702,-0.000618,-0.000716,0.000156,-0.000100,-0.000045,-0.000000,-0.000437,0.000067
0.000787,0.002210,-0.000175,0.002032,-0.000513,-0.000256,-0.000125,-0.001174,-0.000748,-0.000705,-0.000747,0.000173,-0.000017,-0.000049,0.000049,-0.000318,0.000083
0.000848,0.002363,-0.000198,0.002081,-0.000583,-0.000270,-0.000128,-0.001173,-0.000789,-0.000782,-0.000761,0.000194,0.000068,-0.000047,0.000103,-0.000184,0.000093
0.000901,0.002472,-0.000230,0.002115,-0.000645,-0.000274,-0.000114,-0.001163,-0.000826,-0.000850,-0.000747,0.000213,0.000143,-0.000046,0.000157,-0.000015,0.000090
0.000945,0.002536,-0.000275,0.002129,-0.000702,-0.000264,-0.000093,-0.001148,-0.000857,-0.000911,-0.000707,0.000224,0.000204,-0.000045,0.000205,0.000162,0.000078
0.000978,0.002550,-0.000331,0.002122,-0.000749,-0.000240,-0.000072,-0.001108,-0.000873,-0.000965,-0.000624,0.000220,0.000244,-0.000043,0.000247,0.000343,0.000062
0.000992,0.002503,-0.000394,0.002104,-0.000784,-0.000196,-0.000051,-0.001044,-0.000872,-0.001009,-0.000503,0.000205,0.000262,-0.000040,0.000282,0.000525,0.000045
0.000990,0.002378,-0.000447,0.002083,-0.000804,-0.000132,-0.000028,-0.000967,-0.000853,-0.001027,-0.000356,0.000189,0.000259,-0.000034,0.000300,0.000706,0.000031
0.000968,0.002183,-0.000472,0.002053,-0.000810,-0.000052,-0.000005,-0.000887,-0.000819,-0.001023,-0.000189,0.000183,0.000252,-0.000026,0.000303,0.000865,0.000022
0.000924,0.001934,-0.000472,0.002008,-0.000799,0.000042,0.000012,-0.000800,-0.000767,-0.000995,0.000003,0.000186,0.000246,-0.000015,0.000299,0.001002,0.000020
0.000861,0.001656,-0.000444,0.001921,-0.000773,0.000153,0.000019,-0.000707,-0.000699,-0.000944,0.000198,0.000200,0.000251,-0.000004,0.000281,0.001106,0.000027
0.000779,0.001349,-0.000399,0.001782,-0.000739,0.000266,0.000027,-0.000610,-0.000622,-0.000870,0.000389,0.000218,0.000265,0.000005,0.000249,0.001166,0.000048
0.000687,0.001015,-0.000331,0.001590,-0.000697,0.000382,0.000040,-0.000510,-0.000539,-0.000776,0.000573,0.000241,0.000278,0.000009,0.000217,0.001175,0.000084
0.000583,0.000665,-0.000258,0.001346,-0.000642,0.000503,0.000057,-0.000408,-0.000451,-0.000660,0.000733,0.000265,0.000291,0.000010,0.000182,0.001146,0.000133
0.000477,0.000298,-0.000180,0.001061,-0.000572,0.000636,0.000075,-0.000296,-0.000365,-0.000519,0.000859,0.000277,0.000288,0.000006,0.000142,0.001070,0.000182
0.000367,-0.000068,-0.000094,0.000768,-0.000490,0.000769,0.000092,-0.000177,-0.000278,-0.000358,0.000946,0.000277,0.000270,-0.000004,0.000103,0.000947,0.000229
0.000259,-0.000428,-0.000008,0.000476,-0.000398,0.000874,0.000103,-0.000047,-0.000189,-0.000195,0.000994,0.000264,0.000237,-0.000025,0.000066,0.000788,0.000274
0.000162,-0.000742,0.000071,0.000187,-0.000302,0.000945,0.000111,0.000085,-0.000101,-0.000038,0.001015,0.000235,0.000203,-0.000058,0.000031,0.000601,0.000314
0.000077,-0.000999,0.000140,-0.000088,-0.000201,0.000975,0.000119,0.000216,-0.000023,0.000103,0.001009,0.000189,0.000174,-0.000100,-0.000015,0.000403,0.000348
0.000006,-0.001195,0.000205,-0.000324,-0.000101,0.000980,0.000126,0.000335,0.000048,0.000225,0.000991,0.000136,0.000141,-0.000151,-0.000074,0.000208,0.000375
-0.000043,-0.001314,0.000271,-0.000515,-0.000003,0.000957,0.000137,0.000443,0.000109,0.000324,0.000951,0.000085,0.000109,-0.000208,-0.000143,0.000023,0.000392
-0.000080,-0.001352,0.000342,-0.000646,0.000086,0.000905,0.000151,0.000537,0.000158,0.000399,0.000893,0.000035,0.000083,-0.000268,-0.000227,-0.000151,0.000401
-0.000110,-0.001338,0.000420,-0.000752,0.000168,0.000815,0.000161,0.000621,0.000192,0.000454,0.000810,-0.000015,0.000072,-0.000329,-0.000311,-0.000318,0.000404
-0.000143,-0.001285,0.000502,-0.000858,0.000234,0.000712,0.000164,0.000693,0.000214,0.000487,0.000703,-0.000056,0.000077,-0.000387,-0.000406,-0.000483,0.000404
-0.000173,-0.001190,0.000584,-0.000958,0.000285,0.000611,0.000160,0.000754,0.000225,0.000499,0.000583,-0.000092,0.000089,-0.000437,-0.000499,-0.000644,0.000406
-0.000194,-0.001059,0.000653,-0.001053,0.000317,0.000520,0.000149,0.000800,0.000219,0.000489,0.000455,-0.000126,0.000097,-0.000476,-0.000579,-0.000799,0.000404
-0.000211,-0.000894,0.000687,-0.001155,0.000328,0.000436,0.000129,0.000824,0.000197,0.000458,0.000323,-0.000149,0.000095,-0.000505,-0.000643,-0.000944,0.000399
-0.000222,-0.000708,0.000691,-0.001254,0.000319,0.000325,0.000101,0.000826,0.000157,0.000415,0.000187,-0.000166,0.000091,-0.000519,-0.000691,-0.001074,0.000387
-0.000227,-0.000519,0.000686,-0.001325,0.000294,0.000200,0.000072,0.000806,0.000102,0.000368,0.000046,-0.000173,0.000092,-0.000518,-0.000723,-0.001188,0.000370
-0.000224,-0.000323,0.000670,-0.001369,0.000253,0.000077,0.000047,0.000761,0.000034,0.000318,-0.000095,-0.000171,0.000100,-0.000503,-0.000739,-0.001249,0.000347
-0.000209,-0.000120,0.000641,-0.001379,0.000200,-0.000045,0.000024,0.000692,-0.000049,0.000266,-0.000234,-0.000162,0.000106,-0.000481,-0.000739,-0.001250,0.000312
-0.000184,0.000092,0.000592,-0.001367,0.000133,-0.000165,-0.000002,0.000596,-0.000142,0.000208,-0.000367,-0.000154,0.000108,-0.000451,-0.000727,-0.001201,0.000266
-0.000155,0.000280,0.000528,-0.001324,0.000061,-0.000287,-0.000035,0.000500,-0.000230,0.000132,-0.000482,-0.000156,0.000094,-0.000416,-0.000702,-0.001117,0.000217
