AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000006,-0.005761,0.003037,-0.000029,0.004045,0.006409,0.002529,0.007132,0.003440,0.005004,0.002565,0.000406,0.004076,-0.000000,-0.000781,-0.002987,0.001491
0.000479,-0.009478,0.003708,0.000537,0.006145,0.008925,0.001874,0.010460,0.006068,0.006994,0.002006,0.001038,0.006020,0.000292,-0.001114,-0.003866,0.002824
0.001463,-0.012613,0.002227,0.002301,0.008151,0.008697,0.000226,0.012702,0.008677,0.008007,0.000169,0.001626,0.006579,0.001322,-0.001793,-0.004034,0.004345
0.002022,-0.013531,0.000026,0.003859,0.009404,0.004055,-0.000527,0.013034,0.010644,0.006539,-0.000871,0.001322,0.005932,0.003008,-0.002928,-0.002834,0.005669
0.001721,-0.011002,-0.001213,0.004519,0.010006,0.000775,-0.003151,0.011917,0.011814,0.003348,-0.003244,0.000559,0.003806,0.005199,-0.003979,-0.000337,0.006425
0.000543,-0.005678,-0.004705,0.004103,0.010011,-0.000018,-0.006777,0.009365,0.012191,0.000076,-0.005060,-0.000172,0.000913,0.006967,-0.004382,0.000829,0.006908
-0.000238,-0.000285,-0.007666,0.002144,0.009721,-0.000740,-0.009002,0.007621,0.011798,-0.001933,-0.004355,-0.002528,-0.000474,0.007491,-0.004486,0.004472,0.006847
-0.002429,0.002405,-0.009867,0.000013,0.009266,-0.002049,-0.009170,0.006960,0.011249,-0.006508,-0.001200,-0.006770,-0.004522,0.005750,-0.002994,0.008007,0.007044
-0.005508,0.010760,-0.010075,-0.002110,0.008310,-0.004634,-0.007204,0.006644,0.010666,-0.010447,0.000044,-0.012049,-0.009506,0.001641,-0.000078,0.011332,0.007106
-0.007814,0.015974,-0.008095,-0.006363,0.007526,-0.003812,-0.002652,0.007655,0.010898,-0.013107,0.001807,-0.017091,-0.013288,-0.000582,0.002376,0.012841,0.006956
-0.007976,0.015963,-0.004810,-0.008942,0.006920,-0.001077,-0.000012,0.009452,0.011530,-0.014083,0.003954,-0.020738,-0.015923,-0.006098,0.009246,0.011380,0.006512
-0.006097,0.012068,-0.002712,-0.008429,0.006185,-0.000133,0.002073,0.009893,0.011365,-0.013808,0.002417,-0.021479,-0.018008,-0.012020,0.017756,0.007965,0.005141
-0.003778,0.006380,-0.002584,-0.006416,0.004582,-0.001295,0.005197,0.008556,0.009729,-0.013462,0.000002,-0.017989,-0.017962,-0.015588,0.025319,0.004047,0.002342
-0.001205,0.001166,-0.003006,-0.003239,0.002831,-0.003824,0.005940,0.005721,0.006587,-0.012149,-0.002711,-0.009287,-0.015145,-0.014778,0.031915,0.001108,0.000020
0.000001,-0.000813,-0.004615,-0.000251,0.000972,-0.005422,0.003395,0.001524,0.002399,-0.011084,-0.007405,-0.001038,-0.009336,-0.010799,0.035548,-0.000062,-0.001516
0.001340,-0.005420,-0.006386,0.000722,-0.000169,-0.007069,0.000343,-0.000287,-0.000019,-0.009810,-0.010146,0.001696,-0.003047,-0.004650,0.033370,-0.002199,-0.005332
0.001992,-0.009757,-0.007034,0.002672,-0.002195,-0.009087,-0.000798,-0.004063,-0.003301,-0.008067,-0.007847,0.010152,0.000070,-0.000127,0.025289,-0.002658,-0.007443
0.002114,-0.010119,-0.004855,0.003584,-0.005380,-0.011724,-0.004360,-0.009208,-0.009090,-0.004295,-0.003198,0.017247,0.004946,0.002937,0.012880,-0.001948,-0.007356
0.002161,-0.006699,-0.000811,0.003889,-0.008504,-0.012405,-0.006067,-0.012855,-0.013636,-0.000929,-0.000062,0.019612,0.011735,0.008120,0.002030,-0.002417,-0.005127
0.002960,-0.002008,0.001151,0.004799,-0.011038,-0.009810,-0.005649,-0.015396,-0.016858,0.000053,0.002051,0.017320,0.015317,0.010250,-0.001603,-0.004256,-0.002117
0.004195,0.000017,0.007755,0.006583,-0.012620,-0.006585,-0.002858,-0.017329,-0.019039,0.001852,0.005525,0.011553,0.015588,0.008614,-0.009563,-0.006590,-0.000294
0.005571,0.002322,0.014340,0.009226,-0.013130,-0.002805,-0.000178,-0.016927,-0.019598,0.004000,0.006291,0.005156,0.013382,0.004530,-0.016646,-0.007731,0.000107
0.007487,0.005563,0.019157,0.012621,-0.012006,-0.000103,0.001585,-0.014678,-0.018597,0.006294,0.004230,0.000823,0.009843,0.000789,-0.016747,-0.007059,0.000542
0.008869,0.007600,0.017734,0.016337,-0.010204,0.001566,0.004197,-0.012124,-0.016267,0.007345,0.001536,-0.000152,0.005820,-0.000430,-0.012666,-0.005102,0.000730
0.009512,0.008082,0.010361,0.017041,-0.008150,0.004245,0.004385,-0.009544,-0.012774,0.008242,0.000168,-0.002443,0.001122,-0.003314,-0.007550,-0.001935,0.000080
0.006295,0.004087,0.002640,0.013749,-0.005840,0.004719,0.002563,-0.007502,-0.008726,0.008549,0.000011,-0.003285,-0.000888,-0.006115,-0.004235,0.000132,-0.000296
0.002715,0.000017,-0.000162,0.005894,-0.003677,0.005593,0.000705,-0.005728,-0.004453,0.010019,0.000125,-0.002614,-0.003627,-0.007709,-0.003904,0.004053,-0.000639
0.000219,-0.001897,-0.004656,0.000069,-0.001839,0.006159,-0.000001,-0.004061,-0.000797,0.011192,0.000582,-0.000290,-0.003209,-0.005319,-0.004833,0.006402,-0.000056
-0.000192,-0.004950,-0.008623,-0.003539,-0.000330,0.006890,-0.000322,-0.002184,0.000342,0.011751,0.001315,0.001282,-0.001156,-0.000262,-0.007828,0.003547,0.000486
-0.001332,-0.006589,-0.007312,-0.009429,0.000075,0.005967,-0.000034,-0.000547,0.001941,0.012003,0.000740,0.004261,0.000007,0.001261,-0.012384,0.000362,0.001625
-0.001636,-0.004911,-0.003378,-0.012349,0.000719,0.003680,0.000509,0.000231,0.002885,0.011415,-0.000000,0.006370,0.001143,0.004634,-0.018106,-0.000096,0.003011
-0.000488,-0.001642,-0.000030,-0.010662,0.001819,0.000648,0.003421,0.003156,0.002407,0.009452,-0.000943,0.007311,0.003423,0.007486,-0.021453,-0.000224,0.004033
0.000088,0.000011,0.002580,-0.005692,0.001928,-0.000157,0.006090,0.006383,0.001053,0.006549,-0.003341,0.007509,0.005343,0.008525,-0.021258,0.000001,0.005143
0.001938,0.002964,0.005316,-0.001820,0.001186,-0.002131,0.006894,0.008424,0.000045,0.004726,-0.004699,0.005747,0.003393,0.007620,-0.016296,0.000941,0.005024
0.000981,0.006698,0.004369,-0.000033,0.000164,-0.006052,0.004603,0.008110,-0.000619,0.002953,-0.003533,0.002328,0.000102,0.004436,-0.008458,0.004756,0.003515
-0.000022,0.007919,0.001150,0.000153,-0.000170,-0.007471,0.001343,0.006699,-0.001390,0.001132,-0.001261,0.000000,-0.001134,0.000624,-0.001670,0.009698,0.001656
-0.001508,0.008410,-0.000159,0.000000,-0.000844,-0.005902,-0.000147,0.003410,-0.000618,-0.000094,-0.000002,-0.002323,-0.003549,-0.001198,0.000656,0.012598,0.000055
-0.003369,0.006348,-0.001772,-0.000907,-0.001110,-0.002789,-0.003035,0.000595,-0.000000,-0.002008,0.001267,-0.005373,-0.004816,-0.003057,0.006411,0.010822,-0.001053
-0.004260,0.001821,-0.001794,-0.002500,-0.001050,-0.000467,-0.005675,-0.000638,0.000376,-0.003924,0.003295,-0.007137,-0.003453,-0.003732,0.008905,0.004790,-0.004424
-0.003241,0.000011,-0.000834,-0.003146,-0.000994,0.000183,-0.006383,-0.003983,0.001385,-0.005773,0.004022,-0.007387,-0.001734,-0.002589,0.006855,0.000172,-0.006832
-0.001187,-0.000565,0.000002,-0.001035,-0.000400,0.000660,-0.005179,-0.005210,0.002111,-0.007953,0.003310,-0.006060,-0.000270,-0.000815,0.002076,-0.001495,-0.007563
0.000030,-0.001969,0.001912,0.000340,0.000000,0.000426,-0.003756,-0.004909,0.002220,-0.009096,0.001287,-0.003718,0.000410,-0.000004,-0.000116,-0.004998,-0.006562
0.002611,-0.003046,0.006244,0.002853,0.000382,-0.000074,-0.002658,-0.003977,0.002063,-0.007753,-0.000000,-0.001277,0.001710,0.000678,-0.003141,-0.007432,-0.004816
0.005573,-0.003045,0.009047,0.005438,0.000039,-0.002598,-0.002371,-0.003607,0.001672,-0.004426,-0.000590,-0.000000,0.001296,0.001767,-0.005949,-0.008650,-0.002792
0.006065,-0.001481,0.008875,0.006761,-0.000483,-0.005538,-0.002452,-0.002813,0.001234,-0.000779,-0.001221,0.001608,0.001503,0.001944,-0.005302,-0.008544,-0.000640
0.004629,0.000011,0.005376,0.006547,-0.001393,-0.006842,-0.002873,-0.002505,0.000856,0.000577,-0.001277,0.004520,0.001870,0.001025,-0.002116,-0.007691,0.000225
0.003032,0.002426,0.001413,0.004910,-0.002150,-0.007027,-0.003316,-0.001803,0.000625,0.004241,-0.000361,0.006958,0.002111,0.000534,-0.000019,-0.006550,0.001946
0.001634,0.004095,-0.000034,0.001927,-0.002753,-0.006102,-0.002957,-0.001613,0.000254,0.007205,0.000006,0.008473,0.002605,0.000112,0.000901,-0.006421,0.001976
0.000498,0.004662,-0.002699,-0.000178,-0.003054,-0.004061,-0.002016,-0.001113,-0.000000,0.007268,0.000848,0.009058,0.002699,0.000432,0.002301,-0.006565,0.001111
-0.000133,0.003680,-0.007204,-0.003125,-0.002325,-0.001554,-0.000599,-0.000166,-0.000416,0.005252,0.002718,0.008552,0.002442,0.001198,0.001605,-0.004899,0.000373
-0.001602,0.001078,-0.009728,-0.005753,-0.000891,-0.000000,0.000046,0.000398,-0.001438,0.002079,0.003626,0.007837,0.001684,0.002089,0.000369,-0.000433,0.000064
-0.002510,-0.000071,-0.008997,-0.008292,0.000002,0.002099,0.001460,0.002172,-0.002175,0.000001,0.003212,0.006362,0.000439,0.002868,-0.000038,0.001419,-0.000013
