AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.014743,-0.022231,-0.003983,-0.016364,0.010276,-0.004167,-0.004531,0.002275,0.022232,0.003447,-0.008355,-0.018092,-0.003428,-0.002430,0.004070,-0.015866,-0.001912
-0.015124,-0.025603,-0.001531,-0.018487,0.013354,-0.001517,-0.003499,0.003368,0.026494,0.003275,-0.007739,-0.018824,-0.004162,-0.002127,0.005656,-0.016564,-0.001766
-0.015550,-0.028651,-0.000342,-0.018958,0.016561,-0.000168,-0.002191,0.004682,0.030444,0.003538,-0.007046,-0.019432,-0.005354,-0.001679,0.007178,-0.017561,-0.001840
-0.016195,-0.031283,0.000000,-0.018790,0.019903,0.000128,-0.001200,0.005981,0.033977,0.003740,-0.007101,-0.019722,-0.006682,-0.001168,0.008628,-0.018094,-0.002144
-0.016562,-0.030557,0.000287,-0.018369,0.023458,0.001463,-0.000159,0.008054,0.037053,0.003878,-0.007249,-0.019195,-0.008423,-0.000537,0.010060,-0.018775,-0.002599
-0.015001,-0.029422,0.001164,-0.017701,0.027036,0.003782,0.000044,0.010316,0.039561,0.004828,-0.007432,-0.018377,-0.010107,-0.000010,0.011643,-0.018634,-0.003054
-0.012441,-0.028645,0.002616,-0.018083,0.030270,0.006518,0.000514,0.012536,0.041891,0.004989,-0.007445,-0.018119,-0.012170,0.000174,0.013066,-0.018433,-0.003462
-0.009736,-0.027641,0.004381,-0.018280,0.032934,0.009631,0.001396,0.014021,0.043591,0.005094,-0.007287,-0.017536,-0.014122,0.000777,0.015285,-0.017700,-0.003884
-0.005947,-0.027015,0.006684,-0.018325,0.035090,0.012534,0.002591,0.015294,0.044619,0.005106,-0.006566,-0.015737,-0.015884,0.001685,0.016116,-0.016870,-0.004451
-0.003051,-0.025916,0.009213,-0.018892,0.036705,0.016720,0.004014,0.016340,0.044920,0.005112,-0.004562,-0.013099,-0.017080,0.002788,0.016374,-0.016444,-0.004957
-0.001090,-0.024364,0.011788,-0.019080,0.038225,0.019377,0.005614,0.017147,0.044455,0.005868,-0.002744,-0.010409,-0.015961,0.004004,0.016307,-0.015688,-0.004802
-0.000091,-0.019326,0.015777,-0.019959,0.039787,0.021930,0.007976,0.017668,0.043287,0.006530,-0.001128,-0.006514,-0.014678,0.005372,0.015762,-0.015475,-0.004465
0.000311,-0.014111,0.019924,-0.020420,0.041183,0.023858,0.010460,0.018100,0.041975,0.007047,-0.000197,-0.003459,-0.013662,0.007184,0.013783,-0.014927,-0.004063
0.001996,-0.009319,0.024759,-0.021931,0.042667,0.025856,0.012765,0.017883,0.039975,0.008402,-0.000171,-0.001148,-0.013449,0.009093,0.011362,-0.014079,-0.002096
0.005920,-0.005159,0.029477,-0.024048,0.043587,0.029845,0.015072,0.017189,0.036898,0.009627,-0.000108,-0.000019,-0.012982,0.011649,0.009029,-0.009538,0.000040
0.010098,-0.002403,0.032781,-0.026534,0.043786,0.034793,0.016297,0.016059,0.032749,0.010492,-0.000199,0.000305,-0.011875,0.014304,0.007227,-0.005996,0.001464
0.011695,-0.000596,0.034302,-0.028187,0.043544,0.041318,0.017195,0.013927,0.028657,0.009560,-0.000963,0.001427,-0.009536,0.017224,0.005382,-0.003255,0.004028
0.012955,-0.000006,0.035310,-0.029256,0.042603,0.047905,0.017997,0.011459,0.024699,0.006993,-0.002492,0.002755,-0.006583,0.019978,0.003621,-0.001218,0.006965
0.013916,0.000699,0.034697,-0.030327,0.041554,0.052505,0.018859,0.009202,0.020938,0.004552,-0.002590,0.004482,-0.003730,0.022804,0.002240,-0.000722,0.009701
0.016474,0.003894,0.033188,-0.030921,0.040416,0.054148,0.020110,0.008249,0.017556,0.004308,-0.002559,0.005996,-0.001470,0.025262,0.001207,-0.000244,0.012252
0.019182,0.009495,0.031008,-0.031428,0.039078,0.053733,0.021068,0.008626,0.014797,0.004369,-0.002780,0.006639,-0.000329,0.027045,0.000900,-0.000006,0.014097
0.020172,0.015518,0.028869,-0.032126,0.038175,0.052557,0.021681,0.008807,0.012992,0.003734,-0.003362,0.006108,-0.000094,0.029102,0.000511,-0.000007,0.015864
0.020228,0.021057,0.027976,-0.032249,0.036991,0.049970,0.021892,0.008199,0.010347,0.002789,-0.003864,0.005243,-0.000023,0.030766,0.000040,0.000002,0.016433
0.019908,0.025847,0.027303,-0.032461,0.035059,0.046576,0.021557,0.007386,0.007924,0.002461,-0.004964,0.005212,0.000007,0.031965,-0.000187,-0.000013,0.016497
0.019834,0.030705,0.025668,-0.032635,0.032682,0.041807,0.020713,0.006583,0.005604,0.002164,-0.006229,0.005856,0.000135,0.033816,-0.001787,0.000001,0.016129
0.019628,0.033425,0.023806,-0.032148,0.030977,0.034658,0.019229,0.006681,0.003555,0.001854,-0.007933,0.006652,0.000458,0.035617,-0.003837,0.000000,0.015665
0.019787,0.034408,0.022922,-0.032023,0.029532,0.027845,0.018139,0.006298,0.002108,0.000981,-0.009683,0.007045,0.001566,0.036851,-0.005438,0.000908,0.015491
0.020097,0.034831,0.022713,-0.031381,0.028395,0.021977,0.017527,0.006186,0.001121,0.000566,-0.010004,0.007826,0.002814,0.037111,-0.006327,0.001609,0.015331
0.019493,0.031198,0.022818,-0.030162,0.026866,0.018102,0.016777,0.006109,0.000428,0.000083,-0.010469,0.008174,0.003477,0.036504,-0.007317,0.002632,0.015035
0.019056,0.029606,0.022483,-0.027948,0.025276,0.014269,0.016107,0.006467,0.000025,0.000021,-0.010691,0.008183,0.003278,0.035449,-0.008696,0.003161,0.014843
0.017889,0.027512,0.023055,-0.024973,0.023659,0.010782,0.015606,0.006633,-0.000103,-0.000001,-0.010026,0.007992,0.002729,0.033331,-0.009950,0.002169,0.014158
0.016469,0.028339,0.023174,-0.019035,0.022231,0.008360,0.016053,0.007619,-0.000587,-0.000094,-0.009534,0.006974,0.001333,0.030289,-0.010478,0.001077,0.012829
0.015380,0.028695,0.022205,-0.013217,0.020841,0.006178,0.016485,0.008951,-0.001411,-0.000116,-0.009895,0.005899,0.000336,0.026155,-0.010396,0.000539,0.010488
0.014279,0.026077,0.019404,-0.008550,0.019131,0.006144,0.016664,0.010598,-0.002057,-0.000382,-0.010476,0.004252,-0.000060,0.021380,-0.010109,0.000152,0.008110
0.013057,0.022978,0.016098,-0.005649,0.017006,0.005942,0.016539,0.011081,-0.002626,-0.000818,-0.011345,0.000838,-0.001104,0.016734,-0.008588,0.000013,0.005690
0.012550,0.019572,0.013369,-0.003050,0.013468,0.003359,0.014830,0.011386,-0.002546,-0.001223,-0.011095,0.000000,-0.002703,0.015906,-0.006449,-0.000052,0.003166
0.011891,0.015974,0.010755,-0.001521,0.009249,0.001801,0.011329,0.011613,-0.002481,-0.001702,-0.009503,-0.000636,-0.003903,0.014680,-0.003445,-0.000481,0.001119
0.011019,0.007168,0.008484,-0.000643,0.005607,0.000408,0.007999,0.011883,-0.002477,-0.001466,-0.005909,-0.001277,-0.003629,0.012778,-0.002195,-0.001384,0.000113
0.010075,0.002529,0.007638,-0.000209,0.003405,-0.000104,0.006079,0.011935,-0.002472,-0.001370,-0.002713,-0.002132,-0.003130,0.010681,-0.000691,-0.003856,-0.000280
0.009642,0.001257,0.006112,0.000000,0.001687,-0.001473,0.004235,0.011471,-0.001402,-0.001406,-0.000105,-0.002762,-0.002126,0.009232,-0.000241,-0.007454,-0.003723
0.009146,0.000643,0.005766,0.000060,0.000713,-0.004799,0.002402,0.010398,-0.000653,-0.000666,-0.000008,-0.003370,-0.001854,0.007622,0.000001,-0.012092,-0.009307
0.010396,0.000237,0.008140,-0.000016,0.000135,-0.005438,0.001031,0.008731,-0.000381,0.000005,0.000025,-0.003434,-0.001772,0.005702,0.000197,-0.014039,-0.009735
0.010590,0.000211,0.009067,-0.000514,0.000000,-0.004651,0.000372,0.006630,-0.000195,0.001325,0.000052,-0.003738,-0.001454,0.004252,0.001530,-0.015257,-0.009678
0.009691,0.000167,0.008733,-0.001676,-0.000226,-0.002552,0.000044,0.004610,-0.000048,0.003212,0.000087,-0.003392,-0.000410,0.004287,0.004156,-0.016521,-0.009608
0.008605,0.000151,0.007233,-0.003237,-0.001037,-0.001733,-0.000081,0.001425,0.000259,0.002744,0.000053,-0.004029,0.000013,0.005069,0.007028,-0.017286,-0.010462
0.007098,0.000143,0.005458,-0.004089,-0.002359,-0.001932,-0.000354,0.000001,0.000963,0.001487,0.000020,-0.003688,0.000761,0.006187,0.009917,-0.019964,-0.011447
0.006565,0.000115,0.003159,-0.004143,-0.003314,-0.002112,-0.000863,-0.000743,0.002354,0.000799,0.000002,-0.004749,0.002281,0.007928,0.012993,-0.022261,-0.013289
0.005809,0.000047,0.000872,-0.005099,-0.004111,-0.002036,-0.001588,-0.002207,0.003980,0.000506,-0.000001,-0.005043,0.003851,0.010079,0.018141,-0.024618,-0.014796
0.004928,0.000129,0.000001,-0.006961,-0.005339,-0.000872,-0.002320,-0.004025,0.004372,0.000248,-0.000001,-0.005535,0.005669,0.012390,0.023489,-0.026607,-0.016144
0.004140,0.000516,-0.000119,-0.008691,-0.006182,-0.000262,-0.003132,-0.005857,0.003885,0.000037,-0.000001,-0.005434,0.007430,0.014526,0.027199,-0.028013,-0.017780
0.003238,0.001166,-0.000187,-0.009254,-0.006943,-0.000002,-0.003384,-0.007841,0.003432,-0.000012,-0.000003,-0.005488,0.008592,0.015756,0.030818,-0.029770,-0.019333
0.002675,0.001948,-0.000264,-0.008825,-0.006691,0.000190,-0.003745,-0.010593,0.003719,-0.000304,-0.000033,-0.004849,0.009155,0.017537,0.032345,-0.029329,-0.021087
0.002075,0.003960,-0.000333,-0.008464,-0.005823,0.000137,-0.004040,-0.011901,0.003873,-0.000509,-0.000082,-0.003989,0.010165,0.019777,0.033528,-0.028069,-0.022539
0.001696,0.004607,-0.000623,-0.007709,-0.005206,0.000044,-0.004266,-0.013803,0.004201,-0.000850,-0.000155,-0.002777,0.011171,0.021907,0.034183,-0.025335,-0.023774
0.001324,0.005264,-0.000840,-0.006781,-0.004768,0.000008,-0.003979,-0.014977,0.004379,-0.001286,-0.000321,-0.002317,0.010959,0.023242,0.033068,-0.023425,-0.024326
0.000769,0.004255,-0.000905,-0.005895,-0.004253,0.000009,-0.003593,-0.014484,0.004259,-0.001671,-0.000989,-0.001771,0.011771,0.023941,0.030355,-0.021570,-0.024403
0.000207,0.004486,-0.000909,-0.005978,-0.003603,-0.000115,-0.003299,-0.013267,0.003749,-0.002168,-0.002024,-0.001259,0.011441,0.022968,0.026815,-0.020552,-0.022699
0.000263,0.004687,-0.000302,-0.005996,-0.003103,-0.000564,-0.002522,-0.011898,0.002645,-0.002049,-0.002094,-0.000723,0.010767,0.021138,0.022993,-0.020762,-0.020588
-0.000017,0.004647,0.000019,-0.003547,-0.002542,-0.000914,-0.001807,-0.010117,0.001470,-0.002683,-0.002116,-0.000000,0.008904,0.016459,0.018456,-0.020070,-0.016896
-0.000012,0.004680,0.000140,-0.001481,-0.001273,-0.001212,-0.000879,-0.006978,0.000609,-0.003749,-0.001690,0.000716,0.006512,0.011026,0.014792,-0.018646,-0.013814
-0.000020,0.003589,0.000059,-0.000670,-0.000105,-0.000369,-0.000209,-0.004198,0.000256,-0.004826,-0.002410,0.002696,0.004232,0.006204,0.011389,-0.016976,-0.010778
-0.000035,0.002644,0.000001,-0.000432,0.000216,-0.000001,0.000034,-0.002132,0.000046,-0.004910,-0.003567,0.002623,0.002895,0.003289,0.008013,-0.014785,-0.008908
-0.000062,0.002041,-0.000016,-0.000157,0.000784,-0.000019,0.000274,-0.000753,0.000003,-0.004500,-0.004365,0.002457,0.002042,0.002431,0.004744,-0.011930,-0.007058
