AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000301,-0.015697,-0.000535,-0.003245,-0.002828,-0.001319,-0.004552,-0.001535,0.000694,0.008141,-0.010592,-0.006847,0.006641,0.002205,0.000155,-0.002279,0.000534
-0.000207,-0.016312,-0.001098,-0.002170,-0.002953,-0.001966,-0.005117,-0.002215,0.000757,0.008074,-0.012250,-0.006405,0.007715,0.002362,-0.000069,-0.001701,0.000617
-0.000682,-0.015499,-0.001699,-0.001004,-0.003046,-0.002589,-0.005600,-0.002590,0.000808,0.007942,-0.013695,-0.005901,0.008208,0.002488,0.000216,-0.002968,0.000687
-0.001140,-0.015833,-0.002177,-0.000407,-0.003108,-0.002601,-0.005832,-0.003110,0.000850,0.007745,-0.014927,-0.005335,0.008600,0.002819,0.000465,-0.002255,0.000806
-0.001965,-0.016116,-0.002691,-0.001337,-0.002445,-0.002634,-0.005994,-0.003563,0.000949,0.007193,-0.015486,-0.005434,0.009601,0.003722,0.000680,-0.002331,0.001100
-0.002725,-0.016201,-0.003083,-0.003296,-0.001804,-0.002687,-0.005733,-0.004122,0.001033,0.006280,-0.015868,-0.005046,0.010446,0.004527,0.000386,-0.002270,0.001361
-0.002707,-0.015929,-0.003390,-0.005069,-0.001176,-0.002837,-0.005241,-0.004599,0.001309,0.005351,-0.016072,-0.004570,0.010713,0.004894,-0.000099,-0.002237,0.001439
-0.002652,-0.015470,-0.003444,-0.005278,-0.000341,-0.002748,-0.004719,-0.003948,0.002010,0.005077,-0.014590,-0.002953,0.010856,0.005190,-0.001653,-0.002376,0.001421
-0.002590,-0.015465,-0.002688,-0.005406,0.000884,-0.002692,-0.004169,-0.003053,0.002643,0.004872,-0.012567,-0.001328,0.010874,0.005452,-0.003269,-0.003108,0.001390
-0.002718,-0.015225,-0.001755,-0.005728,0.002036,-0.002296,-0.003434,-0.002421,0.003511,0.004449,-0.010519,-0.000382,0.010545,0.005696,-0.004773,-0.003657,0.001317
-0.002823,-0.014749,-0.000879,-0.005948,0.003049,-0.001594,-0.002682,-0.001370,0.004305,0.003513,-0.008842,0.000625,0.010109,0.005807,-0.006040,-0.004084,0.001210
-0.002612,-0.014059,-0.000227,-0.006822,0.003993,-0.000754,-0.001914,-0.000789,0.005123,0.002541,-0.007682,0.001694,0.009345,0.005945,-0.006654,-0.003931,0.000831
-0.002400,-0.013131,0.000381,-0.007745,0.005117,-0.000004,-0.000997,-0.000207,0.005840,0.000963,-0.006473,0.001625,0.008105,0.005943,-0.007208,-0.003173,0.000462
-0.002577,-0.011150,0.000347,-0.008494,0.006153,0.000637,0.000166,0.000174,0.006476,0.000281,-0.006106,0.001569,0.005710,0.005923,-0.006739,-0.001991,0.000745
-0.002870,-0.008820,0.000572,-0.008924,0.006928,0.000201,0.002004,0.000238,0.007010,-0.000461,-0.005562,0.001321,0.003338,0.005889,-0.006246,-0.000790,0.001055
-0.003912,-0.007783,0.000527,-0.009887,0.007629,-0.000270,0.003777,0.000345,0.007733,-0.001262,-0.004739,-0.001627,0.001591,0.005623,-0.005639,0.000372,0.001299
-0.004948,-0.005831,0.001149,-0.010982,0.009440,0.001823,0.005275,0.000643,0.009262,-0.001982,-0.003577,-0.003797,0.000339,0.005151,-0.004431,0.000891,0.001497
-0.005901,-0.003085,0.003113,-0.012274,0.011242,0.004302,0.005801,-0.000043,0.010890,-0.001235,-0.002091,-0.004432,-0.001186,0.004237,-0.002689,-0.000113,0.001907
-0.005778,0.000679,0.004981,-0.014534,0.012807,0.006544,0.006207,0.000063,0.012563,0.001000,-0.002160,-0.004754,-0.004162,0.003422,-0.000621,-0.001447,0.002276
-0.005209,0.005168,0.006581,-0.015943,0.014144,0.008741,0.006622,0.000872,0.014132,0.003449,-0.002546,-0.005701,-0.007512,0.003037,0.001415,0.000556,0.002603
-0.004695,0.009499,0.008059,-0.017774,0.015232,0.008551,0.007216,0.002431,0.015881,0.005841,-0.003322,-0.006278,-0.010677,0.003088,0.003392,0.004148,0.002729
-0.004064,0.011683,0.008952,-0.017891,0.016138,0.008538,0.007822,0.003890,0.017381,0.008042,-0.005634,-0.008688,-0.010567,0.002731,0.005102,0.007945,0.002918
-0.003898,0.011692,0.009998,-0.018398,0.017065,0.010880,0.008359,0.004672,0.018592,0.008818,-0.007421,-0.010989,-0.010122,0.002310,0.004896,0.011099,0.003074
