AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.003335,0.002584,0.001827,0.009045,0.002936,0.004249,0.000666,0.002042,0.000240,0.001659,0.004893,0.005599,0.002517,0.003583,0.004843,0.005468,0.000540
0.004646,0.002464,0.001634,0.014116,0.004698,0.005465,0.000449,0.002889,0.000978,0.002310,0.006000,0.007833,0.003058,0.004913,0.008665,0.008262,0.001094
0.004959,0.001651,0.000447,0.018130,0.006071,0.006532,-0.000349,0.003558,0.002107,0.002575,0.006131,0.009263,0.002946,0.005542,0.012384,0.009355,0.001780
0.004454,0.000131,-0.000862,0.020205,0.006672,0.006750,-0.001451,0.004250,0.003767,0.002518,0.005051,0.009291,0.002741,0.005234,0.015383,0.008352,0.002604
0.002713,-0.002088,-0.002353,0.019626,0.006714,0.005959,-0.002386,0.004810,0.005891,0.002394,0.003445,0.007496,0.002237,0.003654,0.016642,0.005822,0.003267
0.000133,-0.004145,-0.003657,0.016972,0.006515,0.004637,-0.002750,0.005627,0.008170,0.001541,0.001067,0.003802,0.001490,0.000940,0.016183,0.002224,0.003172
-0.001920,-0.005235,-0.004669,0.013779,0.006287,0.002818,-0.002627,0.006010,0.009887,0.000367,-0.000061,0.000176,0.001229,-0.001796,0.013660,-0.002008,0.001958
-0.003193,-0.005145,-0.004915,0.009710,0.005949,0.001742,-0.001341,0.006955,0.010834,-0.000735,-0.000549,-0.003337,0.001569,-0.004151,0.010323,-0.006683,0.000029
-0.003524,-0.003922,-0.004107,0.003733,0.005541,0.001783,0.001731,0.007696,0.010574,-0.001951,-0.000896,-0.006404,0.002478,-0.005788,0.006636,-0.009397,-0.002279
-0.003099,-0.002134,-0.001938,-0.002528,0.005987,0.002879,0.006924,0.008228,0.008987,-0.002037,-0.000354,-0.006810,0.003134,-0.006703,0.003031,-0.009538,-0.004728
-0.001444,-0.000191,0.000953,-0.006104,0.007198,0.003759,0.011380,0.007992,0.006148,-0.001554,0.000963,-0.004780,0.003538,-0.006782,0.000476,-0.006804,-0.006237
0.000502,0.001988,0.004288,-0.007814,0.008302,0.005323,0.014598,0.006644,0.002797,-0.001228,0.002253,-0.000983,0.002960,-0.006415,-0.000757,-0.002368,-0.006526
0.002586,0.004249,0.008648,-0.008849,0.008640,0.006730,0.015909,0.005052,-0.000324,-0.000788,0.002700,0.004229,0.001443,-0.006342,-0.000851,0.002110,-0.004984
0.003450,0.005728,0.012341,-0.010068,0.007835,0.007177,0.015190,0.002857,-0.002776,-0.000644,0.002677,0.009054,-0.000865,-0.006689,-0.001062,0.007241,-0.001905
0.003039,0.006649,0.014968,-0.010089,0.006607,0.006849,0.012702,0.001526,-0.004191,-0.001796,0.001324,0.011712,-0.002642,-0.007221,-0.001278,0.012233,0.001549
0.002442,0.007079,0.015030,-0.007750,0.004988,0.004453,0.008321,-0.000195,-0.005047,-0.004191,-0.000484,0.012758,-0.003479,-0.007128,-0.001630,0.015841,0.004268
0.002293,0.007812,0.012215,-0.004254,0.002985,0.002834,0.003433,-0.000947,-0.004921,-0.006291,-0.002999,0.010619,-0.003250,-0.005887,-0.002089,0.016719,0.005905
0.002393,0.008396,0.007287,-0.002981,0.000114,0.001395,-0.001418,-0.001456,-0.004121,-0.007861,-0.006200,0.005130,-0.002060,-0.003432,-0.002762,0.015139,0.006762
0.002203,0.007409,0.001358,-0.004182,-0.002784,0.000447,-0.004659,-0.002331,-0.003404,-0.007907,-0.008951,-0.001720,-0.000698,-0.000306,-0.004065,0.010571,0.006420
0.002172,0.004694,-0.004946,-0.004486,-0.005470,-0.001103,-0.006811,-0.002648,-0.003391,-0.006562,-0.009838,-0.008565,0.000464,0.002871,-0.005552,0.003832,0.005122
0.002408,0.001546,-0.007556,-0.002614,-0.006903,-0.002692,-0.007424,-0.003519,-0.003149,-0.004292,-0.008395,-0.013715,0.001388,0.005771,-0.006067,-0.002750,0.003364
0.002790,-0.001211,-0.005875,0.000342,-0.006642,-0.003440,-0.006924,-0.004274,-0.002565,-0.000966,-0.004817,-0.014980,0.000445,0.006587,-0.004789,-0.008945,0.002127
0.002520,-0.004412,-0.001938,0.004119,-0.005583,-0.003487,-0.005782,-0.005472,-0.001989,0.000977,0.000298,-0.013256,-0.002537,0.005386,-0.002602,-0.012318,0.001345
0.001113,-0.007922,0.002409,0.008447,-0.003648,-0.003314,-0.004171,-0.005687,-0.001418,0.000920,0.005918,-0.009900,-0.005118,0.002858,0.000010,-0.012687,0.000550
-0.001136,-0.010905,0.005000,0.012763,-0.001526,-0.004394,-0.002818,-0.005962,-0.001150,-0.000924,0.010141,-0.005245,-0.006880,-0.000695,0.002803,-0.010352,-0.000588
-0.002963,-0.012700,0.004142,0.014619,0.001063,-0.004273,-0.001733,-0.006037,-0.000513,-0.003597,0.011283,-0.002795,-0.007330,-0.003836,0.005894,-0.005896,-0.002451
-0.005161,-0.013001,0.000754,0.012979,0.002774,-0.003879,-0.001298,-0.006018,0.000323,-0.006004,0.009089,-0.002812,-0.006214,-0.005380,0.008808,-0.000468,-0.003770
-0.007731,-0.013190,-0.005485,0.006880,0.002579,-0.003992,-0.001350,-0.006628,0.000978,-0.007338,0.004595,-0.005062,-0.003817,-0.004860,0.010572,0.003559,-0.004691
-0.009323,-0.013803,-0.014122,-0.000789,-0.000240,-0.004784,-0.001854,-0.005895,0.000982,-0.006820,-0.000905,-0.008901,-0.001004,-0.002460,0.010764,0.004782,-0.005457
-0.008966,-0.012996,-0.018912,-0.007787,-0.003553,-0.006814,-0.002166,-0.004165,0.001052,-0.004145,-0.006268,-0.012025,0.002386,0.001071,0.008637,0.002783,-0.005873
-0.006878,-0.010196,-0.018791,-0.012978,-0.006342,-0.009305,-0.002395,-0.001883,0.001137,0.000803,-0.010315,-0.012333,0.005177,0.004290,0.005682,-0.001831,-0.005182
-0.003816,-0.006528,-0.014556,-0.013733,-0.008497,-0.010899,-0.002754,0.000165,0.000817,0.004776,-0.012940,-0.010019,0.005666,0.006727,0.002364,-0.007315,-0.003540
-0.000489,-0.002102,-0.009050,-0.010114,-0.009925,-0.011410,-0.003299,0.002545,0.000176,0.007238,-0.013097,-0.005299,0.004925,0.008399,-0.001185,-0.011247,-0.001364
0.002805,0.003341,-0.003380,-0.003200,-0.010643,-0.010933,-0.003909,0.004598,-0.000732,0.008217,-0.011364,0.001607,0.003263,0.008157,-0.004546,-0.012802,0.000507
0.006395,0.007908,0.000945,0.002939,-0.009346,-0.008832,-0.004532,0.005635,-0.001316,0.007321,-0.008888,0.007732,0.001846,0.006544,-0.006310,-0.011391,0.001155
0.007622,0.011540,0.003877,0.007189,-0.006740,-0.004847,-0.004702,0.005354,-0.001453,0.004944,-0.006282,0.012817,0.001206,0.004584,-0.005531,-0.006607,0.001211
0.006085,0.013432,0.004310,0.007942,-0.004244,-0.000366,-0.004202,0.003247,-0.001131,0.001767,-0.003612,0.016093,0.001349,0.003072,-0.003061,0.000776,0.000849
0.002763,0.011964,0.002218,0.005569,-0.003100,0.004054,-0.003257,0.000430,-0.000758,-0.001282,-0.001002,0.016425,0.002060,0.002328,0.000008,0.009232,0.000209
0.000456,0.009833,0.000660,0.000812,-0.001964,0.006436,-0.001696,-0.001640,-0.000433,-0.002783,0.001268,0.014899,0.003081,0.001665,0.001104,0.015101,-0.000721
-0.000432,0.008355,0.000437,-0.004911,-0.000921,0.005939,0.000104,-0.002864,-0.000458,-0.002407,0.003907,0.012370,0.004729,0.001202,0.000311,0.017298,-0.001483
-0.000616,0.007605,0.001630,-0.008474,-0.000123,0.003627,0.001718,-0.003688,-0.001238,-0.001660,0.005755,0.008811,0.005057,0.001317,-0.001477,0.015436,-0.001664
-0.000272,0.007228,0.002041,-0.008799,0.000100,0.000146,0.002421,-0.003943,-0.002268,-0.000566,0.006861,0.004784,0.003961,0.002308,-0.003817,0.012019,-0.000970
0.000942,0.007286,0.001813,-0.006318,-0.000294,-0.003451,0.002378,-0.003896,-0.003554,0.001218,0.007167,0.000180,0.001133,0.003218,-0.006166,0.007142,0.000348
0.003216,0.006797,0.001337,-0.003236,-0.000479,-0.006529,0.001581,-0.003900,-0.004662,0.003356,0.007077,-0.004249,-0.001770,0.003864,-0.007880,0.001291,0.001800
0.004659,0.004682,0.000241,-0.000811,-0.000468,-0.007189,0.000757,-0.004071,-0.004989,0.004977,0.006425,-0.007259,-0.003614,0.004551,-0.007567,-0.003981,0.002723
0.004131,0.001125,-0.001653,0.001050,-0.000525,-0.005229,0.000205,-0.004703,-0.004629,0.006332,0.004604,-0.008766,-0.004459,0.005407,-0.006984,-0.006999,0.003078
0.001886,-0.004197,-0.003429,0.001604,-0.001103,-0.000509,0.000535,-0.005666,-0.003804,0.006537,0.001789,-0.009175,-0.003928,0.006076,-0.006242,-0.006775,0.003079
-0.000160,-0.009002,-0.004863,0.000719,-0.001249,0.004765,0.001473,-0.006023,-0.002873,0.006425,-0.001868,-0.008032,-0.002802,0.005998,-0.006528,-0.005285,0.002379
-0.001390,-0.011814,-0.005841,-0.000638,-0.000986,0.008993,0.002563,-0.005004,-0.002242,0.005460,-0.004684,-0.005428,-0.000675,0.005186,-0.007591,-0.003377,0.000987
-0.002112,-0.011987,-0.006016,-0.000260,-0.000385,0.010818,0.003472,-0.002878,-0.002143,0.003725,-0.006031,-0.002141,0.001250,0.003759,-0.008666,-0.001839,-0.000817
-0.002591,-0.010012,-0.004991,0.002143,0.000567,0.010264,0.003895,-0.000015,-0.001916,0.001278,-0.006612,0.001250,0.002343,0.002015,-0.009101,-0.000483,-0.002157
-0.002663,-0.006357,-0.002731,0.005062,0.001910,0.007709,0.003897,0.003276,-0.001608,-0.000779,-0.006125,0.002766,0.001588,-0.000295,-0.008077,-0.000260,-0.002475
-0.002478,-0.001497,0.000961,0.006515,0.003205,0.003771,0.003294,0.006073,-0.001055,-0.001579,-0.004563,0.002354,-0.000506,-0.003373,-0.004415,-0.001304,-0.001618
-0.001768,0.001743,0.004888,0.005244,0.004174,-0.000686,0.002334,0.008261,-0.000091,-0.001599,-0.002393,0.000611,-0.002473,-0.006655,0.002028,-0.003242,-0.000162
-0.001980,0.002129,0.008152,0.003860,0.004979,-0.004694,0.001206,0.009290,0.000871,0.000128,-0.000835,-0.002088,-0.004036,-0.009198,0.007832,-0.004668,0.001516
-0.001814,0.001283,0.009851,0.002132,0.005277,-0.007032,0.000926,0.008994,0.001762,0.002398,0.000421,-0.005107,-0.004312,-0.010913,0.012329,-0.004900,0.003347
-0.001568,-0.000350,0.009068,-0.000124,0.004943,-0.006341,0.001052,0.007175,0.002962,0.004113,0.000865,-0.007309,-0.003709,-0.011152,0.014611,-0.004562,0.004452
-0.000906,-0.003084,0.006327,-0.002628,0.003914,-0.002961,0.001946,0.004784,0.003859,0.004239,0.000621,-0.008060,-0.001720,-0.009832,0.013601,-0.003647,0.004452
0.000103,-0.006153,0.001521,-0.003844,0.002593,0.000463,0.002755,0.001776,0.004296,0.003161,0.001111,-0.006954,0.001023,-0.007165,0.009478,-0.002355,0.002919
0.001132,-0.008938,-0.003320,-0.003162,0.001126,0.002881,0.003067,-0.001887,0.004762,0.000332,0.001167,-0.004042,0.003896,-0.003702,0.003897,-0.001536,0.001169
0.002101,-0.010503,-0.006988,-0.001169,-0.000118,0.003852,0.002413,-0.004937,0.005289,-0.003728,0.001753,-0.001031,0.006466,0.000125,-0.002268,-0.001486,-0.000436
0.002386,-0.009846,-0.008728,0.000799,-0.001652,0.004108,0.000806,-0.006821,0.005910,-0.007339,0.002008,0.001118,0.007796,0.003215,-0.006812,-0.002704,-0.001571
0.002530,-0.005207,-0.007856,-0.000056,-0.003464,0.001411,-0.001899,-0.007058,0.006296,-0.010100,0.000828,0.002413,0.008098,0.005022,-0.008939,-0.004896,-0.002282
