AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.031242,-0.035503,-0.019483,-0.021396,-0.002247,0.002163,0.003366,-0.003266,0.000909,-0.000112,-0.025137,0.009170,0.014139,-0.002699,-0.003369,0.009092,0.010537
-0.037452,-0.037317,-0.021201,-0.027882,-0.000237,0.017928,0.006497,0.003182,0.001558,0.000143,-0.034555,0.012567,0.013228,-0.003082,-0.011749,0.016573,0.008128
-0.037962,-0.033107,-0.018919,-0.032724,0.001108,0.029752,0.008020,0.010944,0.002420,0.000920,-0.038002,0.014402,0.013105,-0.001189,-0.021344,0.016913,0.004378
-0.028564,-0.026001,-0.014801,-0.041616,0.000504,0.037280,0.008776,0.017990,0.004142,0.004634,-0.035884,0.012387,0.011643,0.000506,-0.027720,0.016453,0.000250
-0.016858,-0.019229,-0.018188,-0.046509,-0.001030,0.040955,0.010783,0.023099,0.006282,0.012172,-0.026135,0.004141,0.008510,-0.001117,-0.026635,0.015191,-0.009862
-0.003622,-0.008755,-0.017404,-0.045352,-0.001809,0.041688,0.013222,0.025736,0.007627,0.017524,-0.014243,-0.003604,0.002606,-0.003349,-0.018502,0.011445,-0.019385
0.006772,0.006759,-0.020327,-0.034564,-0.003365,0.036539,0.012262,0.019699,0.008146,0.019538,-0.003081,-0.011133,-0.007845,-0.004732,-0.008230,-0.002006,-0.028531
0.011801,0.008895,-0.020752,-0.020371,-0.003821,0.029579,0.006152,0.012634,0.008711,0.019639,0.010775,-0.018281,-0.008602,-0.002557,0.006038,-0.017969,-0.033893
0.016077,0.006826,-0.020342,-0.007862,-0.005586,0.017521,0.001205,0.008278,0.008976,0.017764,0.011517,-0.013910,-0.007675,-0.002544,0.018321,-0.018451,-0.029752
0.012408,0.005691,-0.024790,-0.005685,0.000216,0.009568,-0.003056,0.003259,0.007744,0.013978,0.012810,-0.012530,-0.007434,-0.001825,0.029019,-0.019181,-0.021865
0.013155,0.005357,-0.025974,0.002187,0.010251,0.011760,-0.007672,0.013541,0.005646,0.000824,0.009989,-0.010356,-0.006478,0.001646,0.030453,-0.016664,-0.017582
0.014957,0.020336,-0.021894,0.006674,0.018184,0.004846,-0.010822,0.025539,0.006202,-0.011493,0.007053,-0.006054,-0.002027,0.007049,0.027059,-0.012633,-0.011994
0.022784,0.032301,-0.013265,0.011055,0.022374,-0.001854,-0.015559,0.036144,0.008960,-0.013037,0.004012,0.003680,0.005332,0.016731,0.019556,-0.007774,-0.002115
0.027721,0.036341,-0.008635,0.008515,0.025099,-0.007985,-0.014051,0.044239,0.016183,-0.007899,0.002469,0.006748,0.019125,0.021560,0.006365,-0.013542,0.003196
0.024687,0.023452,-0.003839,0.003907,0.026448,-0.008237,-0.011863,0.047632,0.023034,-0.002483,0.001501,0.003568,0.028918,0.022389,-0.005207,-0.019550,0.005348
