AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000940,-0.002017,-0.000427,-0.006074,-0.006396,-0.012262,-0.005407,0.000048,0.000880,0.003090,0.000812,0.001616,0.000976,-0.003548,0.001281,0.008295,-0.008084
0.000906,-0.001405,-0.000551,-0.007676,-0.006718,-0.013105,-0.006133,0.000521,0.001841,0.002619,0.000824,0.000992,0.000917,-0.004187,0.001576,0.008798,-0.008981
-0.000463,-0.001258,-0.000688,-0.009111,-0.006780,-0.013310,-0.006932,0.001661,0.002997,0.003001,0.000479,0.000406,0.000871,-0.004837,0.001840,0.009299,-0.009082
-0.002569,-0.003209,-0.000810,-0.010979,-0.006390,-0.013385,-0.007622,0.002711,0.005414,0.003867,-0.000312,0.000694,0.000660,-0.005528,0.001575,0.009567,-0.009054
-0.004520,-0.005055,-0.000398,-0.012915,-0.005379,-0.012835,-0.007906,0.003669,0.007852,0.004650,-0.001481,0.001638,0.000475,-0.006164,0.001318,0.009832,-0.008545
-0.005925,-0.006733,-0.000012,-0.014819,-0.003916,-0.012192,-0.008104,0.004539,0.010492,0.005855,-0.002561,0.002504,0.000316,-0.006706,0.001265,0.009617,-0.007985
-0.007207,-0.005876,0.000180,-0.016517,-0.002076,-0.012231,-0.007891,0.005319,0.014122,0.007451,-0.003012,0.003172,-0.000201,-0.007229,0.001399,0.009315,-0.007375
-0.008606,-0.005032,-0.000175,-0.017962,0.000443,-0.012116,-0.007742,0.006740,0.017798,0.008884,-0.003416,0.003130,-0.000663,-0.008052,0.001743,0.008917,-0.006462
-0.009863,-0.004202,-0.000500,-0.019164,0.003461,-0.007938,-0.007399,0.008748,0.022084,0.010045,-0.003783,0.002820,-0.000590,-0.008745,0.004368,0.009752,-0.005517
-0.010032,-0.003490,-0.000316,-0.020364,0.006904,-0.003609,-0.006797,0.010732,0.026358,0.011050,-0.004102,0.002756,-0.000495,-0.009278,0.007394,0.010528,-0.004411
-0.010010,-0.002816,-0.000140,-0.021291,0.010927,0.001761,-0.005685,0.014012,0.031154,0.014662,-0.002899,0.002447,-0.000380,-0.009300,0.010533,0.011192,-0.003374
-0.009927,-0.002744,0.000026,-0.022102,0.014663,0.007183,-0.004563,0.016960,0.035557,0.017958,-0.001229,0.002914,-0.000247,-0.009224,0.013709,0.011640,-0.002309
-0.009785,-0.003768,0.000185,-0.022437,0.018111,0.012815,-0.003413,0.019445,0.039382,0.020832,0.000337,0.003961,-0.000163,-0.009420,0.016446,0.011021,-0.001714
-0.009768,-0.005256,0.000337,-0.022198,0.021251,0.018122,-0.002171,0.021609,0.042986,0.023393,0.001495,0.005096,-0.001755,-0.009489,0.019464,0.010208,-0.001051
-0.009728,-0.006568,0.000247,-0.021710,0.024001,0.022164,-0.000273,0.023797,0.045983,0.025310,0.001959,0.006113,-0.003192,-0.009280,0.021536,0.009292,-0.000322
-0.009794,-0.007487,0.000089,-0.020975,0.025964,0.025486,0.001603,0.026249,0.048361,0.026689,0.002388,0.006684,-0.003879,-0.008955,0.023622,0.007526,0.000041
-0.009429,-0.007197,-0.000718,-0.018049,0.028103,0.029336,0.003402,0.028435,0.050406,0.027528,0.002766,0.006924,-0.004343,-0.008698,0.024685,0.005937,0.000328
-0.008869,-0.005508,-0.001486,-0.014551,0.030205,0.032836,0.005012,0.030247,0.051902,0.028056,0.003720,0.007092,-0.005328,-0.008293,0.025260,0.005117,0.000631
-0.008102,-0.004449,-0.002139,-0.011760,0.031758,0.034486,0.006698,0.031455,0.052554,0.028483,0.004375,0.007260,-0.005651,-0.007564,0.027252,0.005101,0.000992
-0.007156,-0.001978,-0.001473,-0.008863,0.033236,0.036831,0.008373,0.032787,0.052487,0.029161,0.005003,0.008150,-0.005645,-0.006712,0.028137,0.004683,0.001481
-0.005548,0.000172,-0.000389,-0.005283,0.034372,0.039092,0.009616,0.033167,0.051580,0.030493,0.005600,0.009446,-0.005680,-0.005852,0.029573,0.004473,0.001943
-0.003917,0.002222,0.000489,-0.002427,0.035290,0.040930,0.010719,0.034209,0.050528,0.031350,0.007174,0.010092,-0.005050,-0.005322,0.031234,0.005214,0.002036
-0.002184,0.003682,0.001086,0.000152,0.036072,0.041273,0.011730,0.034292,0.048595,0.031240,0.008105,0.010459,-0.004284,-0.004830,0.032601,0.004788,0.001935
-0.001389,0.003232,0.001006,0.002631,0.036233,0.039954,0.012586,0.035146,0.046561,0.030523,0.008763,0.010635,-0.003967,-0.004268,0.031530,0.004716,0.001840
-0.000957,0.002259,0.001008,0.004630,0.035960,0.038242,0.013860,0.034730,0.044003,0.030693,0.009368,0.010660,-0.003918,-0.003915,0.030005,0.004831,0.001591
-0.000872,0.001204,0.002067,0.006760,0.035044,0.036078,0.015039,0.034565,0.041059,0.030755,0.011240,0.011548,-0.003679,-0.003469,0.027724,0.004777,0.000921
-0.000786,0.000836,0.003083,0.008041,0.033816,0.033577,0.015753,0.034504,0.037420,0.030708,0.013222,0.013153,-0.002183,-0.003131,0.026623,0.003549,-0.000197
-0.000273,0.000849,0.003837,0.008827,0.032261,0.030763,0.016005,0.033879,0.033570,0.028550,0.015011,0.013996,-0.000736,-0.002766,0.024771,0.003635,-0.001423
0.000474,0.001219,0.004359,0.009595,0.030478,0.027770,0.016016,0.033100,0.029794,0.025331,0.016482,0.013474,0.000289,-0.002792,0.023558,0.003058,-0.002640
0.000558,0.001267,0.004769,0.010030,0.028366,0.025824,0.016204,0.032979,0.025703,0.022322,0.016763,0.012557,0.001229,-0.003752,0.021323,0.002565,-0.003192
0.000389,-0.001368,0.005957,0.009825,0.026718,0.023797,0.017016,0.032545,0.022536,0.019313,0.016318,0.012073,0.002030,-0.005995,0.018235,0.001920,-0.002791
0.000119,-0.004077,0.008114,0.008983,0.026092,0.024659,0.017797,0.032052,0.019484,0.016195,0.015092,0.010781,0.002487,-0.008035,0.014792,-0.000778,-0.002021
0.000645,-0.005810,0.010259,0.007883,0.025870,0.024919,0.018392,0.032072,0.017370,0.013324,0.012308,0.009495,0.002074,-0.007984,0.014625,-0.003729,-0.001764
0.001064,-0.005083,0.013283,0.006682,0.026548,0.024364,0.019657,0.033488,0.016188,0.010818,0.010425,0.008188,0.001303,-0.007916,0.014067,-0.006079,-0.001500
0.001102,-0.004294,0.015457,0.004705,0.028692,0.023507,0.022608,0.038479,0.015153,0.008269,0.008408,0.006955,0.000298,-0.009192,0.012625,-0.008361,-0.000766
0.001016,-0.003409,0.017317,0.002714,0.031714,0.025958,0.025790,0.044336,0.015542,0.005364,0.007318,0.004674,0.000592,-0.010363,0.013155,-0.010151,0.000153
0.001896,-0.002496,0.019660,0.000447,0.035111,0.028129,0.028907,0.049726,0.016126,0.002211,0.007048,0.002930,0.000919,-0.011803,0.014860,-0.011545,0.001210
0.002985,-0.001533,0.021766,-0.001865,0.039149,0.030958,0.032473,0.055675,0.017665,0.002006,0.008591,0.000846,0.001481,-0.012795,0.016875,-0.011113,0.002220
