AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.027398,-0.029985,-0.022691,-0.009721,-0.000870,-0.030542,-0.028404,0.001682,0.013515,0.003396,-0.051895,-0.050810,0.038332,-0.015063,0.006277,-0.039259,0.006437
-0.023902,-0.034475,-0.018581,-0.015331,0.003478,-0.032683,-0.026025,0.003657,0.018642,0.004366,-0.041465,-0.049961,0.039955,-0.023610,0.011937,-0.030508,0.013531
-0.014183,-0.036675,-0.013640,-0.013254,0.017263,-0.020176,-0.021501,0.003420,0.026981,-0.000173,-0.023980,-0.040999,0.037957,-0.033768,0.015871,-0.023032,0.018708
-0.004103,-0.034891,-0.007994,-0.010480,0.029321,-0.000610,-0.019166,0.002937,0.034894,-0.006665,-0.004642,-0.028349,0.032459,-0.039593,0.027093,-0.017795,0.025284
0.000625,-0.032077,-0.001486,-0.010832,0.042124,0.018043,-0.013602,0.002208,0.041379,-0.011705,0.013202,-0.012010,0.023461,-0.042689,0.034583,-0.015311,0.030980
0.005492,-0.011903,0.005882,-0.023950,0.059636,0.035784,-0.002875,0.002761,0.052182,-0.001119,0.031263,0.004413,0.007538,-0.041050,0.038031,-0.007153,0.038828
0.000759,-0.003212,0.014662,-0.039803,0.068515,0.051900,-0.001058,0.002687,0.059960,0.007375,0.022429,0.005776,-0.014003,-0.036068,0.048752,-0.012676,0.034753
-0.003288,0.005060,0.012008,-0.057960,0.069549,0.064734,-0.006745,0.010105,0.070712,0.013778,0.010863,-0.003847,-0.019689,-0.026005,0.054306,-0.020637,0.035680
-0.017016,0.005198,0.000936,-0.073590,0.074862,0.077188,-0.011904,0.018059,0.082720,0.026832,-0.010330,-0.020501,-0.005967,-0.009868,0.056934,-0.028035,0.033623
-0.029724,0.016268,-0.020866,-0.088273,0.079972,0.086077,-0.013020,0.020905,0.093664,0.040517,-0.022680,-0.034363,0.007015,-0.000846,0.068075,-0.015674,0.036051
-0.033032,0.024313,-0.027282,-0.094656,0.075930,0.078859,-0.007898,0.035360,0.097686,0.050062,-0.028299,-0.042481,0.007359,0.007417,0.073360,0.001241,0.034665
-0.034768,0.017797,-0.034391,-0.093685,0.073502,0.074328,-0.001176,0.055917,0.103622,0.059817,-0.023216,-0.042426,0.001163,0.007475,0.073470,0.026211,0.023953
-0.030890,0.010380,-0.033995,-0.071554,0.072820,0.068302,0.000884,0.075564,0.105365,0.061120,-0.016673,-0.039270,-0.004600,0.007504,0.073688,0.055462,0.014143
-0.028540,-0.012262,-0.028527,-0.042859,0.073800,0.054405,0.005921,0.088691,0.098922,0.055982,-0.011520,-0.031097,-0.008299,0.005500,0.063867,0.071415,0.004249
-0.017143,-0.007421,-0.019685,-0.017356,0.077196,0.031771,0.013178,0.098551,0.094953,0.061526,-0.014055,-0.019013,-0.006825,0.000709,0.045563,0.078024,-0.008885
-0.010245,-0.010317,-0.007558,0.003732,0.075985,0.017697,0.024624,0.099857,0.089950,0.059563,-0.013612,0.002464,-0.009708,-0.007151,0.044262,0.077873,-0.020577
-0.001898,-0.013552,0.010318,0.001221,0.071680,0.014736,0.026635,0.105270,0.082481,0.050093,-0.007700,0.018326,-0.017896,-0.019249,0.036267,0.068648,-0.026319
0.002915,-0.030641,0.020154,-0.007270,0.074390,0.015246,0.025014,0.097391,0.076094,0.046553,0.003984,0.031290,-0.011815,-0.022203,0.020489,0.038538,-0.027836
0.014869,-0.030737,0.024478,-0.020358,0.069519,0.016374,0.024761,0.076935,0.066154,0.043151,0.009901,0.048307,-0.004033,-0.018648,0.013081,0.014054,-0.028872
0.030226,-0.023087,0.022351,-0.029803,0.064165,0.013290,0.023336,0.057209,0.050873,0.032126,0.013862,0.060793,-0.004898,-0.013691,0.010232,-0.011486,-0.020370
0.034155,-0.013945,0.020697,-0.043614,0.050454,0.013285,0.019736,0.045938,0.037399,0.027507,0.015992,0.066567,-0.019381,-0.010316,0.010828,-0.025966,-0.017634
0.031443,-0.012470,0.012938,-0.032161,0.046466,0.011730,0.013448,0.036670,0.025843,0.013057,0.014377,0.066964,-0.032249,-0.004434,0.019658,-0.025666,-0.012385
0.024834,-0.031512,0.005150,-0.006269,0.047308,0.006664,0.005682,0.028505,0.015636,0.001284,0.011712,0.061358,-0.041457,0.002264,0.017954,-0.017822,-0.004622
0.032542,-0.034457,-0.002016,0.011221,0.045115,-0.000543,-0.006523,0.027830,0.008873,-0.006273,0.001254,0.051406,-0.037930,0.005310,0.013402,-0.008987,-0.003994
0.034281,-0.033258,-0.009227,0.032450,0.040473,0.008317,-0.012899,0.029301,0.010682,-0.013536,-0.003214,0.043750,-0.030776,0.004700,0.016050,-0.006544,0.001971
0.031444,-0.023146,-0.000736,0.033416,0.039524,0.029636,-0.017572,0.041141,0.012895,-0.024474,-0.005489,0.025253,-0.023179,-0.001786,0.020522,-0.001283,0.007857
0.023332,-0.028151,0.002361,0.031049,0.040886,0.050352,-0.015397,0.047318,0.019692,-0.028295,0.005272,0.008301,-0.011403,-0.008245,0.018057,-0.007542,0.013605
0.019209,-0.026471,0.009567,0.015895,0.035753,0.057519,-0.010903,0.050679,0.026092,-0.025821,0.013738,-0.004427,0.000490,-0.009771,0.013986,-0.011043,0.011427
0.013807,-0.010851,0.003270,-0.019064,0.032093,0.061698,-0.005259,0.053690,0.030739,-0.015426,0.021365,-0.013647,0.009903,-0.010444,0.011274,-0.011755,0.013782
0.012228,0.018497,0.000843,-0.049744,0.024846,0.062317,0.001909,0.060150,0.031717,-0.002828,0.024005,-0.021569,0.011802,-0.011704,0.006260,-0.010946,0.012796
0.003001,0.039965,-0.008070,-0.063570,0.021314,0.052179,0.009973,0.061676,0.033698,-0.004597,0.021869,-0.023941,0.012089,-0.010134,0.017149,-0.019062,0.010363
-0.007704,0.046431,-0.020278,-0.058073,0.024854,0.033981,0.016238,0.061106,0.036836,-0.005289,0.013858,-0.020013,0.015246,-0.006993,0.020326,-0.027927,0.006390
-0.009489,0.040077,-0.030595,-0.066328,0.026473,0.015961,0.018209,0.061535,0.040103,-0.001661,0.003482,-0.008638,0.013334,-0.002456,0.012372,-0.030748,0.003842
-0.009978,0.019360,-0.036416,-0.064374,0.030644,0.015100,0.016748,0.057301,0.043851,0.006768,0.009012,0.003162,0.009271,0.001519,0.003805,-0.038290,0.005565
-0.009595,0.005735,-0.022553,-0.067028,0.031988,0.024202,0.012975,0.065804,0.042709,0.022207,0.018587,0.004084,0.003286,0.004005,-0.002218,-0.058802,0.009289
-0.008424,-0.016701,-0.002570,-0.063974,0.035745,0.023548,0.011899,0.064801,0.039418,0.032515,0.026024,0.002823,-0.007578,0.007638,-0.012553,-0.070984,0.012740
-0.011913,-0.051907,0.015776,-0.053161,0.040543,0.024833,0.010466,0.050546,0.033786,0.037775,0.041467,-0.000125,-0.016531,0.010633,-0.019697,-0.065532,0.016889
-0.020156,-0.078414,0.027504,-0.050299,0.038109,0.027290,0.007481,0.034382,0.027109,0.040039,0.059646,-0.003718,-0.021688,0.008365,-0.024896,-0.052859,0.018668
-0.018697,-0.090563,0.034494,-0.033786,0.033900,0.035947,0.004535,0.023808,0.017746,0.037032,0.070623,-0.004543,-0.023056,0.003276,-0.028207,-0.036080,0.016963
-0.014224,-0.067881,0.029284,-0.012059,0.025328,0.046787,-0.000317,0.014304,0.013170,0.028420,0.067136,-0.008413,-0.027930,-0.004931,-0.024976,-0.033548,0.011824
-0.005832,-0.038270,0.018767,0.010423,0.020291,0.049136,-0.005551,0.008753,0.009718,0.013390,0.046567,-0.007932,-0.025521,-0.014385,-0.017511,-0.033679,0.005485
0.001428,-0.013297,0.005923,0.025798,0.012756,0.048586,-0.007701,0.006851,0.009988,0.004657,0.021366,-0.000546,-0.024338,-0.020762,-0.012727,-0.026163,0.002911
0.013603,0.002654,-0.007957,0.039815,0.015549,0.038469,-0.008899,0.011862,0.010903,-0.001178,0.013256,0.007516,-0.023223,-0.023774,-0.006712,-0.013837,-0.000313
0.023582,0.015188,-0.009977,0.041469,0.015777,0.035442,-0.005935,0.026810,0.010921,0.004820,0.006399,0.002664,-0.015913,-0.024245,-0.008192,-0.029564,-0.002105
0.029523,0.026946,-0.007616,0.035799,0.015606,0.019925,-0.000621,0.039409,0.006447,0.010256,-0.001182,-0.003013,-0.013534,-0.020114,-0.016947,-0.041520,-0.002228
0.026788,0.023394,-0.004839,0.028391,0.017036,0.011503,0.005029,0.041818,0.001834,0.014711,-0.000225,-0.005724,-0.010177,-0.012597,-0.023499,-0.039746,-0.002087
0.020099,0.006816,-0.004044,0.015755,0.013516,-0.000363,0.009449,0.040530,-0.002817,0.013881,0.010509,-0.008650,0.000740,-0.005953,-0.025979,-0.032816,-0.002707
0.014428,-0.014066,-0.002794,0.005310,0.009628,-0.005890,0.011876,0.040005,-0.007313,0.005508,0.020877,-0.008088,0.011714,0.000479,-0.019939,-0.023974,-0.004690
0.009319,-0.014662,-0.012371,-0.005253,0.001495,0.005465,0.012049,0.031021,-0.007084,-0.000504,0.023703,-0.011471,0.015975,0.004020,-0.015159,-0.029599,-0.007628
0.005771,-0.011892,-0.019809,-0.012525,-0.005860,0.014615,0.009504,0.019702,-0.006941,-0.009874,0.011130,-0.011088,0.019188,0.004135,-0.007362,-0.031205,-0.008301
