AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.001290,0.000005,0.001563,-0.000377,0.001752,0.003877,0.000305,0.004403,0.002418,0.005397,0.005712,0.000299,0.002900,-0.002992,0.002004,0.000172,0.003076
-0.002263,0.000462,0.002865,-0.000751,0.002692,0.008023,-0.000006,0.006410,0.003984,0.009863,0.008591,0.001727,0.003820,-0.004029,0.000907,0.001129,0.005065
-0.003705,0.001614,0.003752,-0.001965,0.003136,0.013477,-0.000327,0.008577,0.005460,0.015071,0.009642,0.003882,0.002244,-0.004716,-0.000082,0.002034,0.006594
-0.005153,0.002962,0.004343,-0.003943,0.002734,0.018801,-0.001107,0.010446,0.006393,0.019849,0.007916,0.005375,0.000008,-0.003841,-0.001871,0.003251,0.007228
-0.006040,0.005087,0.004427,-0.006039,0.002045,0.021884,-0.002179,0.011852,0.006482,0.022520,0.003046,0.004874,-0.001533,-0.001474,-0.004982,0.005388,0.006748
-0.005532,0.007446,0.003513,-0.007932,0.001654,0.021544,-0.001886,0.013389,0.006354,0.023114,-0.000019,0.002787,-0.005867,-0.000018,-0.007751,0.008364,0.005125
-0.003659,0.006846,0.001797,-0.008724,0.001560,0.017990,-0.000017,0.015084,0.006028,0.021123,-0.003926,0.000354,-0.010680,0.000499,-0.008181,0.012573,0.003233
-0.001582,0.002323,0.000105,-0.006498,0.001596,0.011349,0.001538,0.015808,0.005652,0.015604,-0.010517,-0.000388,-0.013829,0.000913,-0.006077,0.017019,0.001517
-0.000292,-0.000044,-0.000398,-0.001866,0.001643,0.003248,0.005271,0.014490,0.005297,0.007563,-0.015325,-0.002581,-0.013695,0.000282,-0.002710,0.021065,0.000063
0.000311,-0.003764,-0.001376,0.000231,0.001606,-0.000287,0.008572,0.012201,0.005220,0.000897,-0.016791,-0.004485,-0.011215,-0.000131,-0.000001,0.024650,-0.001243
0.002466,-0.009557,-0.002119,0.004769,0.001529,-0.005469,0.010647,0.007277,0.005741,-0.001102,-0.013764,-0.002499,-0.007624,-0.002177,0.003122,0.027020,-0.002206
0.002413,-0.014344,-0.003223,0.008444,0.001059,-0.006853,0.011503,0.001490,0.006875,-0.005058,-0.009428,0.000002,-0.004368,-0.006026,0.007118,0.024795,-0.003241
