AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.001606,0.000176,0.000494,-0.011111,0.007289,-0.024104,0.001504,-0.013574,0.009834,-0.009594,-0.002774,-0.007526,-0.000089,0.003994,-0.006161,0.013627,0.007370
-0.001907,0.000017,0.001611,-0.008781,0.008674,-0.020630,0.001652,-0.013955,0.011459,-0.011017,-0.001322,-0.009828,0.000011,0.003422,-0.007066,0.015898,0.008459
-0.002174,-0.000016,0.003072,-0.006706,0.009689,-0.016214,0.002113,-0.014017,0.012925,-0.012307,-0.000743,-0.011704,0.000082,0.002354,-0.008634,0.017749,0.009487
-0.002210,-0.000038,0.004539,-0.006624,0.010467,-0.012196,0.002566,-0.013868,0.014344,-0.013422,-0.000556,-0.013409,-0.000045,0.001187,-0.010181,0.016964,0.010514
-0.002399,-0.000050,0.006065,-0.006407,0.011082,-0.008633,0.002987,-0.013511,0.015787,-0.015311,-0.000454,-0.014898,-0.001787,0.000323,-0.011363,0.015985,0.011717
-0.002623,-0.000022,0.007471,-0.007571,0.012160,-0.003442,0.003901,-0.011927,0.017868,-0.017105,-0.000797,-0.016311,-0.004733,0.000013,-0.012341,0.017714,0.012763
-0.002813,-0.000005,0.008283,-0.008934,0.013765,-0.000689,0.005291,-0.009485,0.020567,-0.018463,-0.001149,-0.017894,-0.008493,-0.000026,-0.013088,0.019250,0.012522
-0.002938,-0.000079,0.009003,-0.010085,0.015709,-0.000095,0.006659,-0.005524,0.023466,-0.019538,-0.001117,-0.019414,-0.013099,-0.000095,-0.013357,0.020331,0.012110
-0.002832,-0.000214,0.010036,-0.010217,0.017689,0.000012,0.007966,-0.002506,0.026520,-0.020304,-0.000838,-0.022626,-0.017966,-0.000200,-0.008472,0.021183,0.011532
-0.001928,-0.001323,0.010945,-0.009823,0.019553,0.000309,0.009025,-0.000711,0.030050,-0.020795,-0.000471,-0.026442,-0.022710,-0.000522,-0.000244,0.021646,0.010016
-0.001191,-0.003311,0.009731,-0.006513,0.021718,0.001532,0.008259,-0.000141,0.033377,-0.020946,-0.000270,-0.032227,-0.026788,-0.001394,0.001336,0.023177,0.008023
-0.001561,-0.005594,0.007062,-0.003798,0.023632,0.004006,0.007260,0.000012,0.036277,-0.020756,-0.000359,-0.038304,-0.030428,-0.002567,0.006365,0.025362,0.006106
-0.001880,-0.005713,0.004925,-0.001763,0.025018,0.007676,0.005007,0.000425,0.038637,-0.020473,-0.001192,-0.044058,-0.034233,-0.004580,0.014034,0.027217,0.004054
-0.000253,-0.004923,0.003252,-0.000128,0.025776,0.012504,0.003015,0.001457,0.041187,-0.020146,-0.002210,-0.050025,-0.037459,-0.007151,0.022863,0.029391,0.001836
0.000430,-0.004060,0.000522,0.000331,0.025449,0.018561,0.000929,0.003517,0.043890,-0.019549,-0.003675,-0.054236,-0.040020,-0.010700,0.032245,0.032059,0.000154
0.002932,-0.003687,-0.000601,0.003439,0.024618,0.027660,-0.000002,0.005571,0.046689,-0.020134,-0.005941,-0.061577,-0.043932,-0.015941,0.040800,0.035472,-0.000320
0.006369,-0.002303,-0.003760,0.008826,0.023606,0.030930,-0.001221,0.008230,0.049550,-0.020377,-0.008277,-0.065152,-0.047631,-0.022302,0.049807,0.038946,-0.002187
0.010211,-0.001384,-0.010879,0.016358,0.020831,0.031872,-0.003781,0.011179,0.051952,-0.020635,-0.010870,-0.068423,-0.052563,-0.029206,0.058156,0.042877,-0.004668
0.014618,-0.000505,-0.019476,0.021090,0.018441,0.025804,-0.007018,0.014350,0.053467,-0.021086,-0.014280,-0.068448,-0.056729,-0.035228,0.067491,0.046141,-0.007703
0.018826,-0.000050,-0.029821,0.024288,0.016222,0.019820,-0.010466,0.015333,0.054000,-0.021329,-0.018201,-0.066257,-0.059613,-0.040746,0.076598,0.048645,-0.010180
0.023429,0.000000,-0.039760,0.027046,0.014234,0.016573,-0.013500,0.017763,0.053454,-0.021806,-0.020809,-0.062925,-0.060462,-0.045007,0.084611,0.049698,-0.012582
0.027920,0.000218,-0.047262,0.029861,0.012045,0.013107,-0.017233,0.018736,0.052533,-0.021865,-0.021745,-0.059589,-0.060457,-0.048583,0.088455,0.046687,-0.014805
0.033653,0.001069,-0.052907,0.033461,0.010523,0.012579,-0.020650,0.018633,0.051452,-0.022927,-0.023276,-0.055323,-0.058284,-0.051823,0.093450,0.042330,-0.016891
0.039080,0.003204,-0.058142,0.038703,0.009977,0.014432,-0.023781,0.018229,0.050740,-0.024265,-0.025588,-0.054555,-0.053568,-0.053917,0.098615,0.040471,-0.018826
0.044550,0.005657,-0.062910,0.042230,0.009775,0.015598,-0.026374,0.017331,0.050143,-0.025220,-0.027659,-0.056122,-0.048501,-0.055102,0.102773,0.037869,-0.020541
0.047195,0.008239,-0.064485,0.045937,0.010085,0.015996,-0.027264,0.016272,0.049401,-0.023015,-0.027906,-0.056691,-0.043625,-0.055286,0.105663,0.034682,-0.021808
0.049036,0.009047,-0.064028,0.048895,0.011355,0.015724,-0.027361,0.015451,0.047795,-0.020057,-0.026678,-0.054035,-0.038482,-0.054525,0.103651,0.030864,-0.021312
0.049656,0.007031,-0.061140,0.052717,0.012186,0.015028,-0.025994,0.014322,0.044464,-0.019754,-0.026102,-0.050179,-0.032175,-0.052022,0.097736,0.024175,-0.017175
0.049719,0.004655,-0.052571,0.055903,0.013199,0.016061,-0.023621,0.013375,0.040466,-0.019671,-0.022364,-0.044321,-0.026332,-0.049591,0.088836,0.014436,-0.011683
0.048995,0.001817,-0.042260,0.051076,0.013577,0.018182,-0.019941,0.014478,0.035943,-0.013407,-0.021495,-0.039739,-0.021170,-0.052121,0.077575,0.004765,-0.003723
0.046045,0.000082,-0.031667,0.042976,0.014617,0.022645,-0.016302,0.016096,0.032050,-0.008127,-0.019294,-0.036572,-0.017361,-0.056256,0.066844,0.000195,-0.000172
0.042238,-0.000415,-0.020916,0.034126,0.015308,0.027217,-0.012938,0.018182,0.028119,-0.004644,-0.018984,-0.032680,-0.013767,-0.059955,0.055604,-0.001382,0.000990
0.036946,-0.001869,-0.012892,0.022051,0.016458,0.036169,-0.008545,0.020892,0.024576,-0.002243,-0.017277,-0.027932,-0.010408,-0.062650,0.043463,-0.005370,0.005526
0.029248,-0.004060,-0.006346,0.011701,0.018403,0.045981,-0.003762,0.023883,0.021899,-0.000633,-0.015749,-0.023142,-0.007988,-0.064815,0.031408,-0.011353,0.011758
0.020172,-0.007457,-0.001918,0.004256,0.021374,0.050900,-0.000841,0.027391,0.018934,-0.000014,-0.012802,-0.018552,-0.006348,-0.065865,0.020093,-0.020939,0.019862
