AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.001001,-0.003489,-0.001982,0.005653,-0.000134,0.002949,0.001465,-0.001000,0.000657,0.002727,-0.000473,-0.000643,0.001544,0.002063,-0.000728,-0.002787,0.000123
-0.000956,-0.004203,-0.001360,0.004526,0.000336,0.004759,0.003856,-0.001960,0.000379,0.004211,-0.002847,-0.000748,0.002858,0.001338,-0.001142,-0.002122,0.000533
-0.000700,-0.005388,-0.000056,0.001581,0.000901,0.005437,0.006167,-0.002655,-0.000227,0.005119,-0.005571,-0.000687,0.004330,-0.000162,-0.001678,-0.001580,0.000747
-0.000624,-0.007036,0.002032,-0.002619,0.001165,0.005673,0.008134,-0.002919,-0.000526,0.005838,-0.007568,-0.001178,0.005579,-0.002372,-0.001716,0.000053,0.000829
-0.000015,-0.008328,0.004547,-0.006862,0.001561,0.005775,0.009191,-0.002685,-0.000510,0.005768,-0.008573,-0.001998,0.006485,-0.004440,-0.001260,0.001920,0.001049
0.000763,-0.008608,0.006668,-0.010568,0.001633,0.005449,0.009413,-0.002005,-0.000156,0.004417,-0.008541,-0.002039,0.006763,-0.006277,-0.001472,0.002853,0.001380
0.001721,-0.006922,0.007450,-0.010290,0.001198,0.004685,0.008141,-0.001008,0.000653,0.001744,-0.007275,-0.000308,0.005887,-0.006638,-0.002146,0.001742,0.001751
0.002912,-0.005345,0.006818,-0.006160,0.000304,0.003992,0.005092,0.000358,0.001596,-0.001416,-0.003589,0.001895,0.005067,-0.005687,-0.002840,-0.000566,0.001783
0.004077,-0.002238,0.004503,-0.000889,-0.000494,0.003479,0.001583,0.001681,0.002222,-0.004441,0.002405,0.003357,0.003918,-0.004239,-0.002741,-0.002154,0.001778
0.004517,0.003103,0.001526,0.004416,-0.000805,0.003635,-0.001579,0.002870,0.002010,-0.006780,0.006527,0.004291,0.002378,-0.002649,-0.001606,-0.002455,0.001827
0.004309,0.009074,-0.001725,0.008579,-0.000655,0.004803,-0.003564,0.003051,0.001081,-0.007386,0.008282,0.005552,0.000128,-0.001037,-0.000327,-0.001484,0.002008
0.003369,0.013332,-0.004469,0.010171,-0.000066,0.005048,-0.004703,0.002928,-0.000823,-0.006751,0.007909,0.006914,-0.002145,0.000171,0.000919,-0.000651,0.002016
0.000523,0.014378,-0.005809,0.008430,0.000539,0.005009,-0.004800,0.002338,-0.002402,-0.004779,0.006269,0.006977,-0.004537,0.000598,0.002086,0.002953,0.002023
-0.002526,0.012804,-0.005245,0.004332,0.001601,0.004777,-0.004369,0.001822,-0.002832,-0.002086,0.003668,0.005396,-0.006180,0.000887,0.003432,0.007580,0.002240
-0.005727,0.008768,-0.003488,-0.000983,0.002555,0.003884,-0.002788,0.001284,-0.002027,0.001178,-0.000062,0.002978,-0.007177,0.001132,0.002940,0.010549,0.002167
-0.007544,0.003951,-0.000728,-0.006281,0.003767,0.002261,-0.000316,0.000494,0.000275,0.003869,-0.004660,0.000112,-0.007726,0.001532,0.001220,0.011156,0.001645
-0.007366,-0.002283,0.002519,-0.010166,0.004729,-0.000019,0.001475,0.000062,0.003293,0.005942,-0.008795,-0.002903,-0.006530,0.002048,-0.000890,0.009783,0.000608
-0.005195,-0.006486,0.005053,-0.011569,0.005317,-0.003817,0.002608,-0.000439,0.006778,0.006778,-0.010150,-0.006608,-0.003654,0.002312,-0.002290,0.007272,-0.000369
-0.002668,-0.007306,0.006097,-0.010082,0.005803,-0.006887,0.003165,-0.000535,0.009799,0.006801,-0.009669,-0.010235,0.000328,0.002286,-0.002157,0.002698,-0.001313
-0.000324,-0.006400,0.005804,-0.006351,0.005746,-0.009930,0.003186,-0.000595,0.011764,0.006465,-0.007613,-0.013069,0.002817,0.002021,-0.000589,-0.002909,-0.002214
0.001464,-0.004556,0.003774,-0.002756,0.004991,-0.012053,0.002437,-0.000842,0.011620,0.005859,-0.004116,-0.014284,0.003965,0.001737,0.002254,-0.008452,-0.002600
0.000988,-0.003285,0.000588,-0.000452,0.003847,-0.012628,0.001023,-0.001756,0.009797,0.004115,0.000517,-0.013609,0.003412,0.001755,0.005393,-0.010748,-0.001873
