AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.002880,-0.000290,0.001398,0.009103,0.001438,0.000015,0.004305,0.001334,0.000764,0.001492,0.000079,0.005653,0.003529,0.001553,0.000010,-0.000448,-0.000848
0.002096,-0.000479,0.000533,0.013963,0.002827,-0.000853,0.007106,0.000727,0.001249,0.002992,-0.000056,0.007234,0.006627,0.002657,-0.000557,-0.002225,-0.001400
0.000143,-0.000206,-0.000068,0.016504,0.004045,-0.003887,0.009111,0.000000,0.001643,0.004861,-0.000571,0.007422,0.009588,0.003475,-0.002142,-0.005140,-0.002129
-0.000397,0.000027,-0.001414,0.014425,0.004784,-0.007402,0.009856,-0.000375,0.001942,0.006596,-0.001363,0.005447,0.011431,0.003705,-0.003945,-0.008479,-0.002526
-0.002318,0.001057,-0.003979,0.007997,0.005027,-0.010249,0.009684,-0.000550,0.001986,0.007320,-0.002619,0.001870,0.011394,0.002960,-0.004873,-0.010905,-0.002179
-0.005657,0.002638,-0.006447,0.001790,0.005013,-0.011106,0.008562,-0.000384,0.001858,0.007012,-0.003957,-0.000055,0.008707,0.001417,-0.004550,-0.010982,-0.000966
-0.009599,0.004118,-0.006371,-0.000172,0.005160,-0.008129,0.007016,-0.000000,0.001762,0.006347,-0.004105,-0.002269,0.003879,0.000108,-0.002240,-0.007770,-0.000019
-0.011304,0.004848,-0.004733,-0.001990,0.005102,-0.004716,0.005424,0.000535,0.001361,0.004932,-0.002965,-0.004771,0.000136,-0.000483,0.000038,-0.002061,0.000579
-0.010118,0.003363,-0.002680,-0.001196,0.004824,-0.000824,0.003891,0.001949,0.000505,0.002623,-0.001556,-0.005619,-0.002089,-0.001976,0.002564,0.000559,0.000638
-0.007363,0.000609,-0.001354,0.000137,0.004450,0.000555,0.002295,0.003972,0.000501,0.000840,-0.000062,-0.005379,-0.006705,-0.002532,0.006640,0.005943,0.000024
-0.004872,-0.000563,-0.000655,0.003985,0.004170,0.004983,0.000915,0.005031,0.000857,0.000037,0.001409,-0.003646,-0.008503,-0.002098,0.008640,0.009615,-0.000346
-0.001252,-0.003455,-0.000709,0.009598,0.002982,0.006889,-0.000001,0.004865,0.001857,-0.000006,0.004833,-0.001861,-0.008558,-0.001223,0.006976,0.007341,-0.001966
0.000352,-0.006114,-0.001160,0.011282,0.001128,0.007171,-0.001123,0.004163,0.003733,0.000000,0.008709,-0.000686,-0.007119,-0.000308,0.002722,0.002037,-0.003898
0.004365,-0.004681,-0.002262,0.008093,0.000035,0.005859,-0.002609,0.004539,0.005919,0.000376,0.010636,-0.000499,-0.004969,0.000000,0.000274,-0.000039,-0.004417
0.008443,-0.001742,-0.003186,0.002561,-0.000625,0.005702,-0.003134,0.005158,0.008058,0.001619,0.010317,-0.000760,-0.002828,-0.000023,-0.000131,-0.002186,-0.002691
0.010621,-0.000008,-0.002789,-0.000416,-0.000465,0.005531,-0.001749,0.006026,0.010093,0.004336,0.008158,-0.001385,-0.000506,-0.000483,-0.000277,-0.004076,-0.000217
