AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000761,0.001466,0.000527,0.004605,-0.000042,-0.001403,0.000157,0.000878,-0.000009,0.001799,0.000952,-0.003142,-0.001671,-0.000290,0.002143,0.000469,-0.002501
-0.000089,0.001371,0.001479,0.006248,-0.000348,0.000165,0.000431,0.000699,0.000229,0.003763,0.001289,-0.003894,-0.000348,-0.000728,0.002373,0.000973,-0.001809
-0.001866,-0.000066,0.002314,0.006025,-0.000909,0.002835,0.000773,0.000162,0.000823,0.005754,0.001519,-0.004099,0.000321,-0.001349,0.000773,0.001377,-0.000353
-0.004600,-0.001817,0.003265,0.002450,-0.001416,0.007078,0.001184,-0.000118,0.001452,0.007160,0.001506,-0.001996,0.002256,-0.001803,-0.000001,0.001280,0.000045
-0.007146,-0.005164,0.004305,-0.000025,-0.001817,0.011740,0.001689,-0.000908,0.001976,0.006917,0.000710,-0.000242,0.004924,-0.001954,-0.000886,0.000978,0.001198
-0.008722,-0.008984,0.004911,-0.003202,-0.002029,0.016104,0.002157,-0.001866,0.002392,0.005213,-0.000011,0.000136,0.007451,-0.001511,-0.003019,0.000296,0.003357
-0.006997,-0.009975,0.004645,-0.007987,-0.002088,0.018118,0.002127,-0.002202,0.002363,0.003467,-0.000941,0.000641,0.007669,-0.000359,-0.004701,-0.000008,0.004168
-0.002176,-0.006676,0.003982,-0.011925,-0.001988,0.016086,0.002099,-0.002077,0.001927,0.001999,-0.002331,0.000298,0.006201,0.000088,-0.004813,-0.001329,0.004068
0.000455,-0.001227,0.003112,-0.014860,-0.001840,0.008178,0.002011,-0.001597,0.001235,0.001273,-0.004161,-0.000238,0.004223,0.000878,-0.003538,-0.003746,0.003728
0.005071,0.001109,0.002155,-0.014753,-0.000642,0.000109,0.001678,-0.000766,0.000823,0.001500,-0.006111,-0.003481,0.002261,0.001292,-0.001227,-0.005553,0.003585
0.008924,0.008810,0.001615,-0.011301,0.000054,-0.003721,0.001305,-0.000049,0.000809,0.003272,-0.007448,-0.006827,0.001040,0.000939,0.000033,-0.006231,0.003797
0.009140,0.015126,0.001001,-0.006388,0.001130,-0.009778,0.000224,0.000291,0.001119,0.005842,-0.007829,-0.009009,0.000813,0.000061,0.001553,-0.006748,0.004729
0.006750,0.016531,0.001157,-0.001938,0.002976,-0.013271,-0.000230,0.000341,0.001617,0.008566,-0.006205,-0.006807,0.001493,-0.000462,0.003611,-0.006940,0.005331
0.002958,0.010600,0.002398,-0.000287,0.004804,-0.014701,-0.001152,-0.000085,0.002224,0.009238,-0.003200,-0.003017,0.003115,-0.002212,0.004998,-0.006065,0.005570
0.000035,0.001169,0.004059,0.000036,0.006111,-0.012101,-0.002059,-0.000747,0.003008,0.007641,-0.000274,-0.000196,0.005080,-0.004246,0.005749,-0.004719,0.004715
-0.002115,-0.001893,0.005468,0.000945,0.006071,-0.007399,-0.002644,-0.001412,0.004029,0.004818,0.000947,0.001093,0.006585,-0.005365,0.005741,-0.002698,0.002741
-0.005463,-0.010576,0.006116,0.001676,0.004840,-0.002490,-0.001991,-0.002183,0.004847,0.001401,0.004889,0.004677,0.007226,-0.005476,0.005230,-0.001351,0.000680
-0.005445,-0.018067,0.006462,0.000952,0.002309,-0.000270,-0.000299,-0.002803,0.004986,-0.000136,0.008251,0.006346,0.006929,-0.005038,0.004242,-0.000657,-0.000069
-0.004765,-0.019370,0.006292,0.000095,0.000503,-0.000015,0.000223,-0.002025,0.004455,-0.002127,0.008754,0.005314,0.005046,-0.004112,0.002914,-0.000008,-0.001267
-0.004027,-0.014492,0.005098,0.000128,-0.000130,-0.000428,0.002357,-0.000356,0.003180,-0.003240,0.006329,0.003843,0.001695,-0.002575,0.001017,0.000868,-0.002220
-0.003803,-0.007166,0.001863,0.000838,-0.001098,-0.000057,0.004162,0.000315,0.001844,-0.002178,0.001765,0.002720,-0.000104,-0.000848,0.000002,0.000865,-0.001775
-0.003790,-0.001913,-0.000042,0.003204,-0.001348,0.000949,0.004616,0.002416,0.000561,-0.000324,-0.000018,0.002197,-0.002445,0.000030,-0.000932,0.000219,-0.000895
-0.004006,0.000060,-0.001784,0.005084,-0.001356,0.001939,0.003380,0.003845,-0.000053,0.000189,-0.002014,0.001886,-0.004757,0.001519,-0.002972,0.000016,-0.000346
-0.004108,0.001393,-0.003822,0.007181,-0.001346,0.003480,0.000763,0.004029,-0.001626,0.001403,-0.004437,0.001324,-0.006597,0.003218,-0.003938,-0.000179,-0.000276
-0.002904,0.002714,-0.005849,0.010073,-0.001390,0.003629,-0.000344,0.003032,-0.002859,0.001630,-0.004564,0.000937,-0.006531,0.004961,-0.004252,-0.000320,-0.000889
-0.000263,0.003212,-0.008032,0.012384,-0.001248,0.002816,-0.003000,0.001219,-0.003237,0.000365,-0.002152,0.000081,-0.005031,0.006514,-0.003900,-0.000027,-0.002250
0.001199,0.003738,-0.008327,0.014191,-0.001664,0.000582,-0.004988,-0.000020,-0.003171,-0.000448,0.000006,-0.000553,-0.001912,0.007268,-0.002731,0.000008,-0.004261
0.005168,0.004927,-0.006747,0.013823,-0.002198,-0.000007,-0.005409,-0.001543,-0.002977,-0.002680,0.002667,-0.001953,-0.000000,0.006938,-0.000396,0.000403,-0.005887
0.009783,0.007524,-0.004802,0.012778,-0.002233,-0.001461,-0.003118,-0.002825,-0.002648,-0.004781,0.006700,-0.003634,0.001509,0.004621,0.000518,0.001334,-0.006569
0.014022,0.013214,-0.003948,0.009575,-0.001520,-0.002329,-0.000394,-0.000811,-0.000915,-0.005342,0.008675,-0.004756,0.003457,0.000593,0.002963,0.001283,-0.005579
0.016828,0.018586,-0.003998,0.006349,-0.000155,0.000001,0.001540,0.000479,0.000111,-0.003438,0.009170,-0.005025,0.006008,-0.001050,0.005240,0.001476,-0.002944
0.016625,0.022640,-0.004437,0.002754,0.000496,0.003628,0.007256,0.004542,0.001762,-0.000883,0.008335,-0.003568,0.009337,-0.005893,0.006601,0.002298,-0.000327
0.012312,0.023275,-0.003892,0.000298,0.002383,0.012338,0.013184,0.010421,0.003263,0.000087,0.006449,-0.001116,0.010943,-0.011433,0.007659,0.003873,0.000793
0.004854,0.020037,-0.002561,-0.000657,0.004896,0.021431,0.017569,0.016623,0.004109,0.001615,0.004354,0.000239,0.012222,-0.014939,0.008220,0.006236,0.003385
0.000069,0.014228,-0.000562,-0.003985,0.007616,0.027712,0.019837,0.021816,0.004333,0.002845,0.002434,0.003384,0.012651,-0.014691,0.007565,0.009636,0.005555
-0.002675,0.006667,0.000248,-0.005490,0.008775,0.028111,0.019933,0.023510,0.003320,0.002695,0.001351,0.007406,0.012600,-0.010319,0.004754,0.011680,0.006296
-0.008898,0.000373,0.003291,-0.006483,0.007172,0.022128,0.016320,0.020656,0.001178,0.001586,0.000883,0.011091,0.010488,-0.003492,0.001609,0.011110,0.006088
-0.014490,-0.004888,0.008068,-0.006849,0.004226,0.009630,0.009343,0.014007,-0.000031,0.000062,0.000760,0.013095,0.004920,0.000017,-0.000000,0.007251,0.005114
-0.014494,-0.011896,0.012038,-0.008021,0.000714,0.000089,0.001286,0.006571,-0.001019,-0.001399,0.000747,0.012728,0.000014,0.003959,-0.001577,0.001433,0.003940
-0.009569,-0.013946,0.012900,-0.007884,-0.000575,-0.006044,-0.001501,0.000561,-0.001265,-0.003170,0.000435,0.008954,-0.002669,0.010228,-0.005096,-0.000686,0.002680
-0.003120,-0.013130,0.010430,-0.007108,-0.004460,-0.016299,-0.007387,-0.002160,-0.000706,-0.003781,-0.000020,0.003869,-0.006842,0.013063,-0.007928,-0.006650,0.001365
-0.000177,-0.011205,0.005227,-0.005970,-0.007798,-0.022038,-0.012279,-0.009154,-0.000352,-0.003587,-0.001182,0.000099,-0.011471,0.012357,-0.009311,-0.011460,0.000178
0.000473,-0.009924,0.000654,-0.004431,-0.008171,-0.021197,-0.014824,-0.014135,-0.000295,-0.002954,-0.003007,-0.002793,-0.014304,0.009697,-0.007646,-0.012416,-0.000545
0.001939,-0.009041,-0.000892,-0.003163,-0.006387,-0.015005,-0.015073,-0.016129,-0.000458,-0.001802,-0.004624,-0.008600,-0.014307,0.006842,-0.004156,-0.009542,-0.002015
0.002613,-0.008429,-0.005274,-0.000761,-0.003476,-0.006999,-0.012665,-0.016450,-0.001249,-0.000485,-0.005458,-0.012826,-0.012241,0.004414,-0.001634,-0.005562,-0.003363
0.002074,-0.007611,-0.008801,0.000259,-0.000961,-0.001773,-0.009600,-0.016060,-0.003054,0.000090,-0.003529,-0.014253,-0.009826,0.002484,-0.000458,-0.001794,-0.004194
0.001242,-0.007636,-0.008700,0.002604,0.000006,-0.000051,-0.007385,-0.014910,-0.006071,0.001184,-0.000443,-0.012311,-0.008334,0.000881,-0.000365,0.000239,-0.004308
0.001131,-0.004841,-0.005215,0.003299,0.000865,-0.000240,-0.006121,-0.012868,-0.008025,0.001217,0.000547,-0.008034,-0.007603,0.000013,-0.000912,0.003796,-0.003436
0.001733,-0.000908,-0.001020,0.002884,0.001096,-0.001732,-0.005424,-0.010501,-0.008778,0.001434,0.003100,-0.003437,-0.006431,-0.000108,-0.002272,0.006277,-0.001822
0.002612,0.000233,0.000437,0.001083,0.000100,-0.004962,-0.004528,-0.008418,-0.008315,0.001494,0.003674,-0.000619,-0.005553,-0.000572,-0.004042,0.006589,-0.000126
0.001090,0.003340,0.002784,-0.000108,-0.000599,-0.009264,-0.004259,-0.006844,-0.006861,0.000422,0.000970,0.000005,-0.005605,-0.001395,-0.005923,0.005450,0.000908
-0.000119,0.003908,0.004503,-0.002897,-0.002251,-0.012123,-0.004547,-0.006163,-0.004848,-0.000091,-0.000222,0.000008,-0.006376,-0.002632,-0.005816,0.003459,0.003164
-0.002650,0.002337,0.003123,-0.007189,-0.003847,-0.011478,-0.005225,-0.005533,-0.002738,-0.001168,-0.003419,-0.000268,-0.006476,-0.003616,-0.003520,0.001377,0.004647
