AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.000527,-0.022531,0.011640,-0.012353,0.016363,0.022312,-0.005878,0.003531,0.029549,-0.009278,-0.011609,-0.011051,-0.019103,-0.008717,0.019977,-0.017687,0.000319
0.002021,-0.023613,0.010246,-0.013442,0.019102,0.024086,-0.007182,0.005475,0.035225,-0.007717,-0.012753,-0.011725,-0.020048,-0.007837,0.024657,-0.019115,0.000246
0.003999,-0.023371,0.008856,-0.014346,0.022507,0.025783,-0.008108,0.007718,0.041112,-0.005537,-0.014279,-0.012511,-0.022851,-0.006677,0.028847,-0.021793,0.000444
0.005836,-0.022081,0.008992,-0.014483,0.026787,0.027141,-0.008898,0.010471,0.048029,-0.003424,-0.016205,-0.012363,-0.025643,-0.005037,0.034412,-0.024101,0.000618
0.007166,-0.017509,0.009014,-0.014479,0.030604,0.028160,-0.010845,0.012981,0.054783,-0.001379,-0.017694,-0.012106,-0.029084,-0.002740,0.039342,-0.025497,0.001735
0.007538,-0.015979,0.005994,-0.014411,0.034177,0.028508,-0.012905,0.015005,0.061628,0.000436,-0.019033,-0.011094,-0.031975,-0.000536,0.044073,-0.026563,0.002948
0.007794,-0.013855,0.002799,-0.014196,0.037255,0.028307,-0.015151,0.016803,0.067743,0.001653,-0.020953,-0.009641,-0.034063,0.001573,0.048383,-0.027299,0.004288
0.006895,-0.012117,-0.000263,-0.013418,0.039945,0.027810,-0.016652,0.019333,0.073583,0.002857,-0.022506,-0.008157,-0.035030,0.003920,0.052059,-0.027846,0.005716
0.005516,-0.010755,-0.001985,-0.011556,0.043822,0.027525,-0.017808,0.021564,0.078781,0.004607,-0.024776,-0.006644,-0.034779,0.006284,0.055408,-0.027628,0.007059
0.003694,-0.010428,-0.003667,-0.009654,0.047091,0.027869,-0.018156,0.023807,0.083236,0.006812,-0.026259,-0.005932,-0.034099,0.008519,0.058671,-0.027572,0.008414
0.001759,-0.010409,-0.005339,-0.008461,0.050018,0.027804,-0.018135,0.026989,0.087859,0.008921,-0.027319,-0.005127,-0.032753,0.009995,0.063301,-0.026702,0.009694
-0.000479,-0.010095,-0.006968,-0.007259,0.052793,0.027535,-0.017646,0.029751,0.091265,0.011518,-0.026539,-0.003505,-0.030996,0.011305,0.067025,-0.025994,0.010987
-0.002751,-0.008207,-0.008555,-0.005864,0.054934,0.026843,-0.017242,0.032093,0.093683,0.013974,-0.024822,-0.000623,-0.029396,0.012540,0.069883,-0.023267,0.012092
-0.005155,-0.005994,-0.011245,-0.004169,0.056514,0.023397,-0.016957,0.034134,0.095321,0.016216,-0.022639,0.002473,-0.027341,0.013675,0.071736,-0.022833,0.013514
-0.007339,-0.003594,-0.013849,-0.002392,0.057603,0.019708,-0.016445,0.035745,0.095810,0.018322,-0.020404,0.005826,-0.023963,0.014608,0.072723,-0.020973,0.014931
