AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.001476,0.000836,0.001245,-0.000520,0.000935,0.000898,0.001447,0.002668,-0.002459,-0.002418,0.000138,-0.001305,-0.004748,-0.002570,0.005200,-0.002336,-0.000448
-0.000626,0.002726,0.001790,-0.001567,0.001180,0.002138,0.002169,0.003397,-0.002614,-0.004030,0.000386,-0.001284,-0.006196,-0.003200,0.006386,-0.003606,-0.000663
0.000762,0.004380,0.002332,-0.002904,0.001325,0.003983,0.002479,0.004258,-0.002375,-0.005462,0.000645,-0.000966,-0.006869,-0.003326,0.006524,-0.004484,-0.001372
0.001989,0.004256,0.002641,-0.004810,0.001139,0.005848,0.002961,0.004840,-0.001184,-0.005823,0.000727,0.000793,-0.005870,-0.002764,0.005487,-0.004396,-0.002180
0.002927,0.002483,0.002502,-0.006538,0.000926,0.006839,0.003382,0.004072,0.001014,-0.003779,0.000363,0.003851,-0.003466,-0.001433,0.003174,-0.003539,-0.002706
0.003270,0.000773,0.001840,-0.007509,0.000906,0.006769,0.003804,0.001866,0.004365,0.000618,-0.000250,0.007282,0.001161,0.000472,-0.000366,-0.002397,-0.002030
0.002127,-0.002129,0.000430,-0.008115,0.001602,0.005884,0.004128,-0.001783,0.009324,0.006414,-0.001096,0.009401,0.007888,0.002781,-0.004693,-0.003539,-0.000592
0.000059,-0.004136,-0.001721,-0.008186,0.002717,0.004854,0.004258,-0.006007,0.015838,0.013507,-0.001678,0.010333,0.014935,0.005590,-0.007417,-0.007336,0.000817
-0.002032,-0.006423,-0.004695,-0.008403,0.005205,0.003798,0.004458,-0.009427,0.023538,0.019981,-0.001830,0.009890,0.021548,0.008663,-0.008097,-0.012774,0.002145
-0.003896,-0.008070,-0.007787,-0.009221,0.008895,0.003435,0.004389,-0.010677,0.031819,0.023600,-0.001858,0.007279,0.026737,0.010596,-0.006931,-0.019232,0.003280
-0.003502,-0.008081,-0.009907,-0.010145,0.013576,0.003270,0.004256,-0.009596,0.038823,0.024141,-0.001390,0.003626,0.029604,0.011310,-0.004791,-0.025054,0.003839
-0.001058,-0.006167,-0.010459,-0.010233,0.017569,0.004759,0.003686,-0.004917,0.042692,0.020785,-0.000434,-0.001250,0.029080,0.010741,-0.002138,-0.027475,0.003126
0.001914,-0.005710,-0.009394,-0.010466,0.020988,0.007312,0.003592,0.003641,0.043352,0.014685,0.000422,-0.004427,0.025492,0.008678,0.001062,-0.024691,0.001253
0.005126,-0.006913,-0.006735,-0.007954,0.022220,0.009713,0.003750,0.012927,0.038944,0.009045,0.000408,-0.004069,0.017943,0.005145,0.003984,-0.016362,-0.001334
0.007731,-0.007016,-0.002532,-0.002325,0.020811,0.010053,0.003923,0.020941,0.028365,0.004417,0.000007,-0.000689,0.009409,0.000445,0.005301,-0.003035,-0.002652
0.008547,-0.005428,0.002785,0.004475,0.016448,0.009915,0.003483,0.025089,0.014519,0.000146,-0.000474,0.003644,0.002011,-0.003520,0.004464,0.009988,-0.002625
0.008261,-0.000907,0.007241,0.012094,0.008789,0.008713,0.001596,0.024436,-0.000464,-0.002776,0.000085,0.008232,-0.004723,-0.005777,0.002475,0.019433,-0.002546
0.006739,0.003904,0.009623,0.019420,0.000464,0.006159,-0.000714,0.019510,-0.014538,-0.004587,0.001543,0.011733,-0.010304,-0.006070,0.000194,0.024058,-0.002061
0.003833,0.007010,0.009860,0.025265,-0.007045,0.003261,-0.003112,0.012415,-0.025295,-0.006988,0.003015,0.011750,-0.014724,-0.005466,-0.001837,0.023245,-0.001291
0.001193,0.009123,0.008630,0.027776,-0.012412,-0.001247,-0.005493,0.004111,-0.032317,-0.009170,0.004758,0.008910,-0.016982,-0.004046,-0.003416,0.018246,-0.000916
-0.000808,0.010998,0.005968,0.026992,-0.016840,-0.004517,-0.007105,-0.004019,-0.035624,-0.012257,0.006521,0.002503,-0.017913,-0.002284,-0.004657,0.012133,-0.000846
-0.003372,0.010340,0.002498,0.021115,-0.017475,-0.006349,-0.007471,-0.009068,-0.033861,-0.015355,0.007615,-0.005441,-0.018041,-0.001062,-0.004346,0.006730,-0.001140
-0.005976,0.005909,-0.001389,0.013805,-0.016028,-0.006481,-0.006450,-0.011687,-0.029031,-0.016328,0.007014,-0.011645,-0.018317,-0.001174,-0.002313,0.003854,-0.001832
-0.008173,-0.000307,-0.004243,0.005529,-0.013657,-0.007049,-0.004180,-0.012471,-0.024033,-0.015059,0.004451,-0.015352,-0.016697,-0.002584,-0.000308,0.004136,-0.001885
-0.010071,-0.006118,-0.005316,-0.003228,-0.011300,-0.006104,-0.001340,-0.012730,-0.019156,-0.012607,0.000647,-0.016858,-0.013112,-0.003687,0.001169,0.006033,-0.000850
-0.010465,-0.009025,-0.005238,-0.012122,-0.010256,-0.004397,0.000642,-0.013290,-0.014806,-0.009298,-0.002300,-0.015261,-0.009190,-0.003772,0.001594,0.008097,0.000117
-0.008922,-0.009621,-0.004128,-0.019868,-0.009686,-0.002545,0.001778,-0.013574,-0.011672,-0.005552,-0.004243,-0.011298,-0.005138,-0.002504,0.001559,0.008104,0.000879
-0.006033,-0.008545,-0.002072,-0.023692,-0.009392,-0.001058,0.002541,-0.013044,-0.009448,-0.002442,-0.005597,-0.004971,-0.002228,-0.000758,0.001533,0.006678,0.000940
-0.002796,-0.005715,0.000572,-0.024132,-0.008867,-0.001096,0.002790,-0.010944,-0.007862,0.000287,-0.006287,0.001934,-0.000081,0.001756,0.000846,0.002798,0.000058
0.000722,-0.000692,0.002912,-0.021719,-0.008542,-0.001446,0.002161,-0.008176,-0.006868,0.001638,-0.006259,0.007605,0.001552,0.004922,-0.000977,-0.001548,-0.001515
0.002901,0.005634,0.004741,-0.017248,-0.006822,-0.002063,0.000903,-0.004306,-0.005172,0.001401,-0.004437,0.011462,0.002247,0.007796,-0.003310,-0.005644,-0.003242
0.003592,0.010995,0.004679,-0.010858,-0.004315,-0.002881,-0.000509,-0.000125,-0.002991,0.000165,-0.001605,0.013874,0.002782,0.009571,-0.005003,-0.008654,-0.004951
0.002835,0.014704,0.003642,-0.003920,-0.001734,-0.004389,-0.001517,0.004362,-0.001021,-0.001225,0.000911,0.014200,0.004227,0.009751,-0.007051,-0.010132,-0.005680
0.000869,0.016206,0.002006,0.003862,0.000489,-0.005633,-0.002182,0.007652,0.000687,-0.002147,0.002303,0.011608,0.006468,0.008746,-0.008776,-0.010132,-0.004598
-0.001687,0.015946,-0.000167,0.008934,0.001997,-0.006530,-0.002345,0.008470,0.001937,-0.002585,0.003932,0.006469,0.007472,0.006511,-0.009224,-0.008295,-0.001839
