AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.003183,-0.000475,0.008951,-0.036741,0.011503,-0.055879,-0.019931,-0.005789,-0.011853,-0.025645,0.011318,0.004584,-0.021946,-0.032300,0.009626,-0.005391,0.010532
0.014990,-0.015961,0.014099,-0.043563,0.014174,-0.058265,-0.017180,-0.006812,-0.016274,-0.027482,0.016459,0.007713,-0.023332,-0.033805,0.010505,-0.009129,0.013391
0.025810,-0.027625,0.017214,-0.044871,0.015218,-0.053591,-0.012579,-0.010794,-0.019312,-0.016902,0.020821,0.023628,-0.024637,-0.030232,0.007784,-0.018125,0.015634
0.036643,-0.035465,0.021050,-0.039940,0.014401,-0.043529,-0.002136,-0.009263,-0.017800,-0.005884,0.023002,0.034946,-0.020734,-0.022904,0.007318,-0.026739,0.015059
0.040159,-0.040681,0.022164,-0.029676,0.011538,-0.027849,0.005892,-0.008513,-0.014772,0.004948,0.023002,0.042356,-0.007822,-0.013411,0.007434,-0.031766,0.012987
0.036975,-0.049151,0.020557,-0.024073,0.007705,-0.006551,0.014760,-0.005502,-0.008868,0.013946,0.032435,0.044995,0.005787,0.001572,0.006157,-0.033207,0.008369
0.025763,-0.051655,0.010706,-0.033043,0.003231,0.006033,0.010891,-0.004701,-0.001788,0.014324,0.031499,0.042863,0.013805,0.005992,-0.006412,-0.032363,-0.005160
0.015796,-0.031634,0.004488,-0.028176,0.006957,0.011849,0.013297,0.002980,0.002930,0.011389,0.022063,0.027891,0.016749,0.009845,-0.021455,-0.028305,-0.019202
0.008555,-0.003052,0.004056,-0.010779,0.016885,0.013797,0.010114,0.018545,0.006485,-0.002385,0.017970,0.012909,0.018219,0.010593,-0.031194,-0.022138,-0.032862
0.009868,0.024768,0.001745,0.011378,0.030910,0.013987,0.013934,0.030379,0.010351,-0.015908,0.019819,-0.007145,0.003330,-0.007840,-0.025255,0.006169,-0.040199
0.014759,0.036322,-0.000765,0.026414,0.042131,0.012667,0.027214,0.038149,0.013672,-0.039893,0.026121,-0.029748,-0.011133,-0.029102,0.006607,0.043681,-0.045744
0.012135,0.059410,-0.007417,0.049338,0.048354,0.011326,0.041198,0.045693,0.019356,-0.048317,0.029064,-0.034711,-0.028639,-0.043736,0.044543,0.073084,-0.045122
0.015877,0.084757,-0.012065,0.084099,0.049139,0.011380,0.054176,0.052824,0.033589,-0.041519,0.024911,-0.020728,-0.041350,-0.052282,0.080801,0.092653,-0.039452
0.015282,0.100109,-0.020701,0.111742,0.044306,0.032511,0.046693,0.050541,0.054822,-0.031835,0.015875,-0.003636,-0.046366,-0.052941,0.146183,0.119061,-0.027215
0.020582,0.109206,-0.027006,0.138859,0.034931,0.057211,0.031031,0.046445,0.078791,-0.021675,0.018850,0.023789,-0.047445,-0.046503,0.195467,0.138053,-0.007888
