AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.003705,0.004771,-0.001714,0.004592,0.000377,0.001004,-0.000362,0.002065,0.001256,-0.002989,-0.000342,0.001759,0.003112,0.000750,-0.001052,-0.000100,-0.000615
0.007003,0.008595,-0.002670,0.007247,0.000063,0.003212,0.000670,0.004109,0.002604,-0.002962,0.000128,0.003099,0.004008,0.003675,-0.001923,-0.000603,-0.001316
0.009646,0.010651,-0.003341,0.009335,-0.000467,0.004829,0.002302,0.005649,0.003693,-0.001975,0.000929,0.004407,0.003962,0.006926,-0.003036,-0.000948,-0.002124
0.011505,0.011654,-0.003645,0.009437,-0.000812,0.005785,0.004035,0.006647,0.004290,0.000050,0.002192,0.005606,0.003021,0.009540,-0.004147,-0.001068,-0.002718
0.012425,0.012671,-0.003049,0.007648,-0.001028,0.005917,0.005349,0.006856,0.004419,0.002842,0.003062,0.005728,0.001366,0.011160,-0.003814,-0.001099,-0.003172
0.012442,0.012958,-0.002145,0.004957,-0.001182,0.005553,0.005996,0.006265,0.004040,0.005729,0.003595,0.004898,-0.000884,0.011657,-0.002293,-0.001335,-0.003290
0.011237,0.011387,-0.001038,0.001888,-0.001286,0.001889,0.005566,0.004222,0.003121,0.007640,0.003645,0.004225,-0.003565,0.010492,-0.000515,-0.001317,-0.002702
0.009220,0.008315,-0.000455,-0.000485,-0.001341,-0.001425,0.004192,0.001448,0.001713,0.008286,0.004022,0.004500,-0.006003,0.008112,0.001114,-0.001337,-0.001731
0.006602,0.004828,-0.000695,-0.002283,-0.001170,-0.003623,0.001856,-0.000963,0.000155,0.007527,0.004657,0.005226,-0.007906,0.005367,0.002350,-0.001172,-0.000638
0.004724,0.001868,-0.001585,-0.003052,-0.001168,-0.002523,-0.000390,-0.001701,-0.000993,0.005109,0.005693,0.006001,-0.008637,0.002783,0.002158,-0.001754,0.000368
0.003189,0.000395,-0.003040,-0.002608,-0.001382,0.000793,-0.002196,-0.000540,-0.001429,0.001705,0.006622,0.006602,-0.007794,0.001397,0.000526,-0.002379,0.001132
0.001511,-0.002096,-0.004034,-0.001691,-0.001881,0.005461,-0.002864,0.001454,-0.001458,-0.000877,0.007229,0.006733,-0.006238,0.000791,-0.002401,-0.002988,0.001510
0.000215,-0.003558,-0.004547,-0.002036,-0.001983,0.010106,-0.002167,0.003904,-0.001215,-0.001679,0.007871,0.006778,-0.003770,0.000178,-0.006062,-0.003089,0.001487
-0.000868,-0.002514,-0.003575,-0.003881,-0.001434,0.013703,-0.000618,0.006605,-0.000481,-0.000828,0.007799,0.005350,-0.000328,-0.000614,-0.007021,-0.002726,0.000776
-0.000874,0.000440,-0.001827,-0.005121,-0.000350,0.014801,0.001215,0.009030,0.000568,0.001008,0.006587,0.002470,0.003722,-0.001682,-0.005335,-0.002357,-0.000394
-0.000181,0.003428,0.000747,-0.006083,0.000691,0.011342,0.003204,0.009510,0.001803,0.003392,0.004690,-0.000336,0.006667,-0.002378,-0.002057,-0.001997,-0.001367
0.001261,0.005040,0.002303,-0.004799,0.001447,0.005217,0.004575,0.007586,0.003021,0.005688,0.003158,-0.001618,0.008436,-0.002782,0.002281,-0.001769,-0.002038
0.003503,0.006036,0.002719,-0.003553,0.002265,-0.002234,0.004300,0.003568,0.004036,0.006801,0.001833,-0.001816,0.008985,-0.002666,0.006897,-0.001076,-0.001786
0.008870,0.007237,0.002215,-0.003668,0.002966,-0.007254,0.001802,-0.000677,0.004855,0.004834,0.001110,-0.001934,0.008044,-0.002222,0.010557,0.000006,-0.000479
0.015790,0.008645,-0.000256,-0.005269,0.003357,-0.010397,-0.002275,-0.004461,0.005143,-0.000417,0.000558,-0.002596,0.005750,-0.001395,0.012240,0.001458,0.002179
0.023512,0.012002,-0.003310,-0.007685,0.003129,-0.010579,-0.007532,-0.007291,0.005549,-0.006316,-0.000712,-0.003856,0.001885,-0.000426,0.011986,0.002416,0.006437
0.034882,0.021727,-0.007423,-0.011483,0.002392,-0.008702,-0.012990,-0.009080,0.006293,-0.011379,-0.002569,-0.004483,-0.002718,-0.000464,0.009477,0.003195,0.012060
0.046139,0.035268,-0.010712,-0.015693,0.001698,-0.005283,-0.017489,-0.008969,0.007957,-0.014824,-0.005187,-0.004957,-0.006924,-0.001338,0.007284,0.003832,0.017654
0.054364,0.048328,-0.012355,-0.017626,0.001345,-0.003649,-0.019644,-0.006918,0.009942,-0.015891,-0.008747,-0.005050,-0.009829,-0.002753,0.006251,0.004128,0.021595
0.055968,0.057111,-0.011308,-0.018666,0.001271,-0.004648,-0.018237,-0.003297,0.012006,-0.014080,-0.012416,-0.005033,-0.011749,-0.004353,0.005746,0.003284,0.022790
0.049242,0.056889,-0.009294,-0.016500,0.001096,-0.007501,-0.013186,0.000470,0.013590,-0.009524,-0.015438,-0.004496,-0.012390,-0.006279,0.005137,0.001306,0.019925
0.032538,0.046373,-0.005757,-0.011804,0.001668,-0.010002,-0.005179,0.003878,0.014570,-0.002464,-0.016908,-0.003778,-0.010961,-0.007920,0.003555,-0.001167,0.013692
0.010986,0.026188,0.000159,-0.006138,0.002948,-0.008288,0.003396,0.007630,0.014431,0.004728,-0.015928,-0.003516,-0.008030,-0.008391,0.001714,-0.003162,0.004423
