AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.000878,-0.000190,-0.000034,-0.000780,0.001818,0.000320,-0.000203,0.000825,0.002373,0.001441,0.000271,-0.001304,-0.000333,0.000009,0.003054,0.001380,0.000440
-0.000926,-0.000081,-0.000038,-0.000860,0.002060,0.000378,-0.000241,0.000907,0.002653,0.001615,0.000319,-0.001650,-0.000398,0.000003,0.003524,0.001621,0.000463
-0.000957,-0.000008,-0.000046,-0.000937,0.002283,0.000435,-0.000275,0.000971,0.002897,0.001751,0.000373,-0.002021,-0.000464,-0.000000,0.003967,0.001862,0.000465
-0.000962,0.000011,-0.000054,-0.001010,0.002477,0.000488,-0.000303,0.001023,0.003095,0.001835,0.000430,-0.002406,-0.000522,-0.000009,0.004371,0.002094,0.000447
-0.000955,0.000081,-0.000066,-0.001078,0.002633,0.000531,-0.000323,0.001057,0.003235,0.001874,0.000483,-0.002796,-0.000573,-0.000034,0.004715,0.002309,0.000415
-0.000925,0.000193,-0.000081,-0.001142,0.002737,0.000563,-0.000330,0.001070,0.003307,0.001856,0.000528,-0.003175,-0.000626,-0.000075,0.004983,0.002492,0.000365
-0.000881,0.000331,-0.000098,-0.001194,0.002790,0.000581,-0.000323,0.001057,0.003301,0.001779,0.000561,-0.003520,-0.000683,-0.000127,0.005155,0.002626,0.000309
-0.000808,0.000479,-0.000118,-0.001214,0.002776,0.000588,-0.000296,0.001007,0.003211,0.001623,0.000586,-0.003817,-0.000739,-0.000188,0.005218,0.002696,0.000246
-0.000693,0.000627,-0.000138,-0.001183,0.002702,0.000573,-0.000252,0.000919,0.003021,0.001409,0.000603,-0.004052,-0.000795,-0.000255,0.005153,0.002697,0.000183
-0.000546,0.000783,-0.000154,-0.001079,0.002559,0.000526,-0.000199,0.000803,0.002730,0.001139,0.000615,-0.004210,-0.000847,-0.000323,0.004938,0.002617,0.000125
-0.000377,0.000953,-0.000165,-0.000947,0.002345,0.000443,-0.000143,0.000661,0.002349,0.000844,0.000615,-0.004266,-0.000887,-0.000389,0.004564,0.002468,0.000073
-0.000205,0.001140,-0.000166,-0.000781,0.002054,0.000336,-0.000084,0.000504,0.001891,0.000542,0.000603,-0.004210,-0.000902,-0.000449,0.004027,0.002251,0.000031
-0.000070,0.001340,-0.000157,-0.000590,0.001692,0.000230,-0.000034,0.000338,0.001375,0.000263,0.000578,-0.004027,-0.000879,-0.000500,0.003335,0.001970,0.000005
-0.000003,0.001542,-0.000137,-0.000374,0.001269,0.000153,-0.000004,0.000178,0.000840,0.000065,0.000545,-0.003725,-0.000808,-0.000539,0.002517,0.001625,-0.000002
0.000032,0.001732,-0.000104,-0.000150,0.000821,0.000103,0.000005,0.000051,0.000357,-0.000002,0.000504,-0.003302,-0.000703,-0.000561,0.001617,0.001223,-0.000029
0.000146,0.001882,-0.000050,-0.000012,0.000407,0.000081,0.000039,0.000000,0.000054,-0.000103,0.000456,-0.002756,-0.000562,-0.000559,0.000769,0.000786,-0.000074
0.000314,0.002004,-0.000008,0.000034,0.000104,0.000062,0.000102,-0.000040,-0.000025,-0.000342,0.000419,-0.002102,-0.000393,-0.000529,0.000164,0.000378,-0.000121
0.000508,0.002107,0.000004,0.000204,-0.000001,0.000047,0.000182,-0.000167,-0.000295,-0.000680,0.000391,-0.001390,-0.000211,-0.000457,-0.000014,0.000088,-0.000159
0.000702,0.002172,0.000047,0.000464,-0.000150,0.000034,0.000272,-0.000367,-0.000808,-0.001080,0.000345,-0.000720,-0.000062,-0.000346,-0.000407,-0.000004,-0.000185
0.000881,0.002193,0.000128,0.000764,-0.000498,0.000024,0.000368,-0.000599,-0.001451,-0.001505,0.000286,-0.000230,-0.000002,-0.000209,-0.001231,-0.000174,-0.000207
0.001042,0.002188,0.000223,0.001054,-0.000943,0.000014,0.000466,-0.000843,-0.002115,-0.001911,0.000220,-0.000006,0.000021,-0.000077,-0.002254,-0.000542,-0.000218
0.001180,0.002162,0.000327,0.001334,-0.001412,0.000005,0.000561,-0.001056,-0.002726,-0.002269,0.000153,0.000100,0.000102,-0.000005,-0.003271,-0.001014,-0.000236
0.001305,0.002126,0.000445,0.001582,-0.001845,0.000000,0.000646,-0.001229,-0.003259,-0.002565,0.000090,0.000460,0.000225,0.000017,-0.004162,-0.001503,-0.000248
0.001408,0.002085,0.000579,0.001783,-0.002227,-0.000007,0.000716,-0.001375,-0.003700,-0.002802,0.000038,0.000993,0.000374,0.000098,-0.004886,-0.001970,-0.000259
0.001495,0.002041,0.000714,0.001933,-0.002546,-0.000026,0.000767,-0.001497,-0.004054,-0.002963,0.000006,0.001594,0.000519,0.000227,-0.005431,-0.002393,-0.000270
0.001571,0.001999,0.000847,0.002068,-0.002793,-0.000054,0.000792,-0.001603,-0.004318,-0.003047,-0.000003,0.002177,0.000642,0.000387,-0.005798,-0.002717,-0.000282
0.001645,0.001950,0.000967,0.002185,-0.002971,-0.000080,0.000791,-0.001686,-0.004497,-0.003041,-0.000042,0.002676,0.000738,0.000569,-0.005999,-0.002944,-0.000291
0.001714,0.001893,0.001088,0.002283,-0.003095,-0.000113,0.000764,-0.001739,-0.004591,-0.002960,-0.000101,0.003065,0.000807,0.000769,-0.006052,-0.003081,-0.000299
0.001789,0.001835,0.001196,0.002340,-0.003157,-0.000115,0.000727,-0.001774,-0.004608,-0.002818,-0.000148,0.003339,0.000853,0.000982,-0.005976,-0.003129,-0.000306
0.001846,0.001803,0.001277,0.002344,-0.003170,-0.000116,0.000681,-0.001795,-0.004557,-0.002657,-0.000174,0.003489,0.000871,0.001187,-0.005768,-0.003086,-0.000324
0.001912,0.001799,0.001326,0.002288,-0.003129,-0.000117,0.000630,-0.001791,-0.004439,-0.002487,-0.000186,0.003528,0.000874,0.001363,-0.005437,-0.002965,-0.000354
0.001963,0.001815,0.001336,0.002167,-0.003040,-0.000124,0.000575,-0.001760,-0.004261,-0.002293,-0.000194,0.003461,0.000873,0.001505,-0.005008,-0.002794,-0.000391
0.002000,0.001802,0.001309,0.001985,-0.002915,-0.000135,0.000523,-0.001701,-0.004032,-0.002090,-0.000198,0.003296,0.000849,0.001609,-0.004496,-0.002588,-0.000435
0.002001,0.001721,0.001250,0.001750,-0.002753,-0.000152,0.000473,-0.001619,-0.003762,-0.001887,-0.000204,0.003061,0.000790,0.001670,-0.003931,-0.002367,-0.000479
0.001973,0.001546,0.001159,0.001494,-0.002572,-0.000174,0.000426,-0.001527,-0.003459,-0.001703,-0.000204,0.002766,0.000709,0.001687,-0.003325,-0.002146,-0.000525
0.001934,0.001293,0.001048,0.001244,-0.002363,-0.000213,0.000383,-0.001419,-0.003138,-0.001523,-0.000199,0.002425,0.000602,0.001666,-0.002710,-0.001934,-0.000566
0.001892,0.001025,0.000931,0.001021,-0.002127,-0.000280,0.000342,-0.001292,-0.002810,-0.001342,-0.000191,0.002061,0.000477,0.001609,-0.002110,-0.001738,-0.000596
0.001851,0.000771,0.000810,0.000791,-0.001873,-0.000383,0.000302,-0.001154,-0.002478,-0.001153,-0.000184,0.001694,0.000352,0.001517,-0.001547,-0.001547,-0.000619
0.001812,0.000544,0.000688,0.000571,-0.001615,-0.000522,0.000266,-0.001002,-0.002151,-0.000967,-0.000179,0.001340,0.000238,0.001389,-0.001036,-0.001360,-0.000634
0.001753,0.000361,0.000559,0.000365,-0.001366,-0.000677,0.000223,-0.000847,-0.001838,-0.000793,-0.000174,0.001005,0.000152,0.001224,-0.000598,-0.001186,-0.000631
0.001676,0.000214,0.000428,0.000192,-0.001131,-0.000805,0.000179,-0.000698,-0.001546,-0.000638,-0.000159,0.000703,0.000100,0.001029,-0.000257,-0.001033,-0.000610
0.001566,0.000087,0.000300,0.000079,-0.000914,-0.000888,0.000133,-0.000557,-0.001285,-0.000506,-0.000141,0.000439,0.000066,0.000811,-0.000049,-0.000906,-0.000569
0.001419,0.000010,0.000198,0.000017,-0.000721,-0.000916,0.000085,-0.000434,-0.001063,-0.000376,-0.000114,0.000222,0.000049,0.000582,0.000006,-0.000815,-0.000505
0.001238,-0.000011,0.000127,-0.000000,-0.000561,-0.000906,0.000041,-0.000340,-0.000879,-0.000252,-0.000079,0.000071,0.000047,0.000352,0.000120,-0.000757,-0.000423
0.001020,-0.000092,0.000078,-0.000007,-0.000448,-0.000865,0.000014,-0.000281,-0.000753,-0.000141,-0.000044,0.000003,0.000063,0.000149,0.000235,-0.000738,-0.000336
0.000776,-0.000238,0.000048,-0.000019,-0.000387,-0.000805,0.000002,-0.000255,-0.000694,-0.000057,-0.000031,-0.000022,0.000106,0.000021,0.000193,-0.000759,-0.000251
0.000543,-0.000433,0.000027,-0.000033,-0.000367,-0.000750,-0.000000,-0.000255,-0.000678,-0.000013,-0.000026,-0.000104,0.000166,-0.000012,0.000070,-0.000833,-0.000180
0.000338,-0.000630,0.000011,-0.000068,-0.000378,-0.000724,-0.000002,-0.000280,-0.000694,-0.000000,-0.000027,-0.000167,0.000242,-0.000117,0.000001,-0.000947,-0.000123
0.000170,-0.000781,0.000003,-0.000112,-0.000424,-0.000721,-0.000004,-0.000327,-0.000745,0.000000,-0.000037,-0.000175,0.000339,-0.000292,-0.000061,-0.001092,-0.000081
0.000060,-0.000867,0.000001,-0.000166,-0.000513,-0.000749,-0.000005,-0.000396,-0.000845,-0.000002,-0.000057,-0.000104,0.000444,-0.000493,-0.000253,-0.001252,-0.000057
0.000007,-0.000876,0.000002,-0.000220,-0.000652,-0.000805,-0.000006,-0.000495,-0.001002,-0.000026,-0.000088,-0.000020,0.000553,-0.000690,-0.000542,-0.001426,-0.000047
-0.000006,-0.000812,0.000002,-0.000277,-0.000846,-0.000882,-0.000008,-0.000626,-0.001224,-0.000076,-0.000125,0.000005,0.000663,-0.000865,-0.000911,-0.001618,-0.000048
-0.000045,-0.000668,0.000001,-0.000309,-0.001088,-0.000981,-0.000014,-0.000799,-0.001505,-0.000149,-0.000167,0.000079,0.000779,-0.001007,-0.001344,-0.001806,-0.000060
-0.000097,-0.000479,-0.000001,-0.000321,-0.001378,-0.001095,-0.000028,-0.001002,-0.001841,-0.000230,-0.000224,0.000222,0.000894,-0.001105,-0.001833,-0.001994,-0.000082
