AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.008023,0.002821,0.003727,0.002301,0.001051,-0.002370,0.001231,0.000371,0.002700,-0.000235,0.006028,0.004926,0.007227,-0.003921,0.000114,0.000593,0.000024
0.031961,0.020272,0.011299,0.014465,0.005962,-0.007250,0.006118,0.009964,0.008695,-0.002752,0.019180,0.018245,0.016289,-0.004803,-0.001662,0.003979,-0.001305
0.067662,0.051281,0.021348,0.033791,0.014624,-0.014041,0.014421,0.029899,0.017274,-0.007650,0.038665,0.039760,0.028230,-0.004956,-0.007649,0.008930,-0.005376
0.097899,0.081209,0.028858,0.050456,0.022005,-0.020018,0.021533,0.048760,0.024226,-0.012215,0.054790,0.057245,0.036544,-0.004077,-0.013775,0.013833,-0.009565
0.115335,0.101136,0.031767,0.059637,0.026202,-0.022360,0.025197,0.062490,0.027877,-0.015856,0.063797,0.065978,0.039052,-0.001624,-0.018364,0.018034,-0.012662
0.116577,0.108076,0.029081,0.060586,0.026980,-0.020327,0.024785,0.068621,0.027725,-0.018234,0.063230,0.064746,0.035071,0.000034,-0.021319,0.020583,-0.013624
0.095765,0.093644,0.020761,0.049914,0.023275,-0.011135,0.019536,0.061669,0.022691,-0.017863,0.050231,0.051289,0.024986,0.001945,-0.021365,0.019735,-0.011376
0.063627,0.067783,0.012753,0.034404,0.017200,-0.000518,0.011930,0.045893,0.015150,-0.015158,0.031731,0.032536,0.012930,0.004914,-0.017708,0.016471,-0.007411
0.030984,0.039204,0.006984,0.019854,0.010503,0.004239,0.004852,0.027920,0.007662,-0.011221,0.013807,0.014669,0.003092,0.006241,-0.011835,0.012099,-0.002995
0.007776,0.015638,0.003472,0.009791,0.004966,0.015337,0.000716,0.013219,0.002273,-0.007206,0.001576,0.002696,-0.000403,0.006269,-0.005966,0.007719,-0.000137
-0.000342,0.001765,0.003790,0.006048,0.002195,0.022131,-0.000089,0.006372,-0.000004,-0.002930,-0.004910,-0.001100,-0.005670,0.005620,-0.002255,0.004391,0.001530
-0.000532,-0.001626,0.007863,0.008616,0.002354,0.020354,0.000665,0.004876,-0.000241,-0.000163,-0.005832,0.000060,-0.003949,0.004225,-0.001106,0.001191,0.000736
-0.000054,-0.006438,0.010865,0.010993,0.001515,0.013341,0.002398,0.002573,-0.000472,0.001266,-0.005798,0.002156,-0.002028,0.002646,-0.000199,-0.000302,-0.000000
0.000233,-0.012274,0.010966,0.009953,0.000274,0.004981,0.002274,0.000248,-0.000689,0.004441,-0.004507,0.004199,-0.000068,0.001879,0.000407,-0.002534,-0.000926
0.000484,-0.016401,0.006795,0.007190,-0.000267,-0.000017,0.000412,-0.000703,-0.000686,0.006023,-0.003356,0.005152,0.001146,0.001780,0.002077,-0.003913,-0.002018
0.000015,-0.017949,0.001048,0.004548,-0.001643,-0.006960,-0.000345,-0.002751,-0.000458,0.004550,-0.002678,0.005499,0.002947,0.001975,0.001906,-0.003963,-0.002745
-0.000133,-0.015504,-0.000367,0.001629,-0.002234,-0.013937,-0.002868,-0.004522,-0.000353,0.001982,-0.002378,0.005428,0.003789,0.002422,0.000894,-0.003297,-0.003002
-0.000534,-0.009675,-0.002754,-0.000088,-0.001712,-0.017145,-0.005851,-0.004315,-0.000347,0.000058,-0.002087,0.004791,0.003683,0.002298,0.000341,-0.001751,-0.002561
-0.000474,-0.002304,-0.004460,-0.002707,-0.000726,-0.017101,-0.006532,-0.002372,-0.000397,-0.001446,-0.001257,0.003572,0.002725,0.001656,0.000061,-0.000309,-0.001718
-0.000047,0.001113,-0.002338,-0.005491,0.000026,-0.014561,-0.004169,-0.000393,-0.000767,-0.004362,-0.000287,0.001467,0.001123,0.001065,-0.000330,0.000111,-0.000973
0.000478,0.008188,-0.000220,-0.006949,0.001011,-0.010654,-0.000410,0.000312,-0.001217,-0.004795,0.000004,0.000049,0.000034,0.000683,-0.001484,0.000362,-0.000671
0.002025,0.013679,0.000871,-0.006316,0.002387,-0.005999,0.001080,0.002045,-0.001470,-0.003088,0.000018,-0.000880,-0.000646,0.000511,-0.002902,-0.000000,-0.000517
0.003808,0.015336,0.003493,-0.004337,0.003373,-0.001034,0.005020,0.002442,-0.001299,-0.000601,0.000013,-0.002959,-0.000970,0.000739,-0.002626,-0.000522,-0.000437
0.003137,0.014633,0.002371,-0.000517,0.003454,0.001324,0.007884,0.001002,-0.000395,0.000407,0.000001,-0.004818,-0.000065,0.001467,-0.000922,-0.000362,-0.000013
0.000583,0.012731,0.000044,0.001709,0.002379,0.006911,0.007866,-0.000027,0.000024,0.002305,-0.000234,-0.006171,0.000425,0.002655,-0.000016,-0.000014,0.000127
-0.000157,0.010031,-0.001212,0.007473,0.000887,0.008821,0.006193,-0.001441,0.000666,0.003963,-0.001637,-0.006972,0.001825,0.003468,0.000305,0.000324,0.000465
-0.001795,0.006420,-0.004513,0.010886,0.000044,0.006021,0.003681,-0.002077,0.001577,0.004650,-0.004638,-0.007435,0.002856,0.003331,0.001949,0.001365,0.001061
-0.004020,0.003292,-0.007980,0.009374,-0.000511,0.001306,0.001130,-0.000771,0.002226,0.004266,-0.006783,-0.006694,0.002050,0.002011,0.004364,0.002836,0.001797
-0.005531,0.001983,-0.008194,0.004825,-0.001171,-0.000091,-0.000070,0.000022,0.002502,0.003201,-0.006986,-0.005171,0.000518,0.000606,0.004500,0.003004,0.002454
-0.004522,0.001972,-0.005586,0.001075,-0.001163,-0.002332,-0.001631,0.001909,0.002466,0.001666,-0.005022,-0.002222,-0.000096,0.000003,0.002259,0.001137,0.002648
-0.001835,0.002679,-0.000702,-0.000232,-0.000436,-0.005842,-0.002670,0.005248,0.002174,0.000062,-0.002656,0.000016,-0.001579,-0.000351,0.000026,0.000013,0.002603
0.000000,0.002538,0.001300,-0.004074,0.000012,-0.008010,-0.003134,0.007973,0.002048,-0.000401,-0.000580,0.003078,-0.002591,-0.000678,-0.000672,-0.001186,0.002210
0.000503,0.001052,0.004112,-0.006729,0.000770,-0.005585,-0.003392,0.008861,0.002335,-0.000685,0.000391,0.006572,-0.002186,-0.000400,-0.001981,-0.003209,0.001817
0.000029,0.000000,0.004050,-0.004855,0.001499,-0.000393,-0.003904,0.007284,0.002929,-0.000887,0.003344,0.007931,-0.000897,-0.000050,-0.003205,-0.005091,0.000989
-0.000416,-0.000993,0.001547,-0.001995,0.002182,0.002014,-0.003210,0.003986,0.003671,-0.000761,0.005588,0.006743,-0.000002,0.000107,-0.004012,-0.004892,0.000175
-0.001791,-0.004256,-0.000022,-0.000315,0.003210,0.007569,-0.001430,0.001338,0.004901,-0.000011,0.004472,0.003859,0.000942,0.000504,-0.002586,-0.003791,-0.000052
-0.003705,-0.008341,-0.002914,0.000000,0.004353,0.011267,-0.000093,0.000005,0.006600,0.000679,0.001799,0.000853,0.001192,0.000227,-0.000098,-0.001893,-0.000346
-0.004411,-0.010344,-0.007458,-0.000026,0.005813,0.013360,0.000458,-0.001225,0.008236,0.002249,0.000001,-0.000421,0.000548,0.000410,0.001549,-0.000383,-0.000631
-0.001321,-0.007612,-0.010107,-0.000033,0.006562,0.014396,0.001309,-0.002575,0.009000,0.003838,-0.001563,-0.004461,-0.000178,0.000845,0.004610,0.000117,-0.000066
0.000365,-0.001908,-0.007315,-0.000041,0.007088,0.015122,0.001499,-0.003370,0.009175,0.004502,-0.004675,-0.006837,-0.002086,0.001599,0.006849,0.001566,0.000300
0.005905,0.000101,-0.000888,-0.000095,0.006971,0.013678,0.000820,-0.003092,0.008635,0.004715,-0.007246,-0.006147,-0.004070,0.002318,0.009159,0.003210,0.001348
0.012798,0.003361,0.001427,-0.000000,0.006027,0.010276,0.000056,-0.001973,0.007079,0.004680,-0.007106,-0.004969,-0.004948,0.003217,0.009561,0.004070,0.002664
0.017455,0.008222,0.007686,0.000112,0.003950,0.006801,-0.000465,-0.000648,0.004734,0.003740,-0.003051,-0.002120,-0.004222,0.004088,0.008047,0.003042,0.002987
0.018759,0.011119,0.013903,-0.000006,0.003190,0.002097,-0.000977,-0.000020,0.002709,0.001887,-0.000043,0.000000,-0.001722,0.004750,0.004379,0.001280,0.002095
0.015571,0.006689,0.017490,-0.001212,0.003105,0.000623,-0.000263,0.000343,0.001142,0.000296,0.001794,0.002697,-0.000020,0.004532,0.000675,0.000042,0.000615
0.008015,0.000268,0.017641,-0.004058,0.003931,0.000020,0.000301,0.001763,0.000392,-0.000408,0.005783,0.007005,0.001341,0.002555,-0.000436,-0.000054,-0.000010
0.000590,-0.002675,0.013865,-0.008002,0.005027,-0.000211,0.002738,0.003252,0.000117,-0.002296,0.008841,0.009684,0.004384,0.000699,-0.002549,-0.000191,-0.001304
-0.002096,-0.006907,0.006954,-0.011307,0.004406,-0.002111,0.004980,0.004809,0.000009,-0.003564,0.009488,0.009111,0.004969,-0.000007,-0.003964,-0.000435,-0.002599
-0.009304,-0.007997,0.000572,-0.012566,0.002700,-0.002074,0.005610,0.005981,0.000323,-0.003655,0.007983,0.006893,0.002586,-0.000835,-0.005089,-0.000477,-0.002417
-0.013314,-0.008754,-0.001672,-0.010556,0.000465,-0.002039,0.004209,0.006903,0.001290,-0.003422,0.003578,0.003778,0.000373,-0.003002,-0.005684,-0.000215,-0.000572
-0.013786,-0.008774,-0.007353,-0.004806,-0.000315,-0.002710,0.001409,0.007806,0.001500,-0.002288,0.000034,0.000337,-0.000306,-0.005152,-0.006622,-0.000173,0.000259
-0.011750,-0.007106,-0.011351,-0.000635,-0.003626,-0.002855,0.000018,0.008044,0.000353,-0.001364,-0.001459,-0.000944,-0.002370,-0.005886,-0.007547,-0.000746,0.002262
-0.008168,-0.004099,-0.012552,0.000853,-0.005876,-0.003740,-0.000627,0.006981,-0.000012,-0.000775,-0.002944,-0.004336,-0.004307,-0.004922,-0.009038,-0.002649,0.003657
-0.004566,-0.003752,-0.010200,0.003817,-0.006242,-0.001025,-0.002007,0.003896,-0.000872,-0.000633,-0.002759,-0.004719,-0.006175,-0.003971,-0.011042,-0.005778,0.003249
-0.002006,-0.005959,-0.005516,0.006736,-0.003511,0.000703,-0.001336,0.001272,-0.002562,-0.001125,-0.001672,-0.003382,-0.006862,-0.003792,-0.011306,-0.006650,0.001205
-0.000723,-0.009005,-0.000856,0.007649,-0.000606,0.006038,0.000011,0.000038,-0.004033,-0.001761,-0.000552,-0.002847,-0.007465,-0.003966,-0.008095,-0.004931,-0.000030
-0.000006,-0.007117,0.000802,0.007140,0.000296,0.007769,0.001249,-0.001044,-0.005236,-0.001368,0.000040,-0.003702,-0.006941,-0.003776,-0.002047,-0.003895,-0.001799
0.000078,-0.003112,0.004108,0.006177,0.003511,0.007698,0.003089,-0.003744,-0.004750,-0.000294,0.002402,-0.005281,-0.005016,-0.002726,0.000227,-0.003036,-0.004546
-0.000000,-0.000790,0.004983,0.005936,0.006608,0.003218,0.003323,-0.005267,-0.002619,-0.000000,0.003473,-0.006912,-0.001451,-0.001486,0.004490,-0.001954,-0.004578
-0.000372,-0.000002,0.002420,0.008225,0.008377,0.000003,0.001284,-0.003979,-0.000170,0.000720,0.002101,-0.008727,0.000073,-0.000556,0.010247,-0.000524,-0.002046
-0.001212,0.000552,0.001320,0.010491,0.008780,-0.003200,0.000000,-0.001686,0.000901,0.001100,0.000308,-0.009579,0.002656,0.000050,0.014510,-0.000067,-0.000009
-0.001668,0.003790,0.000591,0.012439,0.008194,-0.011333,-0.001292,0.000000,0.003520,0.000791,0.000082,-0.009043,0.006760,0.001691,0.015801,-0.000033,0.001391
-0.001403,0.004628,0.000079,0.013347,0.006003,-0.020157,-0.003690,0.001811,0.005416,0.000100,0.000470,-0.006252,0.008832,0.003425,0.013466,-0.000471,0.004340
-0.001395,0.004833,-0.000117,0.014383,0.002925,-0.022783,-0.005039,0.005266,0.005087,-0.000393,0.002003,-0.001735,0.007564,0.003332,0.009597,-0.000116,0.006018
-0.001416,0.004687,-0.000149,0.014070,0.000015,-0.017669,-0.003720,0.009377,0.002708,-0.002548,0.004155,0.000095,0.003131,0.001152,0.005134,0.000680,0.005546
-0.001234,0.004627,0.000023,0.011354,-0.003083,-0.013121,-0.002502,0.011393,0.000001,-0.003776,0.006435,0.001880,0.000329,-0.000103,0.001701,0.001855,0.003525
-0.000786,0.003798,0.000070,0.005863,-0.007735,-0.008046,-0.001342,0.009900,-0.002250,-0.003591,0.008287,0.002030,-0.000751,-0.002033,0.000209,0.002232,0.000832
-0.000744,0.001526,-0.000390,0.000190,-0.011557,-0.003847,-0.000756,0.005966,-0.006872,-0.003451,0.007819,0.000464,-0.003628,-0.004501,0.000000,0.002851,-0.000094
-0.001277,0.000057,-0.003638,-0.001531,-0.013324,-0.000251,-0.000755,0.001604,-0.010304,-0.002718,0.004707,-0.000068,-0.005454,-0.006200,0.000171,0.004585,-0.001747
-0.001883,-0.000729,-0.005837,-0.006534,-0.013126,0.002195,-0.001605,-0.000487,-0.011188,-0.002567,0.000578,-0.001621,-0.006834,-0.006002,0.000877,0.005697,-0.003388
-0.001139,-0.000653,-0.006170,-0.011673,-0.012241,0.007389,-0.003438,-0.006071,-0.010656,-0.002704,-0.001011,-0.004087,-0.007992,-0.005026,0.002035,0.006646,-0.005038
0.000024,-0.000065,-0.004878,-0.015069,-0.010445,0.008318,-0.004569,-0.010863,-0.008695,-0.002675,-0.006116,-0.004620,-0.008792,-0.003807,0.001759,0.006639,-0.006202
0.001023,0.001038,-0.002784,-0.015418,-0.008255,0.006821,-0.004217,-0.014222,-0.006260,-0.002880,-0.009237,-0.001647,-0.008507,-0.001732,0.000500,0.006120,-0.006983
0.002754,0.005375,-0.000819,-0.014095,-0.006715,0.005230,-0.002166,-0.015807,-0.004652,-0.002624,-0.008573,0.000033,-0.006252,-0.000000,-0.000317,0.004483,-0.007257
0.004628,0.009042,0.000071,-0.012039,-0.006406,0.001737,-0.000257,-0.016256,-0.004295,-0.000992,-0.005295,0.002723,-0.001345,0.001022,-0.003815,0.002114,-0.006858
0.006509,0.009266,0.001366,-0.009951,-0.006518,0.000002,0.000301,-0.015867,-0.004601,0.000254,-0.001958,0.006645,0.000547,0.002685,-0.008113,0.000120,-0.005597
0.007538,0.005777,0.001203,-0.007924,-0.006839,-0.001689,0.001747,-0.014531,-0.005618,0.002593,-0.000029,0.008489,0.005304,0.004174,-0.011525,-0.000592,-0.003212
0.007664,0.001778,0.000374,-0.004789,-0.006508,-0.004137,0.002811,-0.012245,-0.006706,0.005555,0.000997,0.008529,0.010832,0.005233,-0.012611,-0.001448,-0.000630
0.007192,-0.000117,0.000264,-0.002445,-0.005368,-0.001957,0.001805,-0.009711,-0.007080,0.007483,0.002583,0.006839,0.014109,0.005601,-0.011562,-0.001902,0.000287
0.006534,-0.002590,0.000507,-0.001502,-0.003447,0.000362,0.000568,-0.007009,-0.006668,0.007701,0.002546,0.004691,0.014817,0.004571,-0.008217,-0.001898,0.001983
0.005951,-0.003880,0.001679,-0.001197,-0.000843,0.004477,-0.000003,-0.002864,-0.004686,0.005781,0.000446,0.003134,0.012973,0.002543,-0.004139,-0.001861,0.003410
0.005178,-0.000993,0.004158,-0.000340,0.000131,0.006608,-0.000514,-0.000074,-0.001528,0.001248,-0.000340,0.002368,0.009760,0.000833,-0.000727,-0.001985,0.003668
0.003932,0.000902,0.006532,-0.000009,0.002357,0.003568,-0.001412,0.001153,0.000128,-0.000255,-0.001063,0.002165,0.006109,0.000000,0.000597,-0.002644,0.002656
0.002457,0.005566,0.007880,0.000281,0.004664,0.000019,-0.001538,0.003280,0.003095,-0.003824,-0.000081,0.002923,0.002554,-0.000806,0.002875,-0.003450,0.001021
0.000610,0.008928,0.005540,0.000965,0.005363,-0.002945,-0.001498,0.004486,0.005868,-0.007075,0.000461,0.003822,0.000277,-0.002058,0.003843,-0.003073,0.000015
-0.000302,0.006016,0.000873,0.002642,0.004101,-0.009971,-0.001180,0.004656,0.007108,-0.007228,0.002749,0.003549,-0.000535,-0.003084,0.003841,-0.001105,-0.000583
-0.002310,0.001491,-0.000797,0.006094,0.002095,-0.015143,-0.000464,0.004115,0.006854,-0.005158,0.005304,0.002080,-0.003130,-0.003584,0.003544,0.000006,-0.001469
-0.005131,-0.000409,-0.004736,0.010434,0.000358,-0.013665,-0.000006,0.002673,0.005464,-0.002605,0.005801,0.000350,-0.005085,-0.003258,0.003172,0.001367,-0.001615
-0.008096,-0.005766,-0.008968,0.012803,-0.000166,-0.005450,0.000506,0.000749,0.003264,-0.000185,0.002965,-0.000200,-0.004944,-0.002402,0.003045,0.003783,-0.001198
-0.010961,-0.012044,-0.010994,0.013642,-0.001296,0.000004,0.001782,-0.000017,0.000631,0.000924,0.000005,-0.001491,-0.003381,-0.001547,0.002976,0.005713,-0.000440
-0.012468,-0.014271,-0.010051,0.012080,-0.002066,0.005588,0.003532,-0.000789,-0.000605,0.002147,-0.002768,-0.002768,-0.001175,-0.000600,0.002441,0.005402,0.000009
-0.012609,-0.011661,-0.006982,0.007884,-0.002199,0.012609,0.004388,-0.002814,-0.002754,0.002694,-0.007867,-0.003334,0.000032,-0.000058,0.000808,0.002777,0.000401
-0.011192,-0.006099,-0.003580,0.003057,-0.002124,0.013148,0.004503,-0.004931,-0.003435,0.002794,-0.011118,-0.002590,0.001539,0.000142,-0.000032,0.000215,0.000513
-0.008281,-0.000150,-0.001269,0.000004,-0.001711,0.008936,0.003367,-0.006590,-0.003759,0.002652,-0.011615,-0.001639,0.003533,0.000608,-0.001309,-0.000736,0.000028
-0.004233,0.002228,-0.000000,-0.002474,-0.001449,0.002608,0.001714,-0.007277,-0.003993,0.002972,-0.008646,-0.000834,0.003996,0.000572,-0.002530,-0.002959,-0.000292
-0.000468,0.006644,0.001005,-0.005927,-0.001131,0.000020,0.000206,-0.006319,-0.003773,0.002611,-0.003942,-0.000216,0.002591,0.000340,-0.003574,-0.004679,-0.001383
0.000978,0.007976,0.003228,-0.006033,-0.001084,-0.001192,-0.000519,-0.004291,-0.003060,0.001023,-0.000941,0.000374,0.001145,0.000203,-0.004154,-0.005780,-0.002626
0.004374,0.006486,0.004480,-0.005545,-0.000983,-0.002305,-0.002314,-0.001682,-0.002121,0.000181,0.000006,0.001900,0.000443,0.000214,-0.004250,-0.004813,-0.003521
0.007642,0.003125,0.005324,-0.002386,-0.001082,-0.001766,-0.003679,-0.000009,-0.001802,-0.000067,0.000807,0.003385,0.000067,0.000001,-0.004077,-0.001864,-0.003836
0.010557,0.001004,0.006146,-0.000249,-0.001399,-0.000995,-0.004100,0.002002,-0.002037,-0.001203,0.001545,0.004541,0.000001,-0.000174,-0.003742,0.000019,-0.003180
0.012648,0.000001,0.006978,0.000433,-0.001903,-0.000828,-0.003863,0.003933,-0.001850,-0.002807,0.002207,0.004942,0.000357,-0.000678,-0.004126,0.001939,-0.001924
0.013159,-0.000238,0.006544,0.002066,-0.002563,-0.001554,-0.003098,0.003229,-0.000941,-0.002844,0.002516,0.005384,0.001658,-0.001331,-0.004212,0.004561,-0.000340
0.012019,0.000419,0.004962,0.002226,-0.002679,-0.001476,-0.002075,0.000734,-0.000901,-0.002017,0.002520,0.004266,0.002554,-0.001861,-0.003100,0.005944,0.000202
0.009363,0.003232,0.003600,0.000798,-0.002455,-0.000995,-0.001068,-0.000103,-0.001273,-0.001180,0.002903,0.001304,0.000529,-0.002090,-0.000731,0.005396,0.001898
0.004109,0.006917,0.002921,-0.000002,-0.001791,-0.000003,-0.000200,-0.002331,-0.001664,-0.001087,0.003281,-0.000594,-0.001029,-0.002272,0.000008,0.002760,0.003349
0.000010,0.007571,0.002371,-0.000551,-0.001132,0.001550,-0.000077,-0.005567,-0.002234,-0.001990,0.001942,-0.004152,-0.004935,-0.002513,0.000874,0.000082,0.004055
-0.004484,0.005112,0.001194,-0.001549,-0.001159,0.005552,-0.000378,-0.007629,-0.002885,-0.003506,0.000157,-0.006668,-0.009324,-0.002709,0.002444,-0.001120,0.003940
