AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.000102,-0.000343,0.000274,0.000593,-0.000166,0.000277,-0.000213,-0.000098,0.000382,-0.000390,-0.000055,-0.000603,0.000441,-0.000656,0.000417,-0.000123,0.000053
-0.000151,-0.000432,0.000341,0.000709,-0.000168,0.000400,-0.000202,-0.000117,0.000449,-0.000466,-0.000078,-0.000791,0.000514,-0.000847,0.000628,-0.000173,0.000060
-0.000204,-0.000528,0.000410,0.000829,-0.000163,0.000513,-0.000183,-0.000132,0.000519,-0.000534,-0.000107,-0.001004,0.000575,-0.001061,0.000887,-0.000226,0.000070
-0.000257,-0.000625,0.000472,0.000944,-0.000145,0.000609,-0.000158,-0.000128,0.000590,-0.000600,-0.000165,-0.001241,0.000611,-0.001295,0.001199,-0.000284,0.000081
-0.000315,-0.000699,0.000525,0.001045,-0.000113,0.000705,-0.000127,-0.000098,0.000659,-0.000658,-0.000243,-0.001501,0.000623,-0.001540,0.001563,-0.000362,0.000094
-0.000381,-0.000742,0.000583,0.001133,-0.000060,0.000782,-0.000088,-0.000044,0.000724,-0.000695,-0.000332,-0.001772,0.000613,-0.001786,0.001970,-0.000471,0.000101
-0.000449,-0.000757,0.000651,0.001213,0.000013,0.000857,-0.000040,0.000024,0.000791,-0.000702,-0.000426,-0.002045,0.000582,-0.002026,0.002409,-0.000610,0.000105
-0.000518,-0.000761,0.000726,0.001280,0.000102,0.000930,0.000018,0.000103,0.000868,-0.000683,-0.000518,-0.002288,0.000537,-0.002253,0.002870,-0.000781,0.000106
-0.000583,-0.000755,0.000799,0.001333,0.000210,0.001002,0.000084,0.000195,0.000956,-0.000639,-0.000608,-0.002493,0.000483,-0.002461,0.003345,-0.000972,0.000110
-0.000634,-0.000724,0.000857,0.001352,0.000338,0.001077,0.000160,0.000305,0.001059,-0.000555,-0.000692,-0.002651,0.000428,-0.002646,0.003827,-0.001159,0.000111
-0.000665,-0.000668,0.000897,0.001326,0.000483,0.001162,0.000245,0.000432,0.001180,-0.000434,-0.000772,-0.002759,0.000372,-0.002801,0.004299,-0.001337,0.000111
-0.000678,-0.000602,0.000921,0.001262,0.000640,0.001261,0.000334,0.000579,0.001315,-0.000281,-0.000852,-0.002812,0.000316,-0.002920,0.004753,-0.001502,0.000105
-0.000673,-0.000522,0.000927,0.001167,0.000802,0.001372,0.000426,0.000745,0.001467,-0.000118,-0.000924,-0.002807,0.000268,-0.002993,0.005187,-0.001643,0.000094
-0.000661,-0.000433,0.000905,0.001046,0.000973,0.001483,0.000530,0.000922,0.001626,0.000059,-0.000973,-0.002733,0.000228,-0.003023,0.005588,-0.001754,0.000075
-0.000641,-0.000335,0.000856,0.000883,0.001149,0.001571,0.000637,0.001109,0.001787,0.000244,-0.000996,-0.002597,0.000198,-0.002996,0.005941,-0.001835,0.000055
-0.000615,-0.000215,0.000780,0.000683,0.001330,0.001619,0.000735,0.001320,0.001951,0.000443,-0.000983,-0.002390,0.000185,-0.002914,0.006232,-0.001900,0.000035
-0.000584,-0.000077,0.000678,0.000444,0.001514,0.001625,0.000823,0.001558,0.002120,0.000663,-0.000930,-0.002113,0.000186,-0.002776,0.006449,-0.001968,0.000013
-0.000536,0.000056,0.000555,0.000193,0.001698,0.001607,0.000910,0.001813,0.002308,0.000912,-0.000845,-0.001780,0.000211,-0.002586,0.006559,-0.002029,-0.000017
-0.000462,0.000181,0.000418,-0.000072,0.001879,0.001581,0.000998,0.002080,0.002507,0.001203,-0.000768,-0.001395,0.000257,-0.002340,0.006544,-0.002087,-0.000056
-0.000364,0.000289,0.000272,-0.000337,0.002051,0.001546,0.001083,0.002351,0.002710,0.001531,-0.000716,-0.000952,0.000328,-0.002034,0.006393,-0.002123,-0.000102
-0.000240,0.000360,0.000122,-0.000597,0.002213,0.001478,0.001159,0.002595,0.002912,0.001886,-0.000685,-0.000475,0.000422,-0.001668,0.006107,-0.002134,-0.000155
-0.000116,0.000394,-0.000031,-0.000858,0.002365,0.001384,0.001224,0.002798,0.003113,0.002270,-0.000644,0.000023,0.000537,-0.001259,0.005680,-0.002096,-0.000204
0.000007,0.000391,-0.000196,-0.001120,0.002500,0.001278,0.001258,0.002949,0.003306,0.002671,-0.000591,0.000535,0.000666,-0.000825,0.005130,-0.002006,-0.000247
0.000128,0.000349,-0.000370,-0.001373,0.002609,0.001172,0.001261,0.003037,0.003479,0.003072,-0.000514,0.001035,0.000798,-0.000368,0.004485,-0.001859,-0.000284
0.000233,0.000295,-0.000543,-0.001609,0.002677,0.001066,0.001237,0.003060,0.003619,0.003425,-0.000409,0.001520,0.000926,0.000092,0.003750,-0.001708,-0.000319
0.000329,0.000199,-0.000711,-0.001817,0.002697,0.000957,0.001185,0.003029,0.003720,0.003714,-0.000275,0.001990,0.001053,0.000538,0.002927,-0.001549,-0.000353
