AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
5.848380,3.796610,0.438407,4.227620,1.090090,-0.596860,0.383340,0.528001,-0.507106,-1.493860,0.521162,2.201150,2.362310,2.196520,0.169125,1.550190,-1.169550
3.174070,2.777230,0.418910,1.333220,-0.767239,0.879785,0.014968,-0.694696,-0.909208,-0.245738,-0.432399,0.993087,2.193480,2.421990,-0.966331,0.077162,-0.254809
0.638872,0.787806,-0.383770,0.128570,-0.368978,1.212290,-0.626136,-0.098564,0.224645,0.626719,0.201658,0.692269,0.519678,0.936265,-1.770070,0.683905,0.682805
0.623687,0.475093,-0.341405,0.376826,-0.122244,1.775100,-0.674021,0.113974,0.319498,0.946396,0.283972,0.980661,0.335825,1.147600,-1.680950,0.678095,0.692580
0.422780,0.442355,-0.275241,0.303523,-0.129884,1.448120,-0.705241,-0.050705,0.251356,1.046700,0.175222,1.036780,0.323178,1.124400,-1.843710,0.689258,0.624451
0.471838,0.421494,-0.242132,0.160540,-0.055684,1.701530,-0.610815,-0.181538,0.201888,1.050960,0.169604,0.895942,0.169002,1.033840,-1.729060,0.720812,0.716214
0.353369,0.193408,-0.354224,0.164392,-0.073051,1.716050,-0.613347,-0.047836,0.251591,0.930644,-0.108732,1.059580,0.306046,1.024710,-1.861880,0.720317,0.689541
0.324570,0.268814,-0.310672,0.323223,0.025815,1.887360,-0.549983,-0.071999,0.314089,0.939530,-0.073274,1.041410,0.315095,0.967887,-1.655920,0.404112,0.724205
0.361561,0.285290,-0.338799,0.329397,0.099631,1.876790,-0.564499,-0.199023,0.532535,0.995034,-0.066288,0.989012,0.315205,0.980990,-1.517080,0.723641,0.723895
0.425311,0.590440,-0.301244,0.334537,0.297805,2.258560,-0.594081,-0.155476,0.820443,1.100100,-0.244663,0.795572,0.371519,1.152370,-1.175590,0.513172,0.796782
0.486613,0.407239,-0.220023,0.074919,0.510515,2.711750,-0.546982,0.205464,1.294410,1.188080,-0.302427,0.266713,0.229578,0.546234,-0.001101,0.944306,0.824698
0.235945,0.266735,-0.169886,-0.034296,0.824132,2.933080,-0.524739,0.392861,1.713950,1.103250,-0.346557,-0.120011,-0.095636,0.291207,0.814566,1.290390,0.934054
0.102561,0.058042,-0.242528,-0.025627,1.117470,2.946670,-0.637195,0.723105,2.065890,1.280810,-0.406393,-0.411330,-0.360270,0.118018,1.395780,1.461920,0.979816
0.148538,-0.063596,-0.064601,0.135819,1.281640,3.082060,-0.589925,1.074490,2.281260,1.179390,-0.072719,-0.314368,-0.737571,0.104438,1.657530,1.796310,1.037380
0.127002,-0.124050,-0.081410,0.131305,1.609190,3.304140,-0.645629,1.054010,2.486280,1.010540,-0.178108,-0.378648,-0.659933,0.127190,1.822930,1.943250,0.997830
0.138150,0.090934,-0.004915,0.110499,1.682590,3.514130,-0.447723,1.250400,2.700690,1.066920,-0.161820,-0.297298,-0.436541,0.080176,1.794900,1.887010,1.023110
0.251193,0.317559,-0.014848,-0.174024,1.849120,3.567660,-0.471093,1.159300,2.836010,1.069100,-0.102685,-0.418426,-0.548494,0.011899,2.112750,1.954950,1.015960
0.093560,0.163174,0.010274,-0.237323,2.076000,3.624720,-0.545445,1.368590,2.925400,1.341390,-0.143649,-0.211018,-0.558925,0.007811,2.205940,2.115970,0.991715
0.124394,0.003350,0.038456,-0.417031,2.208140,3.760140,-0.377948,1.566480,3.059060,1.447870,0.036698,0.125806,-0.638193,-0.029006,2.198350,1.934770,1.008300
0.160928,0.147704,0.029430,-0.198277,2.277430,3.657020,-0.397862,1.607030,3.067570,1.413270,-0.072871,-0.073294,-0.882759,-0.127439,2.540250,1.807680,1.045800
0.033111,0.121451,0.055005,-0.011035,2.404630,3.752110,-0.341546,1.644700,3.119360,1.256730,-0.100196,-0.101754,-0.852601,-0.142331,2.469790,1.989050,1.094590
