AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
0.753787,0.852034,-0.046112,0.116703,-0.628576,0.428887,0.964357,0.042144,-0.084628,0.957601,-0.232941,1.040870,-0.441142,1.418200,-0.690696,0.460937,-0.483468
0.635988,0.723726,0.182458,-0.084853,-0.599442,0.231275,0.883560,0.112320,-0.067689,0.851471,-0.081653,1.075360,-0.375318,1.223390,-0.474702,0.337729,-0.333404
0.732141,0.584609,0.200189,0.010540,-0.559849,0.469871,0.892787,0.136086,-0.097976,0.973418,-0.001519,0.992166,-0.364415,1.203680,-0.532929,0.216822,-0.330780
1.033170,0.784606,0.099659,0.115900,-0.425039,0.434495,1.046470,0.384139,-0.063761,1.193660,0.120088,1.006240,-0.116941,1.193710,-0.650958,0.170068,-0.472874
1.192520,0.611261,0.064160,0.251696,-0.287930,0.174121,1.149370,0.562472,-0.010426,1.207550,0.266983,0.877135,0.019892,1.234290,-0.493812,0.215913,-0.592299
1.280660,0.973725,0.231845,0.076909,-0.212798,0.445863,1.308930,0.517087,-0.085415,1.175060,0.053328,1.032820,0.153414,1.252050,-0.647069,-0.019805,-0.569440
1.159520,0.791926,0.299489,0.589846,-0.006546,0.727482,1.389140,0.303600,-0.083814,1.256220,0.189144,1.068890,0.009355,1.160650,-0.463389,-0.075331,-0.717497
1.617530,1.906280,0.723539,0.428232,0.391495,1.311440,1.545500,0.552919,-0.139693,1.267530,0.236436,1.072190,-0.174353,1.141630,-0.606889,0.155015,0.403728
1.658420,1.825970,0.956875,0.221550,0.535489,1.804150,1.735920,0.654550,-0.006816,1.384490,0.130744,1.178880,0.075359,1.309460,-0.576075,0.093113,0.554181
2.017120,1.943780,1.117910,-0.064005,0.743293,2.339740,1.777480,0.664295,0.064322,1.290920,0.241426,0.981570,0.165644,1.350320,-0.367358,-0.142569,0.533948
2.035970,2.123670,1.089030,-0.016889,0.953592,2.636530,1.777200,0.747827,0.217676,1.506500,0.012056,0.784946,0.053137,1.416840,-0.273723,0.140344,0.536209
1.590020,1.292630,1.097370,-0.430951,0.953994,2.256600,1.854970,0.885098,0.370462,1.438110,0.025865,1.190850,-0.116614,1.437310,-0.263035,-0.088380,0.337211
1.638520,1.242920,1.017420,-0.550221,1.389810,2.497770,2.038100,0.755056,0.742684,1.198160,0.193741,1.319630,-0.334880,1.021930,0.911312,0.554872,0.176186
1.536980,1.394370,1.072160,-0.432951,1.523070,2.601510,1.940220,1.297740,1.031320,1.181640,0.027629,0.946009,-0.547654,0.906065,1.209900,0.864464,-0.066896
1.361470,1.172300,1.048800,0.237645,1.615900,1.973140,1.869700,1.302680,1.228410,1.088430,-0.032470,0.909183,-0.716193,0.596696,1.897130,1.180510,-0.463609
1.177710,1.338370,0.933604,0.246864,1.673100,2.028440,1.947520,1.654990,1.401640,1.076490,-0.052808,0.778832,-0.800107,0.424893,1.902890,1.242170,-0.492714
1.053930,1.124810,0.710941,0.009751,1.845820,2.124030,1.865240,1.745870,1.732740,1.171620,-0.031252,1.106220,-0.673572,0.410047,2.074450,1.039110,-0.628580
1.166300,1.235260,0.914322,0.189473,1.891390,2.142230,1.769750,1.934500,1.859000,1.058100,0.124804,0.914487,-0.808636,0.393788,2.130620,1.343210,-0.685936
1.328430,1.113480,0.920554,0.201724,1.965720,2.125170,1.645220,2.110570,1.976640,1.379640,0.022007,0.924029,-0.797684,0.486543,2.079110,1.235000,-0.689471
1.303850,1.127250,0.749120,0.374159,2.056110,2.332180,1.632690,2.122300,2.045000,1.489570,0.116865,1.060530,-0.900315,0.422450,2.011110,1.541130,-0.726103
1.365330,1.149530,0.733333,0.317756,2.131990,2.264670,1.610170,2.244160,2.049220,1.468190,0.097938,1.000120,-0.808314,0.254556,2.151390,1.524840,-0.749980
1.335270,1.074020,0.692352,0.251877,2.054810,2.082550,1.507900,2.421870,2.095070,1.570390,-0.034657,0.985751,-1.016260,0.290234,2.304950,1.590590,-0.817278
1.387280,1.079130,0.711863,0.310916,2.168320,1.852180,1.562900,2.464160,2.144700,1.569740,0.213025,1.027140,-0.824520,0.317270,2.254130,1.501760,-0.862153
