AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
2.995440,0.158196,1.843540,1.562250,-0.423651,0.614434,-1.082290,-1.033510,0.262656,0.213462,0.101561,0.395762,-0.374343,-0.040709,-1.457710,0.179086,0.432592
3.020140,0.427308,1.596350,1.343330,-0.495529,0.390119,-1.259760,-1.033450,0.234242,-0.002617,0.260678,0.523082,-0.369642,0.134188,-1.164180,-0.011576,0.405647
2.947910,0.239932,1.565760,0.961946,-0.353637,0.543576,-1.008770,-1.017060,0.204393,0.047748,0.300794,0.816412,-0.504084,0.217815,-1.300050,0.154198,0.331966
3.075230,0.476088,1.677960,1.560800,-0.356573,0.416813,-1.118300,-0.977775,0.206429,-0.125138,0.221359,0.832003,-0.561589,0.215719,-1.137140,0.270428,0.319970
3.064860,0.647147,1.611580,1.686210,-0.422352,0.107659,-1.182780,-0.956021,0.255534,-0.139149,0.257495,0.712563,-0.626099,0.259010,-1.154930,0.219010,0.208604
3.124880,0.424373,1.570660,1.664430,-0.352016,0.314770,-1.096070,-1.018520,0.176077,0.000825,0.339914,0.652310,-0.684555,0.205113,-1.040710,0.172923,0.151333
3.176420,0.464471,1.537640,1.621570,-0.353604,0.322217,-1.144340,-0.907761,0.187367,-0.057527,0.294618,0.649151,-0.680108,0.210315,-1.106510,0.217052,0.122229
3.170620,0.507358,1.628880,1.718330,-0.376527,-0.099943,-1.094830,-0.941165,0.204066,-0.067072,0.312352,0.626671,-0.647640,0.194745,-1.077030,0.133998,0.200933
2.875510,0.463423,1.456960,1.581280,-0.364058,0.231848,-1.051220,-0.951235,0.186789,-0.053310,0.249351,0.628242,-0.649970,0.168903,-1.111070,0.319812,0.144857
2.805100,0.370587,1.444650,1.702630,-0.360436,0.622957,-1.119540,-0.953504,0.226327,-0.107369,0.333738,0.936868,-0.622663,0.236824,-1.181930,0.286865,0.149524
2.800090,0.246175,1.491390,1.927890,-0.305861,0.848495,-1.141220,-0.802700,0.234284,0.012376,0.428180,0.934934,-0.542508,0.216673,-1.153670,0.268866,0.146398
3.008460,0.180437,1.573560,1.596500,-0.399309,0.631772,-1.071260,-0.986755,0.173893,-0.184681,0.332999,0.940729,-0.660166,0.208822,-1.188460,0.363549,0.056764
2.880130,0.012889,1.610640,1.341620,-0.362236,0.643783,-1.038670,-0.996657,0.216701,-0.127678,0.277484,0.768386,-0.619741,0.204371,-1.198120,0.224397,0.051535
2.787060,-0.144971,1.468690,1.373100,-0.376738,0.916572,-1.038540,-0.908071,0.275344,-0.150744,0.258205,0.789857,-0.638840,0.248112,-1.221990,0.262742,0.003033
2.985210,0.348397,1.474700,1.407320,-0.423525,0.823054,-0.942843,-0.929116,0.233948,-0.043866,0.201144,0.734655,-0.711073,0.310538,-1.228780,0.220104,0.079283
2.984470,0.499229,1.452750,1.190520,-0.457867,0.498073,-1.020850,-1.009300,0.247537,0.015759,0.185641,0.752617,-0.579608,0.304118,-1.216650,0.030613,0.146099
3.069010,0.456415,1.409440,1.290250,-0.426004,0.634657,-1.086660,-0.982056,0.256046,-0.067668,0.083264,0.701422,-0.609931,0.267084,-1.196610,0.085857,0.103860
