AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU45
-0.723544,-1.263620,1.164780,0.417386,1.843140,1.492660,2.210320,2.000530,1.950750,2.414490,0.985515,2.218160,0.915688,1.868310,-1.023880,0.055001,0.907124
-0.755286,-1.016790,1.106930,0.502157,1.888180,1.268750,2.239520,1.974340,1.960900,2.481830,1.040460,2.259730,0.680358,1.892500,-0.973525,-0.097595,0.872717
-0.767859,-1.444440,1.203980,0.423207,1.922580,1.422780,2.231620,1.946730,2.033840,2.646300,1.163380,2.275930,0.690297,1.893480,-1.119550,-0.135128,0.917463
-0.654773,-1.127130,1.134440,0.535998,1.937950,1.437210,2.179370,1.905580,2.096370,2.538490,1.086550,2.199860,0.737432,1.850960,-1.024250,0.128984,0.855291
-0.102936,-0.405413,1.058510,1.168290,1.807660,1.400470,1.799260,1.778470,2.166020,2.359710,1.119760,2.254340,0.653979,1.654830,-1.144740,-0.218041,0.510787
0.737709,0.457090,0.546021,1.548740,1.620390,1.140710,1.490660,1.893310,2.187840,2.003610,0.837778,2.001150,0.494211,1.401680,-0.897833,-0.403688,0.316257
1.288040,1.525960,-0.197895,0.979054,1.235320,0.904502,1.042030,1.544100,2.239100,2.303270,0.733185,1.968570,0.818862,1.204110,-1.057600,-0.359970,0.532059
1.822950,2.112970,-0.162797,1.696810,1.115190,0.900501,0.900175,1.500890,2.339630,2.451850,0.801502,2.040450,1.022010,0.955872,-1.086020,-0.064199,0.607877
2.165100,2.742810,-0.349185,1.767260,1.149540,1.108080,0.620551,1.447210,2.484030,2.456410,0.571273,2.188940,0.901025,0.781857,-1.034540,-0.344043,0.566853
2.791280,3.546350,-0.175971,2.442220,1.124250,0.586249,0.560964,1.425750,2.493700,2.468030,0.464423,2.154460,0.841768,0.748120,-0.952659,-0.414311,0.600120
2.950640,3.817740,-0.215276,2.393860,1.129440,0.892392,0.503224,1.508670,2.526440,2.227080,0.512774,2.249560,0.743307,0.679789,-0.813567,-0.541225,0.579367
2.969460,4.108600,-0.225288,2.216110,1.075330,1.081690,0.461829,1.430080,2.473060,2.232990,0.476199,2.086970,0.920258,0.661079,-0.798141,-0.320167,0.496974
2.965580,3.582270,0.032050,2.549980,1.090740,1.101300,0.619449,1.303160,2.500340,2.287570,0.461052,1.878640,0.826804,0.619112,-0.909681,-0.340410,0.620211
3.104250,3.538620,-0.095036,2.355720,1.134410,1.119530,0.596383,1.349590,2.495700,2.170380,0.417516,1.939610,0.813154,0.643949,-1.035670,-0.349727,0.587302
3.055700,3.488680,0.018246,2.547520,1.116120,1.289020,0.730515,1.308200,2.491390,2.143860,0.396005,1.930560,0.913735,0.602603,-0.990685,-0.388083,0.595947
3.056920,3.525150,0.067544,2.762090,1.129570,1.258760,0.810503,1.484530,2.555330,2.301810,0.354110,1.888550,1.037620,0.561870,-1.043940,-0.448733,0.617271
3.093820,3.704600,0.011149,2.411440,1.068140,1.187950,0.780118,1.437580,2.505890,2.214040,0.376004,1.945110,1.020290,0.577884,-1.014630,-0.565204,0.668924
3.114450,3.501370,0.023258,2.622690,1.075450,1.052900,0.719220,1.382130,2.497410,2.158850,0.529952,2.023070,1.068200,0.601272,-1.030690,-0.437565,0.684019
3.091250,3.875430,0.060970,2.477940,1.097710,1.058440,0.831252,1.377060,2.589000,2.324990,0.557779,1.925280,0.851058,0.641885,-0.934506,-0.406163,0.639974
2.988360,3.622680,-0.070375,2.596660,1.051380,0.878783,0.926615,1.358810,2.563270,2.201750,0.539414,2.005520,0.878096,0.593640,-0.987574,-0.397471,0.617058
3.037570,3.897680,0.095955,2.308220,1.107990,0.785288,0.897981,1.333220,2.608770,2.285380,0.543463,2.027250,0.940512,0.615943,-0.909345,-0.254205,0.625347
3.035520,3.989050,0.160028,2.325190,1.203580,0.985394,0.934784,1.415680,2.601690,2.243860,0.530086,1.972450,1.018170,0.677352,-0.963161,-0.400079,0.697070
2.965140,3.966510,0.197091,2.300330,1.273320,1.076310,1.029990,1.400660,2.600830,2.227910,0.407872,1.768770,1.105820,0.708646,-1.122930,-0.437063,0.760048
3.029690,4.172930,0.169353,2.261910,1.390160,1.206580,0.998646,1.500600,2.683690,2.335330,0.596409,1.869210,0.860499,0.723046,-1.071270,-0.658085,0.828670
3.075820,4.210090,0.141706,2.174220,1.350440,1.255490,1.023200,1.552990,2.735820,2.363060,0.721313,1.980820,0.796653,0.668548,-0.964611,-0.333226,0.767490
3.120050,4.196690,0.331900,1.907090,1.354960,1.256520,0.989090,1.589730,2.739240,2.566260,0.742255,2.102650,0.758361,0.717238,-1.013920,-0.241231,0.828208
2.880830,3.989080,0.144534,1.875880,1.339620,1.197360,1.089690,1.608520,2.793750,2.336380,0.755825,2.126420,0.759256,0.765939,-1.133870,-0.358546,0.818139
2.786870,3.868130,0.100549,2.022130,1.394930,1.168960,1.033210,1.706600,2.855920,2.385640,0.583086,2.115230,0.802731,0.785934,-1.045920,-0.242938,0.826592
2.636840,3.528380,0.142490,1.907190,1.507030,1.043020,1.194730,1.514660,2.888460,2.585520,0.751280,2.047800,0.992888,0.788631,-1.106750,-0.147144,0.844076
2.549750,3.537620,0.029192,1.641500,1.522440,1.020820,1.192580,1.531360,2.880380,2.573060,0.708410,1.901340,0.955213,0.858989,-1.071230,-0.085769,0.858081
2.355270,3.231850,0.145698,1.925650,1.595570,1.399750,1.152970,1.535010,2.886470,2.433770,0.637736,2.056720,0.972447,0.921199,-1.040730,-0.143695,0.870223
2.305830,3.365200,0.211034,1.993410,1.768400,1.479430,1.115750,1.686540,2.885560,2.519630,0.558812,1.788290,1.128240,0.951279,-1.013650,-0.291218,0.868937
2.185760,3.502230,-0.028765,2.088340,1.745770,1.289480,1.205970,1.587050,2.900960,2.394980,0.612430,1.991060,1.029830,0.976651,-1.005200,-0.375821,0.844122
2.064020,3.510480,-0.041424,1.968200,1.768520,1.421710,1.231490,1.710920,2.895340,2.453040,0.495327,2.077950,0.927396,1.072270,-0.941337,-0.004440,0.836619
