0.890834,-0.595648,-0.142916,0.009008,0.009191,0.099782,0.031370,1.146465,0.809872,1.460740,0.022165,0.019204,0.102222,0.039571,0.579996,-0.371242,0.005207,-0.022240,-0.017151,0.006373,0.000288,0.826740,1.395190,1.848000,-0.012607,-0.008394,0.089486,0.011177,0.272322,-0.693467,-0.572725,0.005406,0.003465,0.038616,0.017552,1.481353,-0.723439,0.146033,-0.028884,-0.024072,0.109769,0.018418,0.498536,0.093361,0.290094,0.014034,0.015486,0.069392,0.020504,0.916307,-0.375256,0.060344,0.016930,0.022433,0.088572,0.032484,0.911645,0.392355,0.833523,0.036885,0.034253,0.063893,0.041436,0.857366,0.914845,1.285020,0.027999,0.022993,0.075115,0.032922,1.141019,0.805222,1.501960,-0.033733,-0.029728,0.059280,-0.003798,1.021340,3.453408,3.886390,0.028437,0.019951,0.072322,0.039831,0.253824,0.232246,0.373510,0.003601,0.000640,0.048832,0.012597,0.790170,3.311152,3.579920,0.021528,0.014051,0.115896,0.032918,1.148890,-2.449993,-1.692980,-0.019421,-0.009557,0.054943,0.032010,0.831200,2.140802,2.649220,-0.024871,-0.023317,0.013178,-0.012525,0.301642,0.460150,0.582944,-0.001489,-0.000119,0.028405,0.003871
0.758280,-0.598022,-0.142916,-0.020734,-0.014680,0.041292,0.017547,1.073012,0.915624,1.460740,-0.024244,-0.018281,0.079708,0.029872,0.634971,-0.511030,-0.005025,-0.010905,-0.010336,0.047142,0.000288,0.672665,1.253653,1.601320,-0.019555,-0.017975,0.068854,0.009673,0.416876,-0.604900,-0.428171,0.012695,0.014951,0.038616,0.023585,1.481353,-0.745062,0.146033,0.014172,0.012550,0.109769,0.028270,0.601127,0.320256,0.536947,0.010316,0.016218,0.051773,0.020504,0.707537,-0.045584,0.155941,0.024110,0.023259,0.088572,0.032484,1.254442,0.831570,1.176320,0.030749,0.033062,0.059488,0.041436,0.738205,1.151314,1.308060,0.015221,0.015830,0.055879,0.032922,1.141019,0.537956,1.501960,-0.005896,-0.012432,0.059280,-0.003798,1.083410,3.510275,3.886390,-0.028765,-0.020479,0.069310,0.033460,0.428200,0.294780,0.547886,-0.001208,-0.000752,0.048832,0.012597,0.611070,3.326175,3.469050,-0.017774,-0.012646,0.007980,0.029042,1.000670,-2.268584,-1.692980,0.034030,0.031502,0.059188,0.053957,1.345620,1.858833,2.649220,-0.030098,-0.026808,0.011386,-0.012525,0.301642,0.457918,0.582944,-0.001465,-0.002749,0.028405,0.003871
0.528509,-0.887489,-0.629231,-0.008406,-0.013335,0.032318,0.017547,1.301288,0.439949,1.071930,-0.024433,-0.027395,0.103156,0.021664,0.987483,-0.643892,-0.005025,-0.009257,-0.009388,0.047142,0.003524,0.820490,0.978764,1.445990,-0.011771,-0.017046,0.068854,0.009673,0.717452,-0.324616,0.000129,0.024936,0.023836,0.038186,0.027186,0.861822,-0.462102,0.146033,0.015038,0.015369,0.091245,0.028270,0.857681,0.502171,0.793501,0.022253,0.017837,0.051773,0.023235,1.037354,0.170366,0.485758,0.025149,0.021335,0.043728,0.025738,1.749232,1.196790,1.671110,0.032809,0.032492,0.045237,0.036890,0.944895,1.306886,1.514750,0.007529,0.011889,0.043987,0.016558,1.343228,0.454185,1.501960,-0.014968,-0.008763,0.031177,-0.004061,1.251930,3.022620,3.742070,-0.042336,-0.040790,0.011051,0.027414,0.572638,0.214493,0.547886,-0.015716,-0.012058,0.035604,0.003227,0.810030,3.049832,3.404900,-0.029550,-0.026245,0.007980,0.029042,1.299830,-1.747212,-1.009190,0.049608,0.052102,0.072075,0.070355,1.539680,1.515118,2.649220,-0.029064,-0.025255,0.012254,-0.011009,0.206949,0.382962,0.500396,-0.006017,-0.006838,0.010925,-0.003445
0.442139,-0.935804,-0.715601,-0.004648,-0.000840,0.032318,0.017547,0.911658,0.294967,0.682300,-0.000448,-0.004757,0.103156,0.021664,0.987483,-0.740174,-0.005025,-0.004208,-0.001438,0.036599,0.010938,0.743650,0.803572,1.369150,-0.013597,-0.005167,0.049519,0.013883,0.859395,-0.047413,0.142072,0.022525,0.020976,0.038186,0.027186,0.828108,-0.400096,0.146033,0.007674,0.010056,0.064109,0.024265,1.011201,0.732505,0.947021,0.020565,0.017258,0.043375,0.023235,1.315799,0.460264,0.764203,0.021866,0.019942,0.033169,0.025738,2.092142,1.603505,2.014020,0.032386,0.030988,0.045237,0.036890,1.048635,1.466281,1.618490,0.013481,0.006977,0.043987,0.016558,1.343228,0.353046,1.501960,-0.007669,-0.008233,0.031177,-0.004061,0.707230,2.566122,2.936730,-0.019463,-0.026685,0.013782,0.027414,0.487788,0.029969,0.373510,-0.008889,-0.008701,0.013814,0.002250,0.563290,2.721209,2.990960,-0.024164,-0.024919,0.009101,0.029042,1.724439,-1.013938,-0.012551,0.074348,0.066557,0.122477,0.076679,1.539680,1.284727,2.649220,-0.010105,-0.011893,0.022852,0.004579,0.298063,0.301108,0.500396,-0.006026,-0.008180,0.010925,-0.004586
0.347689,-0.902295,-0.715601,0.004405,0.003680,0.033294,0.017547,0.878000,0.314754,0.682300,0.003414,0.002190,0.089490,0.021664,0.902258,-0.677513,-0.005025,0.004504,0.004575,0.036599,0.010938,0.743650,0.887504,1.369150,0.001614,0.002714,0.086499,0.013883,1.001527,0.166126,0.284204,0.009489,0.011481,0.029785,0.023181,0.904036,-0.223628,0.221961,0.011471,0.012136,0.088853,0.024265,1.074580,0.907209,1.010400,0.002209,0.004597,0.040841,0.022250,1.315799,0.633452,0.764203,0.004860,0.007391,0.033035,0.025356,2.247992,1.931551,2.169870,0.020885,0.020120,0.038103,0.034869,1.048635,1.439363,1.618490,-0.006941,-0.007570,0.025434,0.013777,1.420015,0.233604,1.501960,-0.005860,-0.004957,0.027959,0.010170,0.931050,2.345025,2.936730,-0.021193,-0.017748,0.013782,0.027414,0.487788,0.003279,0.373510,0.001073,-0.001571,0.017614,0.003045,0.646560,2.452404,2.857980,-0.014812,-0.018010,0.010039,0.029042,2.020423,-0.204410,0.327443,0.051291,0.054271,0.122477,0.076679,1.539680,1.223927,2.649220,-0.001022,-0.003473,0.036324,0.004579,0.474262,0.181669,0.500396,-0.011049,-0.009161,0.008177,-0.004586
0.416575,-0.863876,-0.646715,0.005269,0.000727,0.035811,0.017547,0.828967,0.320599,0.633267,-0.005290,0.000748,0.077684,0.021664,0.802768,-0.639314,-0.005025,0.005840,0.004084,0.031419,0.009149,0.713148,0.873192,1.369150,0.006270,-0.002123,0.086499,0.009673,1.047112,0.241190,0.329789,0.006786,0.004956,0.022780,0.009606,0.904036,-0.106469,0.221961,0.008749,0.005809,0.088853,0.024265,1.074580,0.851726,1.010400,-0.008644,-0.007860,0.009250,0.008133,1.392059,0.659626,0.840463,0.005422,0.002677,0.041926,0.009874,2.294032,2.087982,2.215910,0.009226,0.010058,0.028130,0.019700,0.999765,1.295314,1.569620,-0.018106,-0.013646,0.011897,0.013777,1.420015,0.248270,1.501960,0.013257,0.008935,0.061524,0.023766,0.981420,2.148653,2.936730,-0.020066,-0.012414,0.013532,0.027414,0.530251,-0.024704,0.373510,-0.002831,-0.004623,0.017614,0.003045,0.668200,2.287326,2.857980,-0.010164,-0.010584,0.014239,0.029042,2.224636,0.296674,0.531656,0.022701,0.027540,0.106724,0.060202,1.727661,1.196503,2.649220,0.007866,0.001969,0.045471,0.007493,0.474262,0.088464,0.500396,-0.005794,-0.003565,0.012062,0.004220
0.684485,-0.911235,-0.646715,-0.015484,-0.011843,0.035811,0.017547,0.660991,0.324958,0.633267,-0.005300,-0.007529,0.051983,0.021664,0.802768,-0.573660,-0.005025,0.006660,0.004666,0.031419,0.009149,0.709507,0.807235,1.369150,-0.003637,0.000420,0.051253,0.009673,1.113020,0.283044,0.395697,0.004904,0.003127,0.021338,0.004929,0.626914,-0.080712,0.343458,0.004589,0.008648,0.051483,0.024896,0.916415,0.718201,0.852235,-0.009916,-0.009075,0.003083,0.008133,1.450061,0.685694,0.898465,0.000522,0.002707,0.041926,0.009874,2.325052,2.177340,2.246930,0.003733,0.004609,0.018062,0.019285,0.786445,1.141650,1.356300,-0.008424,-0.007825,0.018024,0.013777,1.363247,0.447511,1.501960,0.019395,0.016167,0.061524,0.023766,1.053870,2.085409,2.936730,0.005354,0.000200,0.063788,0.027414,0.714561,-0.121434,0.373510,-0.014930,-0.008862,0.006557,-0.002589,0.785230,2.209370,2.857980,-0.005296,-0.005055,0.020278,0.029042,2.390776,0.476946,0.697796,0.015210,0.011903,0.056106,0.021601,1.727661,1.239879,2.649220,-0.001424,0.003432,0.045471,0.007493,0.467010,0.098118,0.500396,0.000699,0.000256,0.013990,0.004220
0.562718,-1.119170,-0.768482,-0.017265,-0.012883,0.017362,0.017547,0.598230,0.116714,0.473773,-0.018446,-0.014683,0.022344,0.021664,0.617119,-0.529312,-0.005025,0.002284,0.001797,0.026878,0.008627,0.684905,0.895512,1.369150,0.006533,0.007032,0.060188,0.012400,1.113020,0.320767,0.395697,0.001431,0.001650,0.021338,0.004929,0.611873,0.122636,0.405151,0.023565,0.018847,0.051483,0.024896,0.874961,0.652026,0.810781,0.002686,0.001023,0.035453,0.015272,1.450061,0.732752,0.898465,-0.001264,0.001942,0.035676,0.009889,2.325052,2.200132,2.246930,-0.002369,-0.001427,0.018062,0.019285,0.677745,1.101508,1.247600,0.002683,0.002436,0.034798,0.013777,1.062792,0.624783,1.501960,0.006389,0.009149,0.060495,0.022942,1.053870,2.115513,2.936730,0.007719,-0.000442,0.063788,0.027414,0.727458,-0.204262,0.373510,0.000100,-0.000838,0.032902,0.016694,0.785230,2.157453,2.857980,-0.002982,-0.002397,0.020278,0.029042,2.390776,0.564170,0.697796,0.003806,0.006310,0.029474,0.020237,1.584310,1.302259,2.649220,0.009720,0.005840,0.092940,0.013026,0.518406,0.090025,0.500396,-0.001140,-0.001042,0.014548,0.005540
0.430438,-1.192474,-0.886102,0.002352,0.000322,0.028137,0.017547,0.595485,0.012707,0.387728,-0.010155,-0.006781,0.023968,0.021664,0.617119,-0.524248,-0.005025,0.001109,0.000217,0.020178,0.002772,0.684905,0.972760,1.369150,0.010122,0.005732,0.060188,0.012400,1.081939,0.327119,0.364616,-0.002560,-0.001557,0.013834,0.003844,0.716234,0.298752,0.689379,-0.005248,0.001462,0.039943,0.024400,1.016094,0.739496,0.951914,0.008360,0.007371,0.035453,0.015272,1.392816,0.752824,0.841220,0.004751,0.001834,0.028015,0.009889,2.308482,2.150060,2.230360,-0.002492,-0.003205,0.013832,0.019285,0.846405,1.189540,1.416260,0.004074,0.004066,0.034798,0.013777,1.062792,0.677105,1.501960,0.002966,0.003859,0.031440,0.006705,1.096600,2.040158,2.936730,-0.014248,-0.009977,0.027495,0.027414,0.727458,-0.142172,0.373510,0.015221,0.008339,0.038909,0.017477,0.783300,2.138084,2.857980,-0.002723,-0.001098,0.010819,0.029042,2.564410,0.646373,0.871430,0.010637,0.010885,0.050829,0.020336,1.584310,1.366867,2.649220,0.008673,0.006200,0.092940,0.013026,0.518406,0.083571,0.500396,0.003585,0.002438,0.029297,0.007683
0.409653,-1.130026,-0.865927,0.003469,0.004146,0.034074,0.017547,0.595485,-0.043519,0.387728,-0.001325,-0.000284,0.036433,0.021664,0.611694,-0.515389,-0.005025,0.001443,-0.000242,0.020178,0.002772,0.512917,1.033411,1.369150,-0.001487,-0.000675,0.034570,0.009673,1.081939,0.285985,0.364616,-0.002927,-0.004601,0.011374,0.003844,0.821807,0.188260,0.689379,-0.014223,-0.017324,0.034161,0.001160,1.016094,0.813464,0.951914,0.000901,0.000675,0.033657,0.014833,1.392816,0.757844,0.841220,-0.000392,-0.001128,0.024181,0.006087,2.256152,2.116109,2.178030,-0.003301,-0.003306,0.013832,0.019285,0.846405,1.196228,1.416260,-0.000326,-0.001021,0.026513,0.013777,0.962367,0.730414,1.501960,0.004441,0.000354,0.031440,0.006705,1.284960,1.936409,2.936730,-0.000752,-0.001214,0.052483,0.027414,0.536870,-0.027679,0.373510,0.008130,0.005802,0.040695,0.017477,0.783300,2.130871,2.857980,-0.001555,-0.000313,0.016700,0.029042,2.745980,0.821786,1.053000,0.010870,0.009575,0.050829,0.020336,1.352680,1.453150,2.649220,-0.002001,0.003345,0.092940,0.010615,0.513634,0.141696,0.500396,0.005030,0.004503,0.029297,0.007683
0.456750,-1.084769,-0.828230,0.008871,0.001266,0.041544,0.017547,0.595485,0.005958,0.387728,0.016181,0.007366,0.052385,0.021664,0.658418,-0.540653,-0.005025,-0.008137,-0.006709,0.016997,-0.000663,0.684767,0.969206,1.369150,-0.009997,-0.009179,0.034570,0.009673,1.001563,0.210500,0.284240,-0.006140,-0.004891,0.011374,0.003844,0.666355,-0.090028,0.242436,-0.005546,-0.009879,0.058189,0.016700,0.910043,0.748367,0.845863,-0.008073,-0.004090,0.010139,0.008133,1.383210,0.722157,0.831614,0.003368,-0.001064,0.049234,0.005076,2.256152,2.066815,2.178030,-0.007287,-0.006006,0.013243,0.019285,0.701835,1.161010,1.271690,0.002898,0.000187,0.023865,0.013777,1.046593,0.676891,1.501960,-0.002026,-0.002309,0.031795,0.003956,1.284960,2.017260,2.936730,0.012160,0.009467,0.052483,0.027414,0.625361,-0.009802,0.373510,-0.012137,-0.006670,0.040695,0.007751,0.783300,2.141989,2.857980,0.004113,0.002537,0.016700,0.029042,2.745980,0.872121,1.053000,-0.000284,-0.002383,0.030156,0.011790,1.320230,1.483926,2.649220,0.006881,0.005238,0.033410,0.011418,0.404593,0.183731,0.500396,0.003147,0.003526,0.021132,0.006266
0.543570,-1.132480,-0.828230,-0.000230,-0.003213,0.048746,0.017547,0.475268,0.105374,0.413883,0.012375,0.011579,0.055867,0.021664,1.055485,-0.685881,-0.005025,-0.022061,-0.018097,-0.001727,-0.004504,1.029938,0.777336,1.369150,-0.024645,-0.013849,0.032723,0.009673,0.973961,0.175547,0.256638,-0.004523,-0.003668,0.011374,0.003844,0.712084,-0.047343,0.288165,0.005906,0.006918,0.058189,0.019975,0.918482,0.735658,0.854302,-0.003038,-0.003800,0.035294,0.008133,1.488350,0.724010,0.936754,-0.000986,-0.001197,0.049234,0.005076,2.114472,1.980183,2.036350,-0.004082,-0.004269,0.013243,0.019285,0.751835,1.186271,1.321690,-0.004304,-0.000081,0.023865,0.013777,1.046593,0.670102,1.501960,-0.000620,0.001471,0.031795,0.007287,0.892250,2.130607,2.936730,0.002266,0.003412,0.047895,0.027414,0.762835,-0.159258,0.373510,-0.006417,-0.010135,0.057406,0.000617,0.755000,2.189090,2.857980,0.005256,0.004376,0.015456,0.029042,2.639450,0.762420,0.946470,-0.009435,-0.008937,0.027075,-0.001040,1.313630,1.553871,2.649220,-0.004519,-0.001070,0.033410,0.011418,0.404593,0.222655,0.500396,-0.001517,-0.000653,0.021132,0.005751
0.543570,-1.167939,-0.828230,-0.019784,-0.010877,0.048746,0.017547,0.631328,0.289792,0.583354,0.003260,0.009080,0.058509,0.021664,1.250385,-0.950126,-0.005025,-0.011228,-0.012063,0.044438,0.014644,1.029938,0.684350,1.369150,0.001908,-0.005991,0.054108,0.009673,0.906733,0.122708,0.189410,-0.000448,-0.001968,0.020915,0.003844,0.429176,0.080228,0.304554,0.017786,0.015966,0.095810,0.030054,0.918482,0.653304,0.854302,-0.000669,-0.004306,0.035294,0.008133,1.488350,0.711602,0.936754,-0.006115,-0.002227,0.032660,0.001241,2.090882,1.963819,2.012760,-0.000483,-0.001361,0.013243,0.019285,0.751835,1.180977,1.321690,-0.006977,-0.003517,0.046826,0.013777,0.861191,0.718750,1.501960,0.005275,0.003677,0.029817,0.007287,0.933560,2.100264,2.936730,-0.001019,-0.000458,0.036302,0.027414,0.814273,-0.257526,0.373510,-0.004937,-0.005374,0.057406,0.000617,0.649070,2.247645,2.857980,0.003271,0.003334,0.012082,0.029042,2.574013,0.654728,0.881033,-0.012697,-0.006718,0.020169,0.000696,1.625870,1.478482,2.649220,0.005197,-0.000767,0.070401,0.020558,0.534080,0.161477,0.500396,-0.007601,-0.005435,0.037446,0.001649
0.848188,-1.321727,-0.886102,-0.003062,-0.007831,0.073850,0.017547,0.578327,0.348675,0.583354,0.003583,-0.001274,0.058509,0.021664,1.250385,-0.969670,-0.005025,0.004971,0.005622,0.044438,0.015056,1.202592,0.635181,1.369150,0.012158,0.002649,0.078427,0.018971,0.961088,0.115118,0.243765,-0.001624,-0.001321,0.022714,0.003844,0.959754,0.324452,0.835132,0.019363,0.018073,0.095810,0.032904,0.833901,0.619831,0.769721,-0.002218,0.001073,0.018938,0.009090,1.361152,0.688176,0.809556,-0.003864,-0.002875,0.025661,0.001241,2.090882,1.938531,2.012760,-0.006093,-0.005747,0.013243,0.019285,0.788005,1.132258,1.357860,0.010885,0.000556,0.061148,0.013777,0.845953,0.764352,1.501960,0.006921,0.005438,0.042494,0.011201,0.933560,2.123693,2.936730,0.006027,0.003126,0.042134,0.027414,0.824527,-0.273764,0.373510,-0.007710,-0.002589,0.051889,0.007218,0.647140,2.271671,2.857980,0.000794,0.000210,0.016124,0.029042,2.452837,0.618718,0.759857,-0.000062,-0.001992,0.029792,0.001742,1.625870,1.506076,2.649220,0.012153,0.004489,0.070401,0.021297,0.684645,0.086572,0.500396,-0.012826,-0.008150,0.051221,-0.002020
